,input,A,B,B2,B3
2040,그는 개구리를 발견했다,그는 사막에서 개구리를 발견했다,죽은,무엇이었을까? 그는 개구리를 발견했다,그가 집에 머물렀다
2041,그는 몇 시간 동안 플레이했다,건강한 사람이라면 그는 몇 시간 동안 플레이하지 않을 수 있다,중독되었다,그의 열정과 게임에 대한 집중력,그가 일찍 일어났다
2042,그는 집에 피자를 배달했다,그는 집에 피자를 배달하지 않았다,그는 배고프지 않았다,집안에 머리카락이 섞인 음식물 쓰레기더라도 치우지 않다,그가 주문을 하지 않았다
2043,그는 맛있었다고 했다,음식이 맛있지 않았을 수도 있다,사실이다,그의 신뢰할 수 있는 평가였다,그가 거짓말을 했다
2044,그는 함께 퍼즐을 맞추고 있었다,그는 혼자 있었기 때문에 함께 퍼즐을 맞추지 않았을 수도 있다,함께 했다,그의 집중력과 흥분,도와주지 않았다
2045,그는 수업 용지를 제공했다,학생들이 필요로 하는 수업 용지를 제공하지 않을 수 있다,그는 학생들이 필요한 자료를 제공했다,그의 열정과 전달력,그가 부재했다
2046,그는 집에 가는 길에 초콜릿을 살았다,그는 돈이 없어서 초콜릿을 살 수 없을 수도 있다,유혹,그의 신체적인 피로와 먹고 싶은 욕구이다,집에 가는 길에 초콜릿을 살 았던 일은 일어나지 않았다
2047,그는 새 책을 읽었다,그는 시간이 없어서 새 책을 읽지 못할 수 있다,책을 읽지 않았다,책의 흥미로운 이야기와 몰입도 높은 스토리텔링,그가 바빴다
2048,그는 제 지갑을 찾았다,그는 지갑을 분실하지 않았다,놀랍게,무엇일까? 그는 제 지갑을 찾았다,그가 나와 함께 가지 않았다
2049,그는 가방을 챙겼다,그는 가방을 챙기지 않았다,만약 했다,그는 가방을 챙겼다,그가 지갑을 챙겼다
2050,그는 비용을 절감했다,그는 비용을 절감하지 않았다,노력하여,효율적인 자원 활용과 과잉 지출을 줄이는 것이 중요하다,그것을 하지 않았다
2051,그는 견인차를 불렀다,그는 견인차를 불렀지만 아무도 응답하지 않았다,무거운 물건을 옮기는,무거운 짐을 옮기는 데 도움이 되었다,그가 도와주지 않았다
2052,그는 시리얼을 먹었다,그는 시리얼을 먹지 않았다,과식,그의 심한 알러지 반응,늦지 않았다
2053,그는 울음을 그쳤다,그는 기쁨으로 인해 울음을 그쳤다,그가 울음을 그친다,그의 마음을 위로해준다,그가 울지 않았다
2054,그는 길고양이 한 마리를 발견했다,그는 사람이 아니기 때문에 길고양이를 발견할 수 없다,죽은 상태,그의 주먹을 이용하여 길고양이를 끌어내었다,그가 집에 머물렀다
2055,그는 방망이를 휘둘렀다,그는 폭력적인 성향이 없다면 방망이를 휘둘리지 않을 수 있다,치명적인 충격을 받았다,답변할 수 없음,그가 제 때 도와주었다
2056,그는 학교에 가야 했다,그는 질병으로 인해 학교에 가지 않을 수 있다,그는 강제로 가야 했다,그의 침대에서 나온다,그가 늦지 않았다
2057,그는 남자 친구를 초대했다,그는 남자 친구가 없을 수도 있다,그는 늦게까지 일했다,그는 그녀가 더 이상 자신에게 관심을 보이지 않는다고 생각했기 때문,여자 친구를 초대했다
2058,그는 자외선 차단제를 발랐다,그는 자외선 차단제를 발르지 않았다,피부암,자외선 차단제를 발랐다,그가 자외선 차단제를 발랐다
2059,그는 자위했다,그는 다른 사람이나 외부 요인에 의해 자위하는 것을 막을 수 없다,자기,그의 의지와 자제력이다,경계했다
2060,그는 새 문신을 새겼다,의지나 선택에 의해 일어나지 않을 수 없다,자신을 다시 태어나게 했다,그의 결심과 의지였다,그가 신중했다
2061,그는 대신 낮잠을 자고 있었다,그는 대신 일을 하고 있었다,그는 밤새 일을 했다,그는 너무 피곤해서 누군가가 그를 깨우지 않도록 조용히 하고 있었다,그가 일찍 일어났다
2062,그는 그것을 그녀의 엄마에게 줬다,그 사람이 그녀의 엄마가 아닐 경우에는 일어나지 않을 수 있다,그것을 그녀의 엄마에게 준다,그녀가 아프거나 피곤해서 그것을 필요로 할 때까지 기다린다,그가 그것을 그녀의 엄마에게 주지 않았다
2063,그는 드디어 돌아왔다,그는 사망했기 때문에 돌아올 수 없다,그가 돌아오지 않았다,그의 강한 의지와 결연한 마음,그가 실망하지 않았다
2064,그는 집을 떠나 이사를 갔다,그는 집을 떠나지 않고 그대로 살 수도 있다,그는 적극적으로 나아갔다,그의 가족과의 갈등,그가 도와주지 않았다
2065,그는 그녀를 실격처리했다,그는 그녀를 실격처리하지 않았다,그녀가 그의 행동을 용서하지 않는 하다,그의 결정에 따라 더 이상 그녀가 참가할 수 없게 했다,그가 그녀를 실격처리하지 않았다
2066,그는 자고 싶어 했다,그는 자고 싶어 했지만 잠을 이루지 못했다,너무 피곤해서였다,그의 몸이 지쳐있었기 때문,그가 일찍 잤다
2067,그는 머리를 잘랐다,그는 머리를 잘라서 피를 보았다,출혈,그가 슬픔에 잠겨있기 때문,그가 머리를 자르지 않았다
2068,그는 그 사람에게 말했다,그 사람이 그를 듣지 않을 수 있다,해야 했다,그 사람의 결정,그가 그 사람에게 거짓말을 하지 않았다
2069,그는 동영상을 업로드했다,인터넷 연결이 끊겨 있을 때,실제로 그렇게 함으로써 발생한 결과,무엇인가?,동영상을 업로드했던 일은 일어나지 않았다
2070,그는 드디어 돈을 모았다,그는 돈을 모으지 않았다,노력,그의 강한 의지와 끈질긴 노력,게으름을 했다
2071,그는 어젯밤에 잠을 잤다,불면증에 의해 일어나지 않을 수 있다,무엇이든지,그는 너무 피곤해서 잠을 설치지 못했던 스트레스와 걱정,그가 커피를 마셨다
2072,그는 문제를 해결했다,그는 문제를 해결하지 못했다,그의 노력과 지혜가 필요하지 않았다,그 문제를 발생시키는 근본적인 이유를 찾아 해결하는 것이 중요하다,그가 도와주지 않았다
2073,그는 음료수를 엎질렀다,음료수를 엎지 않았다면,무엇이든지 치워야 한다,"쓰레기통을 가리키며 ""거기다 버리세요"" 라고 말한다",조심했다
2074,그는 총알을 맞았다,그는 방탄조끼를 입고 있었다,치명적인 상처를 입었을,의료진의 신속한 응급처치와 수술,그가 방패를 들었다
2075,그는 소 잃고 외양간을 고쳤다,그는 소를 잃지 않고 외양간을 고칠 수도 있다,무엇을 잃었는지,그의 경험과 지혜를 통해 비슷한 실수를 다시 저지르지 않도록 한다,그가 미리 삼십을 했다
2076,그는 학교를 마치고 집으로 돌아갔다,교통 사고로 인해 일어나지 않을 수 있다,피곤해서,그의 지쳐있는 상태와 그날의 바쁜 일정,그가 학교에 가지 않았다
2077,그는 예약을 했다,그는 예약을 했지만 예약이 취소될 수 있다,미리 했다,그의 결정,그가 전화를 받지 않았다
2078,그는 친구들과 함께 놀았다,그는 친구들과 함께 놀지 않았다,술을 마신다,그의 친구들과의 즐거운 시간,그가 집에 있었다
2079,그는 암 진단을 받았다,그는 건강검진을 받지 않았다면 암 진단을 받지 못했다,빠르게 치료를 받았다,그의 의지와 긍정적인 마음가짐,그가 조기에 건강 검진을 받았다
2080,그는 직불 카드를 사용했다,그는 은행 계좌에 돈이 없어서 일어나지 않을 수 있다,도난당하지,그는 현금을 사용하는 것보다 편리했다,그가 현금을 사용했다
2081,그는 아이처럼 느껴졌다,그는 아이처럼 느껴지지 않을 수도 있다,그의 부모가 없었다,그의 부모님의 엄격한 통제와 제약,그가 성숙했다
2082,그는 잘 맞았다,그는 잘 맞았다는 사건은 우연에 의해 일어나지 않을 수 있다,만일 피할 수 없었다,그의 강한 의지와 결연한 노력,그가 노력하지 않았다
2083,그는 마침내 왔다,그는 교통체증 때문에 일어나지 않을 수 있다,그가 오지 않았다,그의 강력한 매력과 자신감,그가 늦지 않았다
2084,그는 중얼거렸다,청각 장애에 의해 듣지 못할 수 있다,그는 심장마비했다,내가 그의 말을 끊었다,그가 조심했다
2085,그는 가족을 방문했다,그는 교통사고로 인해 가족을 방문하지 못할 수도 있다,만약 그가 그렇게 하지 않았다,그의 엄마의 갑작스러운 병으로 인하다,그가 시간이 없었다
2086,그는 친구들과 볼링을 치러 갔다,그는 자동차 고장으로 인해 볼링을 치러 갈 수 없을 수도 있다,스트레스를 해소,그는 코로나 바이러스의 전파를 막기 위해 안전 거리를 유지하고 마스크를 착용한다,그가 바빴다
2087,그는 최근에 등록했다,그는 최근에 등록하지 않았을 수도 있다,노력,그의 건강 상태와 일상적인 운동 부족이다,그가 그것을 하지 않았다
2088,그는 운전 면허증을 갱신했다,그는 운전 면허증을 갱신하지 않았다,사고를,그의 무지함과 무능력,술을 마시지 않았다
2089,그는 셔츠를 구입했다,그는 셔츠를 구입하지 않았다,신중하게 생각하여,셔츠를 입지 않다,그가 돈을 가지고 있었다
2090,그는 엄마한테 전화했다,그는 휴대전화가 없어서 전화를 할 수 없을 수도 있다,그는 엄마한테 전화하지 않았다,엄마의 목소리였다,그가 엄마한테 전화하지 않았다
2091,그는 숨바꼭질을 했다,그는 다른 사람들이 그를 찾지 않을 경우에만 숨바꼭질을 했다,죽은 척,그의 호흡소리를 찾지 못하게 한다,그가 시간을 지켰다
2092,그는 관심이 있어 보였다,다른 사람들의 무관심으로 인해 일어나지 않을 수 있다,노력한다면,그의 눈에 띄는 행동이나 말투였다,그가 관심을 보였다
2093,그는 지갑을 떨어뜨렸다,그는 지갑을 주머니에 넣지 않았다면 떨어뜨리지 않았다,무엇,그를 도와준다,지갑을 주머니에 넣었다
2094,그는 새 영화를 시청했다,그는 새 영화를 시청하지 않았다,재미있었다,그의 흥미진진한 줄거리와 몰입도 높은 연기였다,그가 집에 머물렀다
2095,그는 덩크슛을 터뜨렸다,그는 키가 너무 작아서 덩크슛을 터뜨리지 못할 수도 있다,그는 뛰어난 스프링을 가지고 있다,그의 강력한 힘과 뛰어난 기술,점프하지 않았다
2096,그는 다음날 찾아왔다,그는 다음날 찾아오지 않을 수도 있다,그의 도움이 없었다,"그는 내게 무언가를 말하려고 했지만, 나는 그의 말을 듣고 싶지 않았다. 나에게는 이미 충분한 고통이 있었고, 그의 말은 더 이상 받아들일 수 없었다. 나를 일어나지 않게 하는 것은 내 안의 상처였다",그가 진실을 말했다
2097,그는 숙제를 잊어버렸다,그는 숙제를 잊어버려서 일어날 수 있다,중요한 일,그의 부주의함,그가 시간을 잘 관리했다
2098,그는 너무 시끄럽었다,그는 조용했다,집중하다,엄격한 경고나 훈계가 필요하다,그가 조용했다
2099,그는 곧 돌아왔다,그는 사고로 인해 돌아오지 않을 수 있다,죽었을,그의 강한 의지와 결연한 목표였다,그가 실수를 하지 않았다
2100,그는 운전하는 법을 배웠다,그는 운전면허를 취득하지 못해서 운전을 할 수 없을 수 있다,정확한 지침을 따른다,안전벨트를 착용한다,운전을 배우지 않았다
2101,그는 숙제를 돌려받았다,그는 숙제를 제때 제출했기 때문에 돌려받지 않을 수 없다,노력하지 않았다면,그의 무관심함,그가 늦지 않았다
2102,그는 엄마를 찾았다,그는 엄마를 찾지 못했다,행복하다,그녀의 무거운 마음,그가 집에 머물렀다
2103,그는 그냥 눈을 데굴데굴 굴렸다,그는 그냥 눈을 데굴데굴 굴리는 것이 아니라 다른 사람의 도움으로 인해 일어날 수 없다,그만큼 심한 상황,그의 귀찮음과 무관심함,그가 노력했다
2104,그는 애완동물을 키우고 싶어했다,그는 애완동물을 키울 수 있는 환경이 없어서 일어나지 않을 수 있다,가능하다,그의 아파트 규정,그가 알레르기가 없었다
2105,그는 바이올린 연주법을 배웠다,그는 천재적인 음악적 재능을 가지고 있지 않을 수 있다,노력하지 않았다면,그의 열정과 끈기였다,그가 노력하지 않았다
2106,그는 나무 위의 집을 지었다,중력에 의해 일어나지 않을 수 있다,높이가 너무 높았다,나무 위의 집에 올라간다,나무를 베지 않았다
2107,그는 무대 위로 걸어갔다,그는 무대 위로 걸어가지 않을 수 없다,죽었다,그의 자신감과 연기력,그가 두 발을 잃었다
2108,그는 불을 가지고 놀았다,화재 예방 규정에 의해 일어나지 않을 수 있다,화재,불 안전 규칙을 따른다,그가 조심했다
2109,그는 정말 이상한 기분을 느꼈다,그는 정상적인 상황에서도 이상한 기분을 느끼지 않을 수 있다,무엇인가 좋지 않은 일이 발생했다,그의 몸이 떨리고 마음이 두근거린다,그렇게 행동하지 않았다
2110,그는 친구들과 수영하러 갔다,그는 수영을 싫어해서 일어나지 않을 수 있다,물에 빠져서 목숨을 잃었다,그의 물에 대한 두려움 때문,그가 바빴다
2111,그는 발언자를 공격했다,그는 발언자를 공격하지 않았다,언제나 그랬듯이,우호적인 대화와 상호 존중이다,그가 분노하지 않았다
2112,그는 아이스크림 트럭 소리를 들었다,그는 귀가 먼 경우에 일어나지 않을 수 있다,"유혹일지라도, 일어나지 않을 수 있다",그는 뜨거운 날씨에도 불구하고 다이어트 중이었다,그가 빠르게 달려왔다
2113,그는 간식을 먹었다,그는 간식을 먹지 않았다,과식,그의 불안한 마음,그가 집에 있었다
2114,그는 공을 되찾았다,그는 공을 되찾지 못했다,만약 그가 포기했다,그의 빠른 반응과 뛰어난 기술,그가 더 빠르게 움직였다
2115,그는 쥐를 애완동물로 키웠다,쥐를 애완동물로 키우는 것은 대부분의 사람들에게는 일어나지 않을 수 있다,그는 고양이를 키웠다,그의 주요 관심사였다,그가 고양이를 키웠다
2116,그는 어른이 된 기분였다,그는 어른이 된 것처럼 느껴졌지만 실제로 어른이 되지 않았다,그의 결정을 했다,자유로움과 책임감,그 일을 하지 않았다
2117,그는 그녀에게 이유를 설명했다,그녀가 그의 이유를 거부했다,그녀가 그를 이해하지 못한다,그녀의 안전을 지키기 위해서였다,거짓말을 했다
2118,그는 누군가에게 물었다,그 사람이 외로운 곳에 있지 않는다면 누군가에게 물어보지 않을 수 있다,그가 그렇게 했다,무엇입니까? 그는 대답했다,그가 그를 믿었다
2119,그는 새 신발 한 켤레를 선물받았다,그는 벗은 발로 다니지 않을 수 있다,그는 매우 감사했다,새 신발을 더럽히지 않기 위해 먼지가 많은 곳에 보관한다,그 파티에 가지 않았다
2120,그는 사진을 게시했다,그는 사진을 게시하지 않았다,한 번 퍼지다,그의 자신감과 용기였다,그가 그렇게 했다
2121,그는 시리얼을 먹고 싶어했다,음식 알레르기에 의해 일어나지 않을 수 있다,그는 배가 고팠기 때문에 그랬다,그의 근심,아침을 먹지 않았다
2122,그는 친구들과 함께 춤을 추웠다,건강상의 이유로 일어나지 않을 수 있다,술에 취해서,무거운 발,그가 부상을 했다
2123,그는 금요일에 수학 시험이 있었다,그는 수학 시험이 없었다,그는 열심히 공부를,미리 공부를 충분히 하지 않았기 때문,그가 공부를 했다
2124,그는 반지를 들고 있었다,그는 반지를 들고 있었지만 그것이 미끄러져 떨어지지 않을 수 없다,만약 놓았다,그의 손가락에 감긴 깊은 상처였다,그가 거짓말을 하지 않았다
2125,그는 데이트 상대에게 키스했다,상대방이 거부했을 경우,그는 용서를 받지 않았다,상대의 의사를 존중하는 것이 중요하다. 만약 상대가 키스하기를 원하지 않는다면 강제로 하지 말아야 한다. 그리고 상대의 의견을 듣고 존중하는 것이 중요하다,그가 거부했다
2126,그는 알람을 설정했다,알람이 울리지 않을 수 있다,만약에 깨어있지 않았다,그의 의지와 결단력,그가 일찍 일어났다
2127,그는 케이크를 만들고 싶어 했다,그는 케이크를 만들 재료가 부족해서 케이크를 만들지 못할 수도 있다,레시피를 따랐다,그의 부족한 조리 경험,그가 재료를 샀다
2128,그는 스케이트를 신었다,그는 스케이트를 신지 않았다,미끄러질,빙판 위의 얼음,그가 깨끗한 신발을 신었다
2129,그는 운동을 좀 했다,건강 상태나 다른 사정에 의해 일어나지 않을 수 있습니다,죽었을,무거운 일을 하고 나서 근육이 아프다,그가 게으름을 했다
2130,그는 애완 고양이가 있었다,"고양이 알레르기를 가지고 있지 않다면, 그는 애완 고양이를 키울 수 없다",고양이가 털을 잃었더라도,그의 취향,그가 애완 고양이를 키우지 않았다
2131,그는 괴롭힘을 당했다,그는 다른 사람들에게 존중받고 배려받는 환경에서 괴롭힘을 당하지 않을 수 있다,상처를 입었다,"그의 자존감을 훼손시키고, 정신적으로 상처를 입힌다",그가 조심했다
2132,그는 동굴을 발견했다,그는 동굴을 발견하지 못했다,우연히 했다,그것이 너무 깊고 어두워서였다,우리가 그를 도와주지 않았다
2133,그는 체중이 약간 줄었다,그는 운동을 하지 않아서 일어나지 않을 수 있다,식사량을 줄였다,식이요법과 운동,운동을
2134,그는 자전거 타는 법을 배웠다,그는 자전거를 타지 않을 수도 있다,끊임없는 노력,그의 균형을 잡는 것과 뒤로 넘어지지 않게 한다,더 노력하지 않았다
2135,그는 그녀의 입에 신음 소리를 내었다,음성인식 기술이 작동하지 않을 수 있습니다,죽음,그녀가 그를 막아선다,그가 그녀를 키스하지 않았다
2136,그는 부업을 하고 있었다,그는 부업을 하고 있었지만 시간이 부족해서 그만두지 않을 수도 있다,힘들었다,"그의 가족을 위한 것이었고, 추가 수입이 필요했기 때문",그가 더 노력했다
2137,그는 내일 영어 시험이 있었다,그는 내일 영어 시험이 없을 수도 있다,준비를 한다면,그의 불안과 두려움,그가 공부를 했다
2138,그는 친구에게 전화를 겄다,그는 핸드폰이 없어서 전화를 걸지 못할 수도 있다,그는 친구에게 전화를 걸었다,그가 너무 피곤해서 일어나지 않게 한다,그가 바빴다
2139,그는 고양이에게 우유를 줬다,고양이가 우유를 마시지 않을 수 있다,고양이가 우유를 마신다,고양이가 우유를 먹으면 소화기 문제를 일으킬 수 있기 때문에 좋지 않다,그가 집에 있지 않았다
2140,그는 항상 술을 마셨다,그는 술을 마시지 않도록 결심한다면 일어나지 않을 수 있다,술에 취한 상태,자신의 의지와 확고한 결심,그가 책임감을 가졌다
2141,그는 새 상사가 생겼다,그는 현재 자신의 직장에서 상사가 없는 경우에는 새 상사가 생기지 않을 수 있다,자신의 능력을 과소평가,그의 자부심과 자신감을 상처 입힌다,그가 그 직장을 그만뒀다
2142,그는 새 휴대폰을 원했다,돈이 없어서,고장나지 않았다면,그의 예산 부족,그것을 주문하지 않았다
2143,그는 새 드레스를 원했다,돈이 부족해서 일어나지 않을 수 있다,사실이다,그의 무거운 일정과 바쁜 생활,도와주지 않았다
2144,그는 체력이 회복되었다,그는 꾸준한 운동으로 체력이 회복되었다,그가 휴식을 취했다,더 많은 휴식과 올바른 식사입니다,그가 침대에 누웠다
2145,그의 학기가 시작되었다,그의 학기가 시작되지 않을 수 있는 이유는 등록 절차를 완료하지 않았을 경우이다,놀랍다,그의 무거운 일정과 과제 부담,늦지 않았다
2146,그는 상상의 여지를 남겨두지 않았다,그는 현실적인 사건이 아니기 때문에 그런 일은 일어나지 않을 수 있다,그의 계획이 완벽하다,그의 결단력과 실행력,그가 그렇게 했다
2147,그는 야옹 소리를 들었다,그는 고양이가 없는 곳에서 야옹 소리를 들을 수 없다,고양이,그의 고양이가 침대 위에서 놀라운 소리를 내었기 때문,그가 귀를 막았다
2148,그는 스웨터를 구입했다,그는 돈이 부족해서 스웨터를 구입하지 못할 수도 있다,추운 날씨에 대비했다,스웨터의 부드러운 질감과 따뜻함,그가 돈을 가지고 있지 않았다
2149,그는 자신도 모르게 곤경에 빠졌다,운명이나 운이 아닌 자신의 선택에 의해 일어나지 않을 수 있다,무심코,그의 결단력과 주변 지원,그가 조심했다
2150,그는 기프트 카드를 구매했다,그는 기프트 카드를 구매하지 않았다,사기당했다,그의 신용카드가 도난당했기 때문,그가 현금을 사용했다
2151,그는 많이 다쳤다,안전한 환경에서 사고가 없었다면 일어나지 않을 수 있다,최악의 경우,의사의 지시에 따르는 것이 중요하다,조심했다
2152,그는 낯빛이 녹색으로 변했다,그는 낯빛이 녹색으로 변하지 않았다,죽음,그의 두 다리가 무겁게 느껴졌기 때문,그가 거짓말을 하지 않았다
2153,그는 탐탁지 않아하는 그녀를 설득했다,그녀가 이미 다른 사람과 관계를 가지고 있을 때,노력,그의 몫,그가 출석했다
2154,그는 프로필을 만들었다,그는 인터넷에 접속할 수 없어서 프로필을 만들지 못할 수도 있다,노력하지 않았다,그는 자신의 개인 정보를 공개하지 않기 위해 보안 설정을 강화했다,그가 늦지 않았다
2155,그는 나중에 그녀와 합류했다,그는 나중에 그녀와 합류하지 않을 수도 있다,무엇을 했다,그의 결정력과 용기였다,그가 시간을 지키지 않았다
2156,그는 체스를 두는 법을 배웠다,그는 체스를 두지 않는다면 일어나지 않을 수 있다,전략과 taktikleri,그의 집중력과 전략적 사고력,그가 노력하지 않았다
2157,그는 머리를 새로 잘라야 했다,미용실이 휴업 중이어서 머리를 자를 수 없다,미용실에 가지 않았다,그의 머리카락이 너무 길어서 눈에 가려서였다,머리를 잘라지 않았다
2158,그는 잠드는 데 어려움을 겪었다,스트레스와 불안에 의해 잠드는 데 어려움을 겪지 않을 수 없다,불안이나 스트레스 때문에 발생하다,그의 마음이 너무 많은 생각으로 인해 안정을 찾지 못했기 때문,진정을 했다
2159,그는 드레스를 갈아입었다,그는 남자이기 때문에 드레스를 갈아입지 않을 수 있다,무엇을 하는지,그가 특별한 자리에 가지 않기 위해 일부러 그렇게 했다,그가 늦지 않았다
2160,그는 그녀의 뒤에서 왔다,그는 그녀의 뒤에서 왔다는 사건은 그가 그녀를 보고 있는 상황에 따라 일어나지 않을 수 있다,그녀가 알아챘다,그녀의 머리카락이 걸려있었기 때문,그가 그녀를 따라오지 않았다
2161,그는 도와달라고 비명을 질렀다,그는 외로운 고요한 숲속에 있었기 때문에 도와달라고 비명을 질릴 수 없었다,절망적으로,그의 몸을 잡아준다,도와달라고 비명을 질렀던 일은 일어나지 않았다
2162,그는 트럭 뒤에서 떨어졌다,그는 안전벨트를 착용하고 있었다,치명적인 부상,트럭이 움직이지 않게 한다,안전벨트를 착용했다
2163,그는 꿈에 그리던 직장에 취직했다,운이 좋지 않아서 일어나지 않을 수 있다,만약 가능하다면,그의 열정과 끈기였다,노력하지 않았다면
2164,그는 주차장에서 쓰레기를 발견했다,주차장이 청결하게 관리되어 쓰레기가 발견되지 않을 수 있다,예방적으로 정리된다,그 주차장을 깨끗이 유지하는 것과 쓰레기를 올바르게 처리하는 것입니다,그가 정기적으로 주차장을 청소했다
2165,그는 샌드위치를 만들고 싶어 했다,재료가 부족해서 만들지 못할 수 있다,그는 너무 게을러서 만들지 않았다,냉장고에 재료가 없었다,식재료를 산다
2166,그는 스스로를 칭찬했다,그는 겸손한 성품을 가지고 있어서 스스로를 칭찬하지 않을 수도 있다,자신을 격찬한다,그의 자만심과 자기만족,겸손했다
2167,그는 몸을 말렸다,건조한 수건으로 몸을 말려서 건강에 해를 끼칠 수 있습니다,젖어서,냉동고에 넣다,그가 우산을 챙겼다
2168,그는 고양이를 입양했다,알러지나 동물복지 단체의 거부로 인해 입양하지 못할 수 있다,감정적인 결정,고양이가 놀랄 만한 소리를 들었기 때문에 그는 고양이를 일어나지 않게 하기 위해 조용히 문을 닫았다,그가 집에 없었다
2169,그는 그룹에 컴퓨터를 할당했다,그룹에 컴퓨터를 할당하지 않았다면 일어나지 않을 수 있다,문제 발생,그룹원들이 정해진 규칙을 따르도록 하는 것이 중요하다,그가 그룹에 컴퓨터를 할당하지 않았다
2170,그는 개 짖는 소리를 들었다,그는 외딴 곳에 있어서 주변에 개가 없을 수도 있다,순간적으로 겁을 먹다,그 개를 안아준다,그가 집에 도착하지 않았다
2171,그는 기분이 나아지고 있었다,그는 기분이 나빠지고 있었다,그는 운이 좋았다,그의 좋은 친구들과 함께 있는 시간,그가 운동을 하지 않았다
2172,그는 옛날 것을 판매했다,그는 옛날 것을 판매하지 않았다,창조된,그의 고집,그것을 하지 않았다
2173,그는 모퉁이를 돌아 나왔다,그는 모퉁이를 돌아 나오지 않을 수도 있다,위험한 일을 했다,무엇이었을까? 그는 무서운 개를 보고 있었다,그가 늦지 않았다
2174,그는 가족을 초대했다,그는 가족이 거부할 수 있기 때문에 초대를 받지 못할 수 있다,관대했다,그의 친구들과 함께 즐거운 시간을 보내기 위해서였다,그가 바뀌지 않았다
2175,그는 낯익은 얼굴였다,그는 낯익은 얼굴이 아니었다,그가 그렇게까지 닮았다,그의 친절한 미소와 따뜻한 안부 인사였다,그가 거짓말을 하지 않았다
2176,그는 첫 번째 게임에서 패배했다,그는 두 번째 게임에서 승리할 수 있다,자신의 실수를 반성한다,그의 자신감을 흔들리게 한다,더 신중했다
2177,그는 케이크를 가져왔다,케이크를 가져오지 않았다면,과자,그의 친구들에게 나눠주고 싶지 않았기 때문,그가 시간에 늦지 않았다
2178,그는 멋진 여행을 보내었다,그는 돈이 부족해서 여행을 갈 수 없었다,그의 모험적인 정신 때문에 가능했다,그의 열정과 호기심,그가 돈을 벌지 않았다
2179,그는 나쁜 소식이 있었다,우연에 의해 일어나지 않을 수 없다,그를 믿는다,그의 마지막 희망,그가 조심했다
2180,그는 부주의하고 통제불능였다,그는 부주의와 통제불능으로 인해 사고가 발생하지 않을 수 없었다,약속을 잘 지켰다,그의 주변 환경을 철저히 관리하는 것이 중요했다,조심했다
2181,그는 접근 금지 명령을 받았다,법적인 이유로 일어나지 않을 수 있다,어떤 이유로든,그의 안전을 위해 중요하다,그 사이트에 접근하지 않았다
2182,그는 수영하는 법을 배웠다,그는 물에 들어가지 않았기 때문에 수영하는 법을 배우지 못할 수도 있다,노력,물 속으로 들어가는 것을 두려워한다,그가 물에 두려움을 느꼈다
2183,그는 즐거운 여행을 보내었다,그는 비행기가 결항되어 즐거운 여행을 보내지 못할 수도 있다,어떤 문제가 발생했다,그의 긍정적인 마음가짐과 유쾌한 사고 방식,비행기를 놓쳤다
2184,그는 그림 그리는 법을 배웠다,그는 그림을 그리는 법을 배우지 않았다면 일어나지 않을 수 있다,노력한다면,자신의 열정과 노력,그가 노력하지 않았다
2185,그는 카약을 타러 갔다,날씨가 좋지 않아서,정신이 없었다,그의 균형을 잃지 않도록 한다,비가 왔다
2186,그는 새 셔츠를 구입했다,돈이 부족해서 일어나지 않을 수 있다,비록 비싼 가격을 치르지만,그 셔츠가 너무 편안하고 스타일리시해서였다,그가 돈이 없었다
2187,그는 기분이 훨씬 좋아지기 시작했다,음식 중독 또는 음주에 의해 일어나지 않을 수 있다,무엇인가 좋은 일이 있었다,그의 친구들과 함께하는 시간,그 일을 하지 않았다
2188,그는 샤워를 했다,물 부족으로 인해 샤워를 하지 못할 수 있다,미끄러져,뜨거운 물,그가 집에 머물렀다
2189,그는 그녀에게 무언가를 줬다,그녀가 그를 거절했을 때,그가 그녀에게 무언가를 줬다,"그녀가 그것을 받아들이지 않는다면, 그것을 일어나지 않게 하는 것은 불가능하다",그가 돈을 가지고 있었다
2190,그가 대학에 입학한 첫날였다,그가 대학에 입학하지 않았다면 일어나지 않을 수 있다,"매우 중요한 순간이었기 때문에, 일어나지 않을 수 없다",그가 늦게 잔 것과 걱정으로 인해 잠을 설치다,그가 알람을 맞춰 놓지 않았다
2191,그는 대화를 시작했다,그는 대화를 시작하지 않을 수도 있다,누구든지,그의 침묵,그가 말을 걸지 않았다
2192,그는 비행기를 놓쳤다,그는 비행기를 놓친 이유로 인해 일어나지 않을 수 있다,아마,그의 무서운 애정,일찍 나왔다
2193,그는 나중에 자세히 설명했다,해당 사건은 그가 나중에 자세히 설명하지 않을 경우에는 일어나지 않을 수 있다,신중히,내가 무엇을 할지에 대한 불확실성 때문이라고 말했다,그가 거짓말을 했다
2194,그는 학교 정학을 당했다,그는 학교 정학을 당하지 않았다,경각심을 일으켰다,그의 친구들과 가족들의 지지와 사랑,그가 시간을 잘 지켜서 왔다
2195,그는 채널을 변경했다,그는 리모컨을 잃어버렸다,예상하지 못한 일이,리모컨을 잃어버리거나 고장이 난다,그가 집에 있었다
2196,그는 지갑을 찾았다,그는 지갑을 찾지 못했다,놀라운 일이겠지만,불안정한 의자였다,집에 머물렀다
