,input,A,B,B2,B3
2194,그는 학교 정학을 당했다,학교 규칙을 따르고 행동해야 했다.,자신의 잘못을 인정하고 사과했다,학교 규칙을 어겼던 행동에 대해 책임을 지고 사과한다,열심히 공부했다
2195,그는 채널을 변경했다,리모컨을 이용하여 채널을 변경했어야 한다.,리모컨을 사용해서 변경했다,리모컨을 이용하여 다른 채널로 전환한다,놀랐어
2196,그는 지갑을 찾았다,주변을 철저히 뒤져서 지갑을 찾아야 한다.,주변을 뒤졌다,"주변을 철저히 뒤지고, 잃어버린 장소를 다시 방문한다",급했다
2197,그는 다른 사람을 도왔다,다른 사람을 도와주기 위해 행동해야 했다.,희생을 했다,다른 사람을 이해하고 그들의 필요를 이해한다,희생을 했다
2198,그는 견인차를 불러야 했다,응답없음,차량 구입 또는 렌트를 했다,견인차를 호출한다,무엇
2199,그는 휴대폰을 구입했다,휴대폰을 구입한 후에는 휴대폰을 설정하고 사용할 수 있는 계정을 만들어야 한다.,돈을 모았다,가게나 온라인 쇼핑몰에서 원하는 모델과 스펙을 확인하고 가격을 비교한다,돈이 필요했다
2200,그는 콘서트를 보러 갔다,콘서트 티켓을 구매해야 한다.,티켓을 예매했다,티켓을 예약하고 좋은 자리를 확보한다,늦어야
2201,그는 다른 이들을 실망시키고 화나게 했다,"약속을 어기고, 믿음을 저버렸어야 한다.",책임을 지고 사과했다,책임감을 가지고 자신의 행동에 대해 사과하고 변화를 약속한다,참을성이 부족했다
2202,그는 타는 냄새를 맡았다,불을 붙여야 했다.,창문을 열어 환기를 시켰다,창문을 열어 신선한 공기를 흡입한다,차에 탔다
2203,그는 학교 가는 차를 놓쳤다,더 일찍 일어나서 학교 가는 차를 놓치지 않도록 준비해야 했다.,택시를 타거나 걸어갔다,다른 교통 수단을 이용하거나 걸어간다,늦은 것을 후회다
2204,그는 누군가 문을 두드리는 소리가 들렸다,문을 열어야 했다.,문을 열다,문을 열어본다,깨어 있다
2205,그는 학교에 가고 싶어했다,일어나서 적절한 시간에 학교로 가야 했다.,노력,일찍 일어나서 책가방을 챙겨야 했다,아프지 않았다
2206,그는 아기가 생겼다,결혼하고 아이를 가질 준비를 해야 했다.,아빠가 되다,아기를 돌보고 사랑한다,아빠였다
2207,그는 바닥을 쓸어내렸다,먼지와 쓰레기를 치워야 했다.,걸레질,바닥에 떨어진 쓰레기와 먼지를 모두 recollect한다,귀족이다
2208,그는 집에 갈 준비가 되었다,외출용 가방을 싸고 집을 잠그고 나가야 했다.,"짐을 싸고, 문을 잠그고, 차를 주차하고, 출발할 준비를 했다",짐을 싸고 차를 준비한다,지금 가야 했다
2209,그는 제 가방을 챙겼다,제 가방을 챙겨서 집을 나가야 했다.,확인,가방 안에 필요한 물건들을 넣다,늦었다
2210,그는 항공편을 예약했다,항공편을 예약하고 티켓을 구매해야 한다.,온라인 또는 여행사를 통해 예약을 했다,"항공사 웹사이트에 접속하여 출발지와 도착지, 일정, 좌석 등을 선택하고 결제를 완료한다",비행 일정을 확인했다
2211,그는 트럭을 타고 식료품 쇼핑을 하러 갔다,운전면허를 취득해야 한다.,운전면허증을 갖고 있다,"트렁크에 식료품을 싣고, 마트나 슈퍼마켓으로 가서 필요한 물품을 구매한다",운전자
2212,그는 직장에서 승진을 하게 되었다,열심히 일하고 성과를 내야 한다.,열심히 일을 했다,더 열심히 일하고 자신의 업무를 완벽하게 수행한다,열심히 일했다
2213,그는 제 개를 산책시켰다,개를 산책시켜야 한다.,반려견을 끌고 갔다,"개의 줄에 매달려 있는 목줄을 잡고, 산책로를 따라 걸어간다",거짓말쟁이다
2214,그는 누군가를 때렸다,자제하고 폭력을 행하지 말아야 했다.,자기 행동에 대해 책임졌다,사과하고 사죄한다,화가 나서 있다
2215,그는 상대적으로 창백했다,의식을 잃어야 했다.,휴식을 취했다,햇볕을 많이 받거나 얼굴에 화장을 하거나 건강한 식습관을 유지한다,어두워야
2216,그는 곧 이사했다,집을 팔고 새로운 집을 구매해야 했다.,포장을 했다,이사 준비를 해야 했다,이사했다
2217,그는 달을 따달라고 요구했다,우주 여행을 위한 로켓을 개발하고 우주 비행사로 훈련해야 했다.,우주선을 준비했다,달을 따다는 것은 불가능하기 때문에 그가 해야 할 일은 현실적인 목표를 설정하고 그에 맞는 계획을 세운다,미친 것처럼 보였다
2218,그는 두 자녀가 있었다,결혼하고 자녀를 낳아야 했다.,부지런히 일했다,자녀들을 위해 꾸준한 교육과 양육을 제공한다,아버지
2219,그는 안경을 잃어버렸다,안경을 찾아야 한다.,집 안을 뒤져봤다,안경을 찾는 데 도움을 주는 사람에게 도움을 요청한다,눈이 나쁜 것 같았다.
2220,그는 자동차 키를 찾았다,자동차 키를 사용하여 차량을 작동시켜야 한다.,차 안을 뒤져봤다,"자동차를 주차한 장소를 상기시키고, 그곳을 찾아가서 키를 찾다",급한 일을 했다
2221,그는 그녀라는 절친한 친구가 있었다,그녀에게 자신의 마음을 열어야 했다.,그녀를 돕기 위해 최선을 다했다,친구를 이해하고 지지해준다,외로웠다
2222,그는 목적지에 도착했다,출발지에서 출발하여 목적지로 향했어야 한다.,노력하였다,지도를 찾아보고 길을 잃지 않도록 주의 깊게 운전한다,달려야 했어
2223,그는 달에 깃발을 세웠다,우주로 우주선을 보내고 달에 착륙하여 깃발을 세웠어야 한다.,우주로 여행,우주선을 준비하고 달에 착륙한다,미친 사람
2224,그의 집에서 파티가 열렸다,친구들을 초대하고 음식과 음료를 준비해야 했다.,음식과 음료를 준비했다,음식과 음료를 준비한다,청소를 했다
2225,그는 새 안경을 구입했다,안경을 구입하기 위해 안경 가게를 방문했다.,안경을 측정,안경을 적절히 맞추기 위해 안과 검진을 받아야 했다,돈이 필요했다
2226,그는 아기를 입양했다,입양 절차를 따라야 했다.,입양 절차를 따랐다,아기를 입양하기 위해 그가 해야 했던 것은 입양 절차를 따르고 관련 서류를 제출한다,아버지
2227,그는 어느 날 집으로 걸어갔다,"어느 날 집으로 걸어가기 위해서는 출발할 준비를 하고, 집 주소를 알아야 한다.",시간을 계획하고 준비를 했다,출발하기 전에 지갑과 열쇠를 챙긴다,배가 고팠다
2228,그는 잠시 휴식을 취했다,잠시 휴식을 취한 후에 다시 일에 집중해야 한다.,자리를 떠나거나 쉬다,몸을 푸는 스트레칭과 깊은 숨을 들이마신다,지쳤다
2229,그는 그만두고 싶다고 했다,다른 사람들과 상의하여 그만두기로 결정해야 한다.,계획을 세웠다,먼저 그의 감정을 이해하고 공감한다,착실했다
2230,그는 문신을 새겼다,피부에 문신을 새겨야 한다.,피부에 칼로 자국을 냈다,"피부를 깨끗이 닦고, 문신을 원하는 디자인과 위치를 신중히 선택한다",용기를 가졌다
2231,그는 제 머리를 잘랐다,이미 일어난 사건이기 때문에 그는 이미 제 머리를 잘랐다.,이발사에게 갔다,먼저 머리카락을 적당한 길이로 자르기 위해 가위를 사용한다,머리를 자르다
2232,그는 약속을 놓쳤다,알람을 설정하고 시간을 잘 지켜야 했다.,미리 계획을 세웠다,다른 사람에게 사과하고 약속을 지키기 위해 최선을 다한다,바쁜 일이 있다
2233,그는 깜짝 선물을 받았다,다른 사람에게 선물을 준 것이다.,감동적으로 반응했다,"선물을 받은 사람에게 감사의 인사를 전하고, 선물을 받았다는 사실에 대해 기쁨을 표현한다",기다리다
2234,그는 정말 재미있었다,좋은 친구들과 함께 시간을 보내거나 취미나 관심사를 즐기는 활동을 해야 했다.,유머러스한 말투와 재치있는 이야기를 했다,"그의 관심을 끌기 위해 더 많은 이야기를 나누고, 새로운 활동을 제안한다",웃다
2235,그는 초등학교 교사였다,교사 자격을 취득해야 했다.,교육학을 전공하였다,학생들의 학습을 도와주고 지식을 전달한다,대학에 다녔다
2236,그는 그녀에게 정말 상처를 줬다,그녀에게 사과하고 자신의 잘못을 인정해야 한다.,사과했다,그녀에게 사과하고 자신의 잘못을 인정한다,사람이다
2237,그는 고양이를 구조했다,고양이를 구조하기 위해 도와주기 위해 동물 보호 단체에 연락해야 했다.,동물 보호소에 연락하여 조언을 구했다,동물 보호소나 구조 단체에 연락하여 도움을 요청한다,영웅
2238,그는 학교를 위해 식료품을 사러 갔다,먼저 돈을 가지고 있어야 한다.,장바구니를 가져갔다,장바구니를 가져가서 필요한 식료품을 사다,늦었다
2239,그는 욕실을 리모델링했다,욕실 리모델링을 위해 계획을 세우고 자금을 확보하여 전문가를 고용해야 한다.,시공업체를 고용했다,배관 및 배수 시스템을 업그레이드한다,돈을 모았다
2240,그는 새 애완동물을 구입했다,"동물 보호소나 유기동물을 입양하거나, 동물 판매점에서 애완동물을 구입해야 한다.",돈을 지불했다,"애완동물을 키우기 위해 적합한 공간을 마련하고, 음식과 물을 준비한다",저축을 했다
2241,그가 그녀를 데리러 갔다,그녀와 약속을 잡고 그녀를 만나러 가야한다.,차를 운전,그녀와의 약속 시간과 장소를 정해야 했다,서둘렀다
2242,그는 잠을 좀 잤다,휴식을 취해야 한다.,일찍 잤다,휴식을 취하고 몸을 푼다,피곤함
2243,그는 그녀를 다시 바라봤다,그녀에게 다시 관심을 표현해야 한다.,노력,그녀와 솔직하게 대화를 나눈다,결혼했다
2244,그는 그녀의 집에서 파티가 있었다,"그녀에게 파티를 열어도 되냐고 물어보고, 그녀의 동의를 얻어야 했어야 한다.",음식을 준비,음식과 음료를 준비한다,그녀를 도왔다
2245,그는 그녀의 문을 두드렸다,그녀의 문을 두드려야 한다.,그녀의 주의를 끌기 위해 세심한 계획을 세웠다,그녀의 주의를 끌기 위해 세련된 말과 예의 바른 태도를 보여준다,떠나야
2246,그는 밖에서 노는 것을 좋아했다,"밖에서 노는 것을 위해 시간을 내고, 야외 활동에 참여해야 했다.",날씨가 좋았다,적절한 옷을 입고 외출한다,집에 있다
2247,그는 그의 구두닦이 박스를 받았다,구두닦이 박스를 받기 위해서 구두닦이를 주문하거나 사야 했다.,신청서를 작성했다,구두를 닦아야 했다,정말로 당황했다
2248,그는 학교를 마치고 집으로 걸어갔다,학교를 마치고 집으로 걸어가기 위해서는 가방을 챙겨야 한다.,공부를 마쳤다,집으로 돌아가기 위해 그가 해야 했던 것은 길을 잘 찾고 안전하게 걷다,느릴 수밖에 없었다
2249,그는 스스로 목숨을 끊었다,자살을 하기 위해서는 스스로 목숨을 끊기 위한 행동을 취해야 한다.,결국 자살을 선택했다,"자신의 의지와 결단력을 갖추고, 삶의 고난과 어려움을 이겨내는 방법을 찾아야 했다",절망적이었다.
2250,그는 정말 멋져 보였다,자신감을 가지고 자신의 모습에 만족하며 자신을 잘 어필해야 한다.,옷을 잘 골라 입었다,자신감을 가지고 자연스럽게 웃다,멋져 보이기 위해 노력했다
2251,그는 사탕을 원했다,사탕을 사거나 받아야 한다.,상자를 흔들다,사탕을 사러 가야 했다,거짓말을 했다
2252,그는 그녀에게 너무 비쌌다,그녀에게 미안하다고 말하고 가격을 조정해야 했다.,저렴한 대안을 찾았다,그가 그녀에게 사과하고 환불해 준다,절약했다
2253,그는 바느질하는 법을 배우고 싶어했다,바느질을 배우기 위해 가르침을 받거나 온라인 자습서를 찾아보아야 했다.,바느질 수업을 들다,"바느질을 가르쳐주는 사람을 찾아 수업을 듣거나, 인터넷이나 책을 통해 자습한다",바느질을 배웠다
2254,그는 할머니에게 물어봤다,할머니에게 물어봐야 한다.,용기를 내다,할머니에게 무엇을 도와드릴 수 있는지 물어본다,방향을 잃다
2255,그는 남자친구와 말다툼을 벌였다,남자친구와 대화를 통해 갈등을 해소하거나 중재자를 찾아야 한다.,이해하고 양보했다,상대방의 말을 경청하고 이해한다,화가 나야 했다
2256,그는 지푸라기라도 잡는 심정였다,노력하고 끈기를 가지고 일을 꾸준히 해나가야 했다.,열심히 노력했다,그가 끝까지 포기하지 않고 노력한다,누구나 외롭지 않았다
2257,그는 영화 보러 가고 싶어했다,영화관에 가서 영화를 예매해야 했다.,영화 표를 예약,영화관에 가서 티켓을 예매한다,돈을 벌다
2258,그는 병원으로 급히 이송해야 했다,응급 상황이었기 때문에 병원으로 급히 이송되어야 했다.,구급차를 호출해서 응급실로 옮겼다,응급실에 전화해서 구체적인 상황을 설명하고 의사나 간호사의 지시를 따른다,아팠다
2259,그도 자신을 봤다,자신을 돌아볼 필요가 있다.,노력,자신의 강점과 약점을 분석하고 개선할 수 있는 방법을 찾다,용기를 냈다
2260,그는 곧 시험이 있었다,공부를 열심히 해서 시험을 준비해야 했다.,열심히 공부했다,열심히 공부한다,공부해야
2261,그는 결국 그만뒀다,결국 그만두기 위해서는 회사에 퇴직 신청서를 제출해야 했다.,자신의 건강과 안녕을 위해 휴식을 취했다,그의 능력과 열정을 유지하면서 새로운 도전을 찾아야 했다,계속했다
2262,그는 새로운 취미를 찾았다,다양한 활동을 시도하고 관심 있는 분야를 탐구해봐야 한다.,노력했다,관련된 취미에 대해 조사하고 관심 있는 활동을 찾아본다,무엇을 포기해야 했다
2263,그는 저녁 식사에 초대했다,음식을 준비하고 손님들을 초대해야 한다.,음식을 준비,식당을 예약한다,초대받은 사람
2264,그는 할아버지와 함께 낚시를 하러 갔다,할아버지와 함께 낚시를 하러 갔다면 미리 필요한 장비와 물고기를 낚을 준비를 해야 했다.,낚시 도구를 준비했다,낚시 도구와 미끼를 준비한다,늙은 것 같아 보였다
2265,그는 친구가 많지 않았다,새로운 사람들과 친구를 사귀기 위해 적극적으로 소셜 활동을 해야 했다.,사회적으로 더 활발하게 활동했다,더 많은 노력을 기울이고 새로운 사람들과 친밀한 관계를 형성한다,외향적이다
2266,그는 어느 날 일을 그만뒀다,어느 날 일을 그만두고 새로운 일을 찾아야 했다.,결정을 했다,자신의 결정에 대해 타인들에게 설명한다,고생했다
2267,그는 방과 후에도 학교에 남아 있었다,방과 후에도 학교에 남아 있기 위해서는 교사나 학교 관리자의 허락을 받아야 했어야 한다.,공부,학교에서 공부를 하거나 도서관에서 시간을 보내는 등의 활동을 했어야 했다,열심히 공부했다
2268,그는 집에 가서 잠자리에 들었다,집에 가서 잠자리에 들기 위해 준비를 하고 외출을 마무리해야 했다.,업무를 처리했다,잠옷을 입고 이불을 덮다,지쳐서
2269,그는 새 남자친구가 생겼다,새로운 사람들을 만나고 소셜 활동을 즐기며 자신을 열정적으로 표현해야 한다.,과거의 관계를 정리했다,이전의 관계를 정리하고 새로운 사랑에 집중한다,실망했다
2270,그는 깊은 심호흡을 했다,깊은 심호흡을 했어야 한다.,이완된 상태로 몸을 푼다면 깊은 심호흡을 할 수 있었다.,몸과 마음을 집중시키고 긴장을 풀어야 했다,긴장되다
2271,그는 새 전자 레인지를 구입했다,새 전자 레인지를 구입하기 위해 상점에 가서 구매해야 한다.,돈을 모았다,전자 레인지를 선택한다,돈을 모았다
2272,그는 더 가까워진 느낌였다,상대방과 소통하고 관계를 더 발전시켜야 했다.,그를 더 잘 이해하기 위해 노력했다,그가 더 많은 노력을 기울여야 했다,더 가까워졌다
2273,그는 전화벨 소리가 들렸다,전화를 걸어야 한다.,문을 열다,전화를 받다,대답을 듣기 위해 조용해야 했다
2274,그는 새 배터리를 구입했다,새 배터리를 차량에 설치해야 한다.,가게에 가서 새 배터리를 샀다,이전 배터리를 제거하고 새로운 배터리를 설치한다,돈이 필요했다
2275,그는 목소리를 잃었다,목소리를 잃지 않기 위해 목소리를 지키고 보호해야 했다.,음성 치료를 받았다,목소리를 되찾기 위해 음성치료사나 언어치료사와 상담하고 목소리를 훈련하는 연습을 해야 했다,울다
2276,그는 함께 노래했다,다음의 사건이 일어나기 위해서는 그가 노래를 함께 해야 한다.,연습,노래 가사를 외워야 했다,춤을 추다
2277,그는 고양이에게 먹이를 먹였다,고양이에게 먹이를 주기 위해서는 그가 먹이를 구매하거나 준비해야 한다.,밥을 주다,고양이가 먹이를 먹을 수 있도록 그릇에 음식을 담아준다,배고팠다
2278,그는 시간을 확인했다,약속 시간을 확인했어야 한다.,시계를 보거나 스마트폰을 확인했다,시간이 얼마나 남았는지 확인한다,늦었다
2279,그는 함께 함정을 건설했다,함정을 건설하기 위해 필요한 재료와 도구를 구비해야 했다.,공사를 계획하였다,함정을 숨기고 더 많은 사냥감을 유인하기 위해 미끼를 설치한다,신중했다
2280,그는 공격을 시작했다,"상대방에 대해 무력한 상황을 만들고, 공격적인 행동을 취했어야 한다.",계획을 세웠다,상대방을 정확히 파악하고 약점을 찾아낸다,당연한 선택을 했다
2281,그는 어디에서나 착용했다,어디에서나 안전모를 착용했어야 했다.,옷을 선택,맞는 사이즈와 스타일의 옷을 골라야 했다,옷을 사러 갔다
2282,그는 자신의 의무를 소홀히 했다,자신의 의무를 다하고 책임을 다져야 했다.,책임을 다했다,자신의 업무에 충실하고 책임감을 갖고 일한다,책임감이 없었다
2283,그는 뮤직 비디오를 시청했다,뮤직 비디오를 시청한 후에 그 노래를 연주하거나 춤을 추어야 한다.,인터넷에 연결하여 온라인으로 뮤직 비디오를 시청했다,뮤직 비디오를 시청하기 위해 그가 해야 했던 것은 온라인으로 비디오를 찾아서 재생한다,바쁜 일정
2284,그는 그녀에게 개요를 소개했다,그녀에게 개요를 소개하기 위해 그의 아이디어와 계획을 간단하게 설명해야 했다.,준비를 했다,그녀가 이해할 수 있도록 주요 사항을 간결하게 설명한다,떠났다
2285,그는 읽을 책을 찾았다,도서관이나 서점을 방문하여 읽을 책을 찾아야 한다.,서점에 갔다,도서관이나 서점을 방문하여 원하는 책을 찾아본다,서재에 있다
2286,그는 스스로 그만뒀다,스스로를 제어하고 그만두기로 결정해야 한다.,결단력을 발휘하여 행동했다,자신의 한계를 인정하고 쉰다,계속해야
2287,그는 아마존에서 음악을 주문했다,아마존 웹사이트에 접속하여 음악을 주문해야 한다.,온라인으로 결제했다,아마존 웹사이트에 접속하여 음악을 검색하고 주문한다,돈이 없었다
2288,그는 현장 학습 중였다,현장에서 경험을 쌓고 학습을 진행해야 했다.,실제 작업에 참여하여 경험을 쌓고 실무적인 지식을 얻기 위해 노력했다,실제 작업 환경에서 필요한 기술과 지식을 습득하기 위해 노력한다,열심히 공부했다
2289,그는 엉덩이를 흔들었다,춤을 추기 시작해야 했다.,음악을 틀다,바로 춤을 춘다,춤을 추다
2290,드디어 그의 차례였다,"기다렸던 것을 표현하고, 차례가 돌아오기를 기다려야 했다.",준비되어야,그의 역량을 최대로 발휘한다,기다렸다
2291,그는 그녀의 뒤를 흘끗 쳐다봤다,그녀와 대화를 시작해야 한다.,주의를 기울였다,그녀에게 미안하다는 말을 한다,차분했다
2292,그는 자신의 자리를 찾았다,"자신의 역량과 관심사를 파악하고, 그에 맞는 직업이나 활동을 찾아야 했어야 한다.",노력,자신의 능력과 열정을 발휘하여 자리를 차지하는 데 최선을 다한다,불안했다
2293,그는 확인하러 갔다,확인하러 갔다면 그 사건이 일어날 수 있었을 것이다.,일정표를 확인했다,예약을 확인하고 필요한 모든 정보를 가져온다,긴장한다
2294,그는 사실이라고 하기에는 너무 좋은 사람였다,사실을 왜곡하거나 변형하지 않고 진실을 말해야 했다.,노력하였다,그가 다른 사람들을 배려하고 도와준다,완벽한 사람
2295,그는 제 머리 위로 떨어졌다,무릎을 꿇어야 했다.,보호자에게 연락해서 도움을 요청했다,그를 피하기 위해 빠르게 움직인다,지켰다
2296,그는 동물원을 방문했다,동물원에 들어가기 위해 입장료를 지불해야 했다.,입장료를 내고 티켓을 구매했다,입장료를 지불한다,지갑을 챙겼다
2297,그는 그것을 어디에서도 찾을 수 없었다,그것을 찾기 위해 다른 장소들을 더 탐색해야 했다.,노력,그것을 직접 만들거나 창조한다,더 열심히 노력했다
2298,그는 함께 플레이했다,다른 사람과 함께 플레이해야 한다.,협력했다,상대방과 소통하고 협력한다,혼자 있다
2299,그는 결혼을 앞두고 있었다,결혼식을 준비하고 파트너와의 관계를 유지하는 데 노력해야 했다.,결혼 준비를 했다,신중한 결정과 준비를 하고 파트너와의 관계를 강화한다,결혼식을 준비했다
2300,그는 그의 다리를 뻗었다,그의 다리를 뻗어서 건물을 지나갈 수 있어야 한다.,스트레칭을 했다,다리를 펴고 근육을 이완시킨다,일어나
2301,그는 소년에게 물었다,소년에게 무슨 일이 있었는지 물어봐야 했다.,질문을 하려면 권한을 부여받았다,무엇입니까?,무엇을 알아야 했다
2302,그는 검을 들었다,검을 들었다면 전투나 자기 방어를 위해 행동해야 했을 것이다.,훈련을 받았다,검을 휘두른다,용감했다
2303,그는 잠을 자려고 했다,침대에 누워서 눈을 감아야 했다.,침대에 누워서 눈을 감았다,침대에 누워서 눈을 감고 마음을 진정시킨다,졸린
2304,그는 집안 곳곳을 살펴봤다,집안 곳곳을 살펴봐야 했다.,탐색,집안 곳곳을 살펴봄으로써 그가 해야 했던 것은 각 방마다의 상태를 확인하고 필요한 수리나 정리를 하거나 관리할 사람에게 연락한다,조사를 따라야 했어
2305,그는 공원에서 공을 찾았다,공원으로 가서 공을 찾아야 한다.,주위를 둘러봤다,공을 찾기 위해 그가 해야 했던 것은 주변을 잘 살펴보고 땅바닥을 더듬어보며 공이 있는 곳을 찾다,실망했다
2306,그는 농구 덩크슛을 했다,농구공을 잡고 바구니에 덩크슛을 해야 했다.,점프,적절한 자세와 충분한 힘을 가지고 있어야 했다,키가 컸다
2307,그는 캐나다를 방문했다,캐나다 비자를 신청하고 승인을 받아야 했다.,비자를 신청,캐나다의 여행 비자를 신청한다,비자를 받았다
2308,그는 또한 지켜봤다,또한 지켜봤다.,주의 깊게 관찰했다,그 상황을 주의 깊게 관찰하고 분석한다,안전했다
2309,그는 그의 이름이 찍혔다,신분증이나 서류에 자신의 이름을 찍어야 한다.,신분증을 제시해야,그의 신분증을 제출한다,사인했다
2310,그는 새 오토바이를 구입했다,오토바이를 구입하기 위해 돈을 모아야 했다.,돈을 모았다,오토바이를 등록하고 보험가입한다,저축을 해야 했다
2311,그는 피를 흘리기 시작했다,다른 사람을 공격하거나 자해해야 했어야 한다.,상처를 입혔다,의료진에게 도움을 요청한다,불행했다
2312,그는 새 헤드폰을 구입했다,새 헤드폰을 구입한 후에 음악을 듣기 위해 헤드폰을 착용해야 한다.,돈을 지불했다,헤드폰을 선택하고 가격을 비교한다,절약했다
2313,그는 가능성을 높였다,노력하여 자신의 능력을 향상시켜야 했다.,노력,노력하고 자신의 능력을 최대한 발휘한다,노력해야
2314,그는 룸메이트에게 물어봤다,룸메이트에게 물어봐야 했다.,용기를 내다,먼저 자세히 계획을 세우고 룸메이트와의 시간을 조율한다,무엇을 가져야 했어
2315,그는 그녀에게 혀를 내밀었다,그녀와의 관계에 대해 동의를 구하고 그녀가 편안해하는지 확인해야 했다.,입술을 살짝 벌렸다,그녀의 허락을 받다,망설이지 않았다
2316,그는 그녀를 노려봤다,그녀에게 관심을 표현하거나 대화를 시작해야 했다.,주의를 기울였다,그녀에게 관심을 보이고 대화를 시작한다,웃다
2317,그는 음식을 주문했다,음식을 주문하기 위해서 그는 음식점에 전화하거나 온라인으로 주문해야 한다.,메뉴를 선택했다,메뉴를 살펴보고 원하는 음식을 선택한다,배고프다
2318,그는 그녀를 태워버렸다,그녀를 차에 태워야 했다.,운전면허를 취득했다,그녀의 허락을 받다,미안했다
2319,그는 클라리넷을 연주했다,클라리넷을 연주하기 위해 연습하고 노력해야 했다.,연습,클라리넷을 연주하기 위해 그가 해야 했던 것은 악보를 읽고 음악을 연습한다,음악가였다
2320,그는 온라인 데이트를 시도했다,온라인 데이트 앱에 가입해야 한다.,프로필을 작성했다,온라인 데이트 앱을 다운로드하고 프로필을 만들어야 했다. 또한 자신의 관심사나 취향에 맞는 상대를 찾기 위해 검색과 필터링을 해야 했다. 그리고 마지막으로는 상대방과 연락을 취해야 했다,싱글
2321,그는 신용 카드를 받았다,신용 카드를 받으려면 은행이나 신용카드 발급 기관에 신청서를 제출해야 한다.,신청서를 작성했다,은행에서 신용 카드 신청서를 작성하고 필요한 서류를 제출한다,부자여야
2322,그는 파티에 가려고 했다,파티에 초대를 받거나 혹은 주최자에게 연락하여 초대를 받아야 한다.,옷을 골랐다,파티에 가기 위해 그가 해야 했던 것은 옷을 골라 입다,가만히 있다
2323,그는 휴대폰을 두고 갔다,휴대폰을 두고 가서 다시 찾아가거나 도와주는 사람에게 연락해야 한다.,잊었다,휴대폰을 두고 간 것을 깨닫고 다시 돌아가서 휴대폰을 찾아야 했다,빠르게 도착했다
2324,그는 새 책을 구입했다,독서를 즐기고 싶어했어야 한다.,서점에 가서 책을 골랐다,돈을 모아야 했다,절약했다
2325,그는 벌에 쏘였다,벌을 건드리지 말아야 했다.,응급처치를 했다,즉시 의료진에게 도움을 요청한다,도망쳤다
2326,그는 시끄러운 소리가 들었다,주변을 살피고 소음의 원인을 찾아야 한다.,귀를 막았다,주변을 살펴보고 소음이 어디서 나오는지 찾아야 했다,조용했다
2327,그는 주차 공간을 찾았다,차를 주차하기 위해 주차 공간을 찾아야 한다.,미리 예약을 했다,"차를 주차하기 위해 주차 공간을 찾아야 했고, 주변을 둘러보며 주차 가능한 곳을 찾아야 했다",놀랄 만한 속도로 달렸다
2328,그는 배달 음식을 주문했다,음식을 주문하기 위해서는 음식 배달 앱이나 웹사이트를 이용하여 주문을 해야 한다.,전화나 온라인으로 주문을 했다,배달 앱을 다운로드하고 주문을 선택한다,배고픈
2329,그는 시끄러운 소리를 내었다,소리를 내기 위해 목소리를 높이고 소리를 내야 했다.,소리를 지르거나 무언가를 치거나 뛰다,"주위를 조용하게 하기 위해 손을 흔들거나 ""조용히 해!""라고 말한다",조용했다
2330,그는 정말 목이 말랐다,물을 마셔야 한다.,물을 마셨다,물을 마신다,목이 말랐다
2331,그는 새 타이어를 구입했다,새 타이어를 차에 장착해야 한다.,타이어 가게에 가서 새 타이어를 골랐다,구입한 타이어를 차에 장착한다,돈이 필요했다
2332,그는 책의 결말을 들었다,책을 읽어야 한다.,책을 읽어야,책의 내용을 이해하고 결말을 예상한다,꼭 갔다
2333,그는 항상 배고팠다,음식을 먹어야 한다.,음식을 먹다,먹을 만한 것을 찾거나 요리한다,배고픈
2334,그는 깃발을 보여줬다,국가나 팀을 대표하는 깃발을 들어야 한다.,꼭대기에 올라갔다,깃대를 세워야 했다,놀라워했다
2335,그는 서핑을 배웠다,응답없음,수업을 들다,서핑 보드를 구입하고 해변으로 가서 연습한다,수영을 배웠다
2336,그는 할인을 받았다,상품을 구매하고 할인 혜택을 받아야 했다.,구매를,물건을 구매하는 동안 할인 쿠폰을 제시하거나 판매원과 협상한다,창문을 닫았다
2337,그는 내 발목을 다치게 했다,내 발목을 다치게 하려면 무엇인가를 밟거나 부딪혀야 했다.,죄를 인정하여 사과했다,나를 지켜준다,나를 속였다
2338,그는 윙크했다,다른 사람에게 암시하거나 비밀스럽게 표현하기 위해 윙크했다.,눈을 깜빡이는,상황을 재해석하고 다른 사람에게 더 좋은 인상을 준다,웃어야
2339,그는 데이트를 주선했다,상대방과의 일정을 잡아야 했다.,옷을 골랐다,상대방의 선호를 알아야 했다,긴장된 모습으로 보였다
2340,그는 의사와 약속을 잡았다,의사와 약속을 잡았다.,시간을 조절하였다,약속 시간에 맞춰서 진료실에 도착한다,바쁜
2341,그는 천둥소리를 들었다,우산을 가져와야 한다.,창문을 닫았다,창문을 닫고 안전한 곳으로 이동한다,비가 왔다
2342,그는 물을 충분히 마셨다,건강을 유지하기 위해 물을 충분히 마셔야 한다.,물병을 가지고 다니거나 물을 자주 마셨다,물병을 항상 가지고 다녀야 했다,목마르다
2343,그는 토할 것 같았다,빨리 화장실로 가서 구토해야 했다.,병원에 갔다,병원에 간다,놀랐다
2344,그는 그럴지도 모른다고 생각했다,가능성을 열어두고 고려해야 했다.,고민하고 결정을 내리는 것이 필요했다,"먼저 상황을 잘 파악하고, 가능한 대안을 고려해 본다",그럴지도 모른다고 생각하기 위해서
