,input,A,B,B2,B3
2191,그는 대화를 시작했다,그가 대화를 이어나가며 상대방과 소통하길 원하다,그의 말을 듣기 위해 조용해지고 주의를 기울였다,그의 말에 귀를 기울이고 진지하게 대화에 참여한다,관심
2192,그는 비행기를 놓쳤다,"그는 비행기를 놓쳤다면, 주변 사람들은 그가 다음 비행기를 타기 위해 도와주길 원하다",그의 상황을 이해하고 빨리 다음 비행기를 타다,다음 비행기를 타기 위해 티켓을 바꾸거나 환불을 요청한다,이해
2193,그는 나중에 자세히 설명했다,그 사건에 대해 더 자세한 설명을 원하다,이해하는,그의 이야기를 듣다,무엇
2194,그는 학교 정학을 당했다,그의 친구들은 그에게 위로와 도움을 주기를 원하다,그의 행동에 대한 해명,그의 행동에 대한 설명,정의로운
2195,그는 채널을 변경했다,그들은 그가 다시 이전 채널로 돌아가기를 원하다,무엇,답변할 수 없음,다른
2196,그는 지갑을 찾았다,그의 주변 사람들은 그가 지갑을 잃어버린 것을 알고 있었기 때문에 그가 지갑을 찾았다는 소식을 듣고 안심하다,돈,무엇인지 알아보기 위해 주변을 둘러보았다,도와줄
2197,그는 다른 사람을 도왔다,그의 도움을 받은 사람들은 그에게 감사하고 인정하다,그의 도움을 받고 싶었다,그의 도움을 받다,도움
2198,그는 견인차를 불러야 했다,그 주변 사람들은 그가 안전하게 차를 견인할 수 있기를 원하다,그는 빠른 해결책,견인차를 이용하여 차를 옮긴다,도움
2199,그는 휴대폰을 구입했다,그의 주변 사람들은 그의 새로운 휴대폰을 보고 싶어하다,그의 이전 휴대폰을 받아가다,높은 화질의 카메라와 긴 배터리 수명,도움
2200,그는 콘서트를 보러 갔다,그가 콘서트에서 즐거운 시간을 보내길 바라게 되다,그의 티켓,그의 친구들과 함께 즐거운 시간을 보낸다,티켓
2201,그는 다른 이들을 실망시키고 화나게 했다,그의 행동에 대해 사과하고 변화를 보이기를 원하다,그의 변화,누군가가 그를 멈추고 변화하도록 도와준다,변화된
2202,그는 타는 냄새를 맡았다,그가 안전하게 떨어지고 상처를 입지 않았는지 확인하고 싶어하다,그의 자리,"그의 차를 깨끗이 청소하고, 냄새를 제거한다",건강한 환경
2203,그는 학교 가는 차를 놓쳤다,그의 친구들은 그를 위로하고 다음 차를 타게 해주기를 원하다,그는 택시,버스를 타거나 걸어가거나 택시를 탄다,놀랍게도 차
2204,그는 누군가 문을 두드리는 소리가 들렸다,그가 안전하게 문을 여는지 확인하기를 원하다,그는 누군가 문을 열어주길,그 문을 열어준다,조용하다
2205,그는 학교에 가고 싶어했다,그의 가족과 친구들은 그가 안전하게 학교에 갈 수 있기를 원하다,그가 성공,그의 꿈을 이루기 위해 최선을 다한다,도움
2206,그는 아기가 생겼다,그에게 축하와 축복을 전하며 아기와 가족에게 건강과 행복을 기원하다,축하하는,아기와 함께하는 행복한 시간을 보낸다,축하
2207,그는 바닥을 쓸어내렸다,그들은 그가 바닥을 쓸어내렸던 것을 도와주기를 원하다,그는 깨끗하다,청결한 환경,정리된
2208,그는 집에 갈 준비가 되었다,그의 가족과 친구들은 그가 안전하게 집에 도착하기를 원하다,그가 떠나다,그의 빠른 복귀였다,빠른 결정
2209,그는 제 가방을 챙겼다,그의 주변 사람들은 그가 안전하게 집에 도착하기를 원하다,그의 가방에 있는,그가 가방 안에 들어있는 물건들,물건
2210,그는 항공편을 예약했다,그의 가족과 친구들은 그가 안전하게 여행할 수 있기를 원하다,여행 일정과 출발 시간을 알고 싶어했다,그의 여행 일정과 도착 시간을 알려준다,정보
2211,그는 트럭을 타고 식료품 쇼핑을 하러 갔다,그의 주변 사람들은 그가 안전하게 목적지에 도착하길 원하다,그에게 무엇,그의 트럭에 식료품을 실어준다,식료품
2212,그는 직장에서 승진을 하게 되었다,그의 성공을 축하하고 싶어하다,그의 성공을 축하하고 싶었다,그의 성공을 축하한다,축하
2213,그는 제 개를 산책시켰다,그 주변 사람들은 그가 개의 책임을 질 수 있는 책임감 있는 반려인이 되기를 원하다,그의 개를 산책시키는,그의 책임감과 성실함,친절하다
2214,그는 누군가를 때렸다,그의 행동에 대해 사과하고 상황을 해결하기 위해 노력하는 모습을 보여주기를 원하다,그의 사과,그의 행동에 대한 변명이나 사과였다,이해와 용서
2215,그는 상대적으로 창백했다,그가 괜찮은지 걱정하다,그의 건강과 안녕을,그가 좀 더 건강하고 활기찬 모습을 보인다,건강하다
2216,그는 곧 이사했다,새로운 집의 주소와 이사 일정을 원하다,이사 도와주는,그의 새로운 집을 보러 간다,이사
2217,그는 달을 따달라고 요구했다,"그가 달을 따오라고 요구했다면, 주변 사람들은 그의 이유를 듣고 싶어하다",그는 그의 요구를 들어주기 위해 어떤,불가능한 일,놀라운
2218,그는 두 자녀가 있었다,그의 주변 사람들은 그가 자녀들을 잘 키우고 행복하게 지낼 수 있기를 바라게 되다,그의 자녀들이 행복하고 건강하다,그의 가정을 안정시키고 자녀들에게 좋은 교육과 행복한 삶을 제공한다,이해와 지지
2219,그는 안경을 잃어버렸다,그 주변 사람들은 그를 도와주기 위해 안경을 찾아주길 원하다,그의 안경을 찾다,안경을 새로 사거나 찾아준다,안경
2220,그는 자동차 키를 찾았다,그 주변 사람들은 그가 자동차를 운전하여 안전하게 목적지에 도착하기를 원하다,그 자동차를 빌려달라고,그의 차를 운전해준다,자기것
2221,그는 그녀라는 절친한 친구가 있었다,그들은 그녀와의 관계에 대해 궁금해하다,그들이 더 가까워지길,그들이 연인으로 발전할 것이라고 생각했다,그것
2222,그는 목적지에 도착했다,그가 안전하게 도착했음을 원하다,그가 안전하게 도착했음,그의 안전한 도착,축하
2223,그는 달에 깃발을 세웠다,그는 달에 깃발을 세우면 사람들은 그의 업적을 축하하고 놀라워하다,그의 업적을 인정하는,달에 도착한 증거를 보여준다,놀라운
2224,그의 집에서 파티가 열렸다,파티에 초대받고 싶다,즐거운,놀라고 즐거운 시간을 보낸다,즐거운 시간
2225,그는 새 안경을 구입했다,그의 주변 사람들은 새 안경을 보고 싶어하다,그의 새로운 안경을 보고 싶어했다,새 안경을 보고 싶어했다,새로운 안경
2226,그는 아기를 입양했다,그의 주변 사람들은 그가 아기를 키우는 데 성공하고 행복해하는 것을 원하다,그 아기가 행복하게 자라고 건강하게 잘 커지길,그의 결정을 이해하고 지지해 준다,"이해할 만한 것, 지원, 이해와 동정"
2227,그는 어느 날 집으로 걸어갔다,그가 안전하게 집에 도착하기를 원하다,그의 안부,그의 안부를 묻다,놀라운 일
2228,그는 잠시 휴식을 취했다,그의 주변 사람들은 그가 휴식을 취하고 피로를 풀 수 있기를 원하다,그의 돌아오는,그가 다시 일에 집중하여 업무를 처리한다,이해
2229,그는 그만두고 싶다고 했다,그가 어떤 이유로 그만두고 싶어하는지에 대해 이야기해주길 원하다,이에 대해 이야기를 나누고 해결책을 찾아주길,무엇인지 물었다,계속 노력하는
2230,그는 문신을 새겼다,그의 문신이 무슨 의미인지 궁금해하다,그것,그의 선택에 대해 의견을 내는 것이 아니었다,다양하다
2231,그는 제 머리를 잘랐다,"그 주변 사람들은 그가 안전하고 건강한지를 확인하고, 그의 상황을 이해하고 지원을 원하다",그의 머리가 어떻게 생겼는지 궁금해 했다,제 머리가 짧게 잘리다,화
2232,그는 약속을 놓쳤다,"그의 약속을 놓친 것에 대해 사과하고, 앞으로는 더 신중하게 약속을 지킬 것을 약속해주기를 바라다",그의 변명,사과와 약속을 지키겠다는 확신,이해
2233,그는 깜짝 선물을 받았다,그가 받은 선물이 무엇인지 궁금해하다,똑같은,무엇인지 궁금해했다,같은
2234,그는 정말 재미있었다,그의 이야기를 듣고 싶다,더 많은 시간을 그와 함께하고 싶었다,그의 이야기를 더 듣고 싶었다,그의 존재
2235,그는 초등학교 교사였다,그의 학생들은 그를 다시 돌아오길 원하다,그에게 좋은 영향을 끼치다,그의 학생들에게 좋은 영향을 미친다,조언
2236,그는 그녀에게 정말 상처를 줬다,그를 향한 사과나 변화된 행동을 바라게 되다,그녀를 위로해 주는,그녀가 그와 떨어진다,사과
2237,그는 고양이를 구조했다,그에게 칭찬과 감사의 말을 원하다,고양이를 입양하는,고양이에게 안전한 장소였다,사랑과 이해
2238,그는 학교를 위해 식료품을 사러 갔다,그의 친구들은 그가 학교에서 잘 먹을 수 있는 것들을 사오기를 원하다,그에게 무엇,그들의 식료품 목록에 있는 물품을 같이 사오기로 했다,놀라운
2239,그는 욕실을 리모델링했다,그의 주변 사람들은 새롭고 깨끗한 욕실을 이용하고 싶어하다,그는 깨끗하고 현대적인 욕실,샤워실과 욕조를 추가한다,새로운 욕실
2240,그는 새 애완동물을 구입했다,새 애완동물에 대한 소식과 함께 그의 새로운 동반자에 대해 궁금해하다,새 애완동물을 보고 싶어했다,새 애완동물을 만나러 온다,부러워했다
2241,그가 그녀를 데리러 갔다,그가 그녀를 안전하게 데리고 오기를 원하다,그들도 그와 함께 가고 싶었다,그들이 행복한 관계를 가지고 행복하게 살아간다,그가 그녀를 데리러 갔다
2242,그는 잠을 좀 잤다,그는 주변 사람들이 그를 위해 편안한 휴식을 원하다,그는 조금 더 활기찬 모습을 보여주다,그의 기분이 나아졌기를 바랐다,조용하다
2243,그는 그녀를 다시 바라봤다,그들은 그들의 관계에 대해 더 많은 정보를 원하다,그 둘 사이의 관계,그녀와 다시 만난다,그
2244,그는 그녀의 집에서 파티가 있었다,파티에 초대되기를 원하다,즐거운 시간을,그녀의 집에서 파티를 열어준다,재미있는
2245,그는 그녀의 문을 두드렸다,그녀의 안전과 행복을 원하다,그녀의 반응,그녀가 문을 열어준다,더 많은 정보
2246,그는 밖에서 노는 것을 좋아했다,그의 주변 사람들은 그가 안전하게 노는 것을 원하다,그는 조용하다,그가 자주 밖에서 시간을 보낸다,조용하다
2247,그는 그의 구두닦이 박스를 받았다,"그 주변 사람들은 그의 구두닦이 박스를 받았다면, 깨끗하고 빛나는 신발을 원하다",같은,그의 구두를 깔끔하게 닦아준다,같은
2248,그는 학교를 마치고 집으로 걸어갔다,그가 안전하게 집에 도착하기를 원하다,그가 안부를 물어주길,그의 졸업 파티를 열어준다,도움
2249,그는 스스로 목숨을 끊었다,그의 가족과 친구들은 그가 행복하고 안락한 상태에서 죽었기를 원하다,그를 되돌려줄,그의 결정을 이해하고 그를 도와준다,이해
2250,그는 정말 멋져 보였다,그에게 관심을 보이고 칭찬을 해주다,그의 옷,그의 옷이나 스타일에 대한 조언,그의 주목
2251,그는 사탕을 원했다,그 주변 사람들은 그에게 사탕을 주기를 원하다,달콤하다,무엇인지 궁금해했다,다양하다
2252,그는 그녀에게 너무 비쌌다,그녀에게 도와줄 수 있는 방법을 찾아주길 원하다,그녀에게 더 나은 선택을 해달라고,그녀가 그와 함께 있지 않다,싼
2253,그는 바느질하는 법을 배우고 싶어했다,그 주변 사람들은 그를 도와주거나 조언해주기를 원하다,그의 열정을 지지해 주는,바느질을 가르쳐 주는 취미 클래스를 찾아준다,도와줄
2254,그는 할머니에게 물어봤다,그가 할머니에게 물어본 사항에 대해 궁금해하다,그가 할머니에게 물어본,"무엇인지 궁금해하며, 할머니의 이야기를 듣고 싶었다",무엇
2255,그는 남자친구와 말다툼을 벌였다,그의 남자친구와 화해하고 평화롭게 해결되길 원하다,그들이 화해하는,그들이 서로를 이해하고 화해한다,이해와 지지
2256,그는 지푸라기라도 잡는 심정였다,그 사람이 도와주거나 이해해주길 바라게 되다,그의 안정적인 태도와 신뢰할 만한 행동,그의 끈질긴 노력과 열정을 이해해준다,작은
2257,그는 영화 보러 가고 싶어했다,그와 함께 영화를 보러 가기를 원하다,"""영화를 함께 보러 가자"" 라고 말했다",그의 영화 선택을 묻다,같은
2258,그는 병원으로 급히 이송해야 했다,그의 안전과 빠른 회복을 원하다,그는 빠른 회복,그의 빠른 회복,빠른 조치
2259,그도 자신을 봤다,그가 어떻게 반응하는지 궁금해하다,그의 성공,그도 자신의 가치를 알고 자신감을 갖다,자신의
2260,그는 곧 시험이 있었다,그의 주변 사람들은 그가 시험에 잘 볼 수 있기를 원하다,그가 시험에 잘 볼 수 있도록 도와주길,그를 도와준다,도움
2261,그는 결국 그만뒀다,그의 안부와 이유에 대해 궁금해하다,그의 결정을 이해하고 지지하는,그가 다시 일어서서 도전한다,변화
2262,그는 새로운 취미를 찾았다,그의 새로운 취미에 대해 더 알고 싶어하다,이를 어떻게 즐기는지 궁금해했다,그가 그 취미를 통해 새로운 관심사를 찾고 더욱 행복해진다,변화된
2263,그는 저녁 식사에 초대했다,그들은 맛있는 음식과 즐거운 대화를 원하다,음식,그의 요리 실력을 뽐낸다,많은
2264,그는 할아버지와 함께 낚시를 하러 갔다,그가 즐거운 시간을 보내고 좋은 기억을 만들기를 원하다,그의 잡은 물고기,그의 낚시로 잡은 물고기를 나눠준다,조용하다
2265,그는 친구가 많지 않았다,그가 더 많은 친구를 사귀기를 원하다,그에게 더 많은 사교적인 활동,그의 조용한 성격과 친절한 마음,사랑과 이해
2266,그는 어느 날 일을 그만뒀다,그의 주변 사람들은 그가 무슨 이유로 일을 그만뒀는지에 대한 설명을 원하다,그의 결정에 대한 이유를 알고 싶어했다,그가 그 이유를 설명해 주기를 원했다,이해
2267,그는 방과 후에도 학교에 남아 있었다,그가 무슨 이유로 학교에 남아 있었는지 궁금해하다,그는 무엇을 하는지,그가 너무 열심히 일한다는 것을 알아채고 적절한 휴식을 취하도록 도와준다,이해
2268,그는 집에 가서 잠자리에 들었다,그가 안전하게 집에 도착했기를 원하다,그의 안전을 위해 조용히 하라,그의 안전과 편안함,무엇
2269,그는 새 남자친구가 생겼다,그의 행복과 새로운 관계에 대해 궁금해하다,그의 행복,두 사람이 서로 행복하게 지낼 수 있는 관계였다,부러워하는
2270,그는 깊은 심호흡을 했다,그 사람이 안정을 찾고 진정을 되기를 원하다,그는 그의 평온과 안정,그가 차분하게 대응할 수 있는 모습,평화로운
2271,그는 새 전자 레인지를 구입했다,그의 주변 사람들은 새 전자 레인지로 요리를 해서 맛있는 음식을 먹고 싶어하다,그의 전자 레인지,빠른 요리 시간과 더 맛있는 음식,새 전자 레인지
2272,그는 더 가까워진 느낌였다,그의 주변 사람들은 그와 더 가까워지고 싶어하다,그에게 더 가까워지고 싶었다,그의 존재와 관계를 더 자세히 알고 싶었다,그는 더 가까워진
2273,그는 전화벨 소리가 들렸다,그는 전화를 받아야 한다,누구에게 전화가 왔는지,그가 전화를 받다,조용하다
2274,그는 새 배터리를 구입했다,그의 주변 사람들은 그가 장시간 사용할 수 있는 신선한 에너지와 편리함을 원하다,그 새 배터리를 보고 싶었다,배터리를 빌려준다,새 배터리
2275,그는 목소리를 잃었다,그가 목소리를 되찾기를 원하다,그의 이야기,그가 다시 말을 할 수 있게 된다,소리
2276,그는 함께 노래했다,그가 다시 노래를 부르기를 원하다,더 많은,그의 뛰어난 음악적 재능을 더욱 발전시키고 공연할 수 있는 기회였다,즐거운
2277,그는 고양이에게 먹이를 먹였다,그가 고양이를 돌보고 책임감 있게 키우기를 원하다,감탄하는,고양이를 키운다,감격하다
2278,그는 시간을 확인했다,그가 얼른 약속 시간을 지키기를 바라겠지,답변할 수 없음,무엇인지 알아보기 위해 시계를 쳐다보았다,정확한 시간
2279,그는 함께 함정을 건설했다,그들은 그가 함정을 건설한 이유와 다른 사람들에게 어떤 위험이 있을지에 대해 궁금해하다,안전하다,그 함정을 피해 지나갈 수 있는 안전한 길,안전하다
2280,그는 공격을 시작했다,그의 행동에 대해 안전과 보호를 원하다,안전,빠르게 대응하여 자신을 방어한다,평화
2281,그는 어디에서나 착용했다,"그가 어디에서나 착용하는 것을 보면, 주변 사람들은 그것을 구매하고 싶어하다",그의 스타일을 따라하고 싶어했다,그의 스타일을 따라 한다,그의 옷
2282,그는 자신의 의무를 소홀히 했다,그가 책임을 질 것을 원하다,그의 책임감,그의 책임감을 갖고 자신의 업무를 완수한다,더 많은 도움
2283,그는 뮤직 비디오를 시청했다,그의 주변 사람들은 그가 시청한 뮤직 비디오에 대한 의견을 듣고 싶어하다,또한 뮤직 비디오를 시청하다,뮤직 비디오에 출연한 유명인의 옷과 스타일을 모방한다,조용하다
2284,그는 그녀에게 개요를 소개했다,그들은 서로에 대해 더 많이 알고 싶어하다,더 많은 정보,두 사람이 서로 어떻게 만나게 되었는지에 대한 자세한 이야기였다,그것
2285,그는 읽을 책을 찾았다,그의 주변 사람들은 그가 좋아하는 책을 찾았다는 소식을 기뻐하다,무엇,그가 책을 읽는 동안 조용히 있기를 원했다,책
2286,그는 스스로 그만뒀다,그의 주변 사람들은 그가 무엇 때문에 그만뒀는지 궁금해하다,그의 결정을 이해하고 그를 지지하는,그가 계속해서 이루어나갈 수 있는 방법을 찾다,더 많은 도움
2287,그는 아마존에서 음악을 주문했다,그의 주변 사람들은 아마존에서 음악을 주문한 이유에 대해 궁금해하다,그도 음악을 주문하고 싶어했다,"무엇인지 알고 있었기 때문에, 그는 주변 사람들의 의견을 듣고 어떤 음악을 선택할지 고민했다","아마존에서 음악을 주문했기 때문에, 주변 사람들은 그것"
2288,그는 현장 학습 중였다,그의 주변 사람들은 그가 안전하고 잘 배우고 있는지를 원하다,그의 경험,그의 지식과 경험을 공유한다,도움
2289,그는 엉덩이를 흔들었다,그는 주변 사람들로부터 주의를 받고 싶어하다,그는 그를 멈추라고,그가 춤을 춘다,춤
2290,드디어 그의 차례였다,그의 성공을 축하하고 싶어하다,그의 성공,무엇인지 궁금해졌다,그것
2291,그는 그녀의 뒤를 흘끗 쳐다봤다,그녀의 뒤를 흘끗 쳐다본 그에게 관심을 보이다,그들이 무슨 일이 일어나고 있는지 알고 싶었다,그녀와의 관계에 대한 궁금증을 풀어준다,호기심
2292,그는 자신의 자리를 찾았다,그의 성공을 축하하고 싶다,그의 안정과 성공,그가 안정감을 주고 안심시켜준다,변화된
2293,그는 확인하러 갔다,그 사람이 안전하게 확인했음을 원하다,그의 돌아오길,무엇인지 알아보기 위해 그는 물건을 조사했다,정보
2294,그는 사실이라고 하기에는 너무 좋은 사람였다,그가 무엇을 숨기고 있는지 알고 싶어하다,더 좋은,그의 성격과 행동을 따라하고 배운다,그를 비판하는
2295,그는 제 머리 위로 떨어졌다,그의 안전과 건강을 확인하고 도와주길 바라다,보호막을,그가 안전하게 떨어지고 다치지 않았는지 확인한다,안전
2296,그는 동물원을 방문했다,동물원을 방문한 사람은 동물들을 보고 싶어하는 사람들에게 동물원에서 본 동물들의 이야기를 듣고 싶어하다,동물들을 보고 싶었다,그의 동물원에서 본 동물들에 대한 이야기였다,동물 사진
2297,그는 그것을 어디에서도 찾을 수 없었다,그것을 찾을 수 있도록 도와주길 원하다,그것,그가 그것을 다시 찾을 수 있도록 도와준다,그것
2298,그는 함께 플레이했다,그들은 그의 참여를 원하다,그의 참여,그의 참여와 지원,더 많은 협력
2299,그는 결혼을 앞두고 있었다,그의 결혼식을 축하하고 싶어하다,그는 행복한 결혼 생활,그의 결혼식을 위한 축하 카드와 선물을 준비한다,로맨틱하다
2300,그는 그의 다리를 뻗었다,그의 편안함을 원하다,그의 다리를 피해 지나갈,그의 다리를 옮기지 말란다,공간
2301,그는 소년에게 물었다,그가 무슨 일을 했는지에 대해 궁금해하다,그가 무엇을 물었는지,무엇이었습니까?,더 많은 정보
2302,그는 검을 들었다,그를 제지하고 안전을 보장해 달라고 요청하다,그는 안전,그의 실력을 보여준다,안전하다
2303,그는 잠을 자려고 했다,그가 편히 잠을 자고 휴식을 취할 수 있기를 원하다,조용하다,그가 조용히 잔다,조용하다
2304,그는 집안 곳곳을 살펴봤다,"그의 주변 사람들은 그가 무언가를 잃어버렸을 것으로 생각하고, 그를 도와주길 바라게 되다",안전하다,그의 주위를 깔끔하게 정리한다,도움
2305,그는 공원에서 공을 찾았다,그의 주변 사람들은 그가 공을 찾아서 기뻐할 것으로 예상하다,그것을 나눠주길,그의 공을 되돌려준다,공
2306,그는 농구 덩크슛을 했다,그를 칭찬하고 축하하다,그것,그의 놀라운 실력을 보여준다,스릴과 흥분된
2307,그는 캐나다를 방문했다,그의 여행에 대한 이야기와 경험을 듣고 싶다,그의 여행 경험에 대해 물었다,그의 여행 경험을 듣고 싶어했다,사진
2308,그는 또한 지켜봤다,그 사람들은 그가 무엇을 지켜보고 있는지에 대한 설명을 원하다,안전하다,무엇인지 알아내기 위해 노력했다,같은
2309,그는 그의 이름이 찍혔다,그의 이름이 찍힌 이유와 상황에 대한 설명을 원하다,그의 서명을 받고 싶어했다,그의 성공을 축하한다,그의 서명
2310,그는 새 오토바이를 구입했다,그의 주변 사람들은 새 오토바이를 타고 함께 여행을 원하다,그의 새 오토바이를 타보고 싶어했다,새 오토바이를 시승해본다,부러워하는
2311,그는 피를 흘리기 시작했다,그에게 응급 처치와 도움을 원하다,그를 도와주는,그의 상처를 치료하고 그를 안심시켜 준다,평화로운
2312,그는 새 헤드폰을 구입했다,그의 주변 사람들은 그의 새 헤드폰을 듣고 싶어하다,이것을 공유하고 싶었다,그의 이전 헤드폰을 사용할 수 있게 되었다,부러워했다
2313,그는 가능성을 높였다,그 주변 사람들은 그의 성공을 기대하다,그는 성공,그의 성공을 보고 싶었다,성공
2314,그는 룸메이트에게 물어봤다,그가 룸메이트에게 무슨 일이 있었는지 물어봤다,그가 무엇을 원했는지 궁금해했다,무엇인지 궁금해했다,무엇
2315,그는 그녀에게 혀를 내밀었다,그 행동을 비난하고 두 사람 간의 관계를 이해하고 싶어하다,그들의 관계가 공개적으로 발전하는,그들이 그들의 관계를 공개한다,놀라움
2316,그는 그녀를 노려봤다,"그 주변 사람들은 그의 의도나 행동에 대해 걱정하고, 그녀를 보호하고자 하다",그의 의도를 파악하다,그녀와의 관계를 알아본다,불쾌하다
2317,그는 음식을 주문했다,그 주변 사람들은 그가 주문한 음식을 빨리 받아보고 싶어하다,각자 원하는,무엇인지 궁금해했다,맛있는 음식
2318,그는 그녀를 태워버렸다,그 주변 사람들은 그가 안전하게 목적지에 도착할 것을 원하다,그녀가 안전하게 도착할,둘 다 안전하게 도착한다,공정한 대우
2319,그는 클라리넷을 연주했다,그의 연주를 듣고 즐거워하다,그의 연주를 듣고 싶어했다,그의 연주를 듣기 위해 조용한 환경,조용하다
2320,그는 온라인 데이트를 시도했다,그가 행복하게 만나고 새로운 사랑을 찾길 원하다,그는 그의 행동에 대해 이해하고 지지하는,그의 사회적 활동과 새로운 만남을 찾다,로맨틱한 분위다
2321,그는 신용 카드를 받았다,그의 주변 사람들은 그가 책임있게 신용 카드를 사용하고 재무 상황을 관리할 것을 원하다,돈,그의 소비를 더 많이 보고 싶어했다,현금
2322,그는 파티에 가려고 했다,그가 파티에 가서 즐거운 시간을 보내길 원하다,그의 동행,무엇이든지 그가 가져갈 수 있다,정보
2323,그는 휴대폰을 두고 갔다,그의 주변 사람들은 그가 휴대폰을 되찾기를 원하다,그것,그의 휴대폰을 주우고 돌려준다,분명히 찾고 싶은
2324,그는 새 책을 구입했다,그 책에 대한 정보나 리뷰를 원하다,그 책을 빌리거나 읽고 싶어했다,그 책을 빌려 읽을 수 있는 기회였다,또한 그것
2325,그는 벌에 쏘였다,그가 안전하게 치료를 받고 회복할 수 있기를 원하다,그를 도와주는,그가 즉시 의료 도움을 받다,의사의 도움
2326,그는 시끄러운 소리가 들었다,조용한 환경을 원하다,조용하다,조용한 분위기였다,조용하다
2327,그는 주차 공간을 찾았다,그 주변 사람들은 그가 주차 공간을 찾아서 스트레스를 받지 않았으면 좋겠다고 바라게 되다,주차 공간을 공유하고 싶었다,무엇을 할지에 대한 정보였다,주차 공간
2328,그는 배달 음식을 주문했다,그들은 배달 음식을 함께 먹고 싶어하다,도시락식사,무엇인지 물어보았다,따뜻한 음식
2329,그는 시끄러운 소리를 내었다,그 주변 사람들은 조용한 환경을 원하다,조용하다,조용한 환경,조용하다
2330,그는 정말 목이 말랐다,그에게 물을 주고 싶다,그는 물,그가 물을 마신다,물
2331,그는 새 타이어를 구입했다,그의 주변 사람들은 새 타이어를 보고 싶다,그의 이전 타이어를 받고 싶어했다,새 타이어를 장착한 자동차로 주변을 돌아다닌다,새로운 타이어
2332,그는 책의 결말을 들었다,그가 책의 결말을 얘기해 주길 원하다,이야기를 들으려 했다,그 책을 읽고 어떤 결론을 내리는지에 대한 그의 의견,그녀의 호기심을 충족시키다
2333,그는 항상 배고팠다,그 주변 사람들은 그가 식사를 하고 배를 채울 수 있기를 원하다,음식,그의 식욕을 어떻게 충족시킬지에 대한 아이디어였다,맛있는 음식
2334,그는 깃발을 보여줬다,그가 어떤 국가의 깃발을 보여줬는지에 대해 궁금해하다,자유와 독립,무엇인지 알 수 있었다,자유
2335,그는 서핑을 배웠다,그의 친구들은 그를 바다로 데려가 새로운 기술을 보여달라고 요청하다,그의 서핑 실력을 보고 싶어했다,서핑을 가르쳐 준다,그것
2336,그는 할인을 받았다,그는 할인을 받았으니 주변 사람들은 그가 어떻게 그런 할인을 받았는지에 대해 궁금해하다,똑같은,또한 할인을 받을 수 있는 방법에 대한 정보였다,싼
2337,그는 내 발목을 다치게 했다,그 주변 사람들은 그를 상처주지 말고 사과하고 도움을 주기를 원하다,그를 피하는,내 발목을 보호하고 치료한다,복수
2338,그는 윙크했다,그는 주변 사람들로부터 웃음과 긍정적인 반응을 원하다,그는 무엇을 의미하는지 알고 싶어했다,그의 유머 감각과 재치있는 대화였다,놀림
2339,그는 데이트를 주선했다,그의 데이트가 성공적으로 진행되기를 원하다,그의 이야기,그의 선택이 무엇인지 궁금해했다,로맨틱한 atmospher
2340,그는 의사와 약속을 잡았다,그의 주변 사람들은 그가 건강하고 안전하게 약속에 참석하기를 원하다,그의 건강을 위해 좋은 결과를 기원했다,그가 건강하고 안전하게 치료를 받다,정확한 정보
2341,그는 천둥소리를 들었다,그가 안전하게 천둥소리를 들었는지 확인하고 불안해하는지 알아보다,그는 안전한 곳을 찾아,안전한 곳으로 이동한다,안전한 곳
2342,그는 물을 충분히 마셨다,그 주변 사람들은 그가 건강하고 행복하게 지낼 수 있기를 바라게 되다,화장실을 가고 싶어했다,그가 건강하고 활기찬 상태를 유지한다,물
2343,그는 토할 것 같았다,그가 안심할 수 있는 곳이나 도와줄 수 있는 방법을 찾아줄 것을 원하다,그를 도와주는,빨리 병원으로 이동한다,구호
2344,그는 그럴지도 모른다고 생각했다,그의 행동이나 결정에 대해 더 많은 설명을 원하다,안전한 선택을,무엇인지 궁금해하며 계속해서 그의 생각을 이해하고 도와준다,그것
2345,그는 사탕을 먹었다,그 사람이 사탕을 나눠줄 것을 원하다,사탕,그의 사탕을 나눠주기를 바랐다,사탕
2346,그는 심하게 아팠다,그에게 빨리 치료를 받을 수 있기를 원하다,그는 빨리 나아지는,그가 병원에 가서 치료를 받다,이해
2347,그는 메인 브레이스를 연결했다,그가 다치지 않았기를 원하다,그는 안전하다,안정적인 지지를 받을 수 있었다,휴대폰
2348,그는 엉덩방아를 찧었다,그에게 응급 처치를 받을 것을 원하다,도움,그가 즉시 의료진의 도움을 받다,도움
2349,그는 가족을 찾았다,그의 주변 사람들은 그가 가족과 다시 만날 수 있기를 원하다,그것,누구나 행복한 가정을 이루고 행복한 삶을 살아간다,안정된
2350,그는 매니저에게 말했다,그가 매니저에게 말한 내용에 대해 궁금해하다,그것,무엇인지 알고 싶어합니다,그것
2351,그는 공을 떨어뜨렸다,그를 도와주고 공을 주워주기를 원하다,그가 공을 주울,그를 도와준다,공을 주워 달라는
2352,그는 지능이 증가했다,그의 주변 사람들은 그가 자신과 다른 사람들을 이해하고 지원할 수 있는 더 나은 대화 상대가 되기를 원하다,그의 조언,그의 조언과 지식을 더 많이 공유한다,더 많은 지원
2353,그는 수업에 제출할 에세이를 작성했다,그의 에세이를 읽어보고 싶어하다,그는 에세이를 읽어보고 싶었다,그의 도움이나 조언,도움
