,input,A,B,B2,B3
1969,그는 정시에 도착했다,안심했다,그는 정시에 도착했다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 정시에 도착했다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 안심되는 것을 느꼈는데, 왜냐하면 그가 정시에 도착했기 때문이다"
1970,그는 열쇠를 잃어버렸다,걱정했다,그는 열쇠를 잃어버렸다. 따라서 주변사람들은 걱정하는 것을 느꼈다,그는 열쇠를 잃어버렸다. 따라서 주변사람들이 느꼈던 것은 걱정스러워하는 것이다,"주변 사람들은 당황스러워하는 것을 느꼈는데, 왜냐하면 그가 열쇠를 잃어버렸기 때문이다"
1971,그는 책에 대해 자세히 설명했다,이해가 되었다,그는 책에 대해 자세히 설명했다. 따라서 주변사람들은 감명깊은 것을 느꼈다,그는 책에 대해 자세히 설명했다. 따라서 주변사람들이 느꼈던 것은 감탄하는 것이다,"주변 사람들은 이해하는 것을 느꼈는데, 왜냐하면 그가 책에 대해 자세히 설명했기 때문이다"
1972,그는 휴대폰을 분실했다,당황스러워했다,그는 휴대폰을 분실했다. 따라서 주변사람들은 걱정스러운 것을 느꼈다,그는 휴대폰을 분실했다. 따라서 주변사람들이 느꼈던 것은 걱정스러워하는 것이다,"주변 사람들은 걱정하는 것을 느꼈는데, 왜냐하면 그가 휴대폰을 분실했기 때문이다"
1973,그는 실수로 액체를 부었다,죄송해했다,그는 실수로 액체를 부었다. 따라서 주변사람들은 당황하는 것을 느꼈다,그는 실수로 액체를 부었다. 따라서 주변사람들이 느꼈던 것은 놀라워하는 것이다,"주변 사람들은 걱정스러워하는 것을 느꼈는데, 왜냐하면 그가 실수로 액체를 부었기 때문이다"
1974,그는 가방을 들고 학교에 갔다,부담스러워했다,그는 가방을 들고 학교에 갔다. 따라서 주변사람들은 그의 열심히 하는 것을 느꼈다,그는 가방을 들고 학교에 갔다. 따라서 주변사람들이 느꼈던 것은 그의 일상적인 행동이었다,"주변 사람들은 놀라는 것을 느꼈는데, 왜냐하면 그가 가방을 들고 학교에 갔기 때문이다"
1975,그는 새 집을 구입했다,환영받았다,그는 새 집을 구입했다. 따라서 주변사람들은 부러워하는 것을 느꼈다,그는 새 집을 구입했다. 따라서 주변사람들이 느꼈던 것은 부러워하는 것이다,"주변 사람들은 부러워하는 것을 느꼈는데, 왜냐하면 그가 새 집을 구입했기 때문이다"
1976,그는 무사히 착륙했다,안도했다,그는 무사히 착륙했다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 안심스러워하는 것이다,"주변 사람들은 안도하는 것을 느꼈는데, 왜냐하면 그가 무사히 착륙했기 때문이다"
1977,그는 좋아하는 노래를 들었다,즐거워했다,그는 좋아하는 노래를 들었다. 따라서 주변 사람들은 그의 행복을 느꼈다,그는 좋아하는 노래를 들었다. 따라서 주변사람들이 느꼈던 것은 즐거워하는 것이다,"주변 사람들은 기쁨을 느꼈는데, 왜냐하면 그가 좋아하는 노래를 들었기 때문이다"
1978,그는 아이스크림을 받았다,기쁘게 생각했다,그는 아이스크림을 받았다. 따라서 주변사람들은 부러워하는 것을 느꼈다,그는 아이스크림을 받았다. 따라서 주변사람들이 느꼈던 것은 부러워하는 것이다,"주변 사람들은 기뻐하는 것을 느꼈는데, 왜냐하면 그가 아이스크림을 받았기 때문이다"
1979,그는 책을 가져왔다,놀랐다,그는 책을 가져왔다. 따라서 주변사람들은 그의 지식을 존경하는 것을 느꼈다,그는 책을 가져왔다. 따라서 주변사람들이 느꼈던 것은 감사하는 것이다,"주변 사람들은 놀라워하는 것을 느꼈는데, 왜냐하면 그가 책을 가져왔기 때문이다"
1980,그는 스스로 청소했다,만족했다,그는 스스로 청소했다. 따라서 주변사람들은 감동하는 것을 느꼈다,그는 스스로 청소했다. 따라서 주변사람들이 느꼈던 것은 감탄하는 것이다,"주변 사람들은 감사하는 것을 느꼈는데, 왜냐하면 그가 스스로 청소했기 때문이다"
1981,그는 그녀를 응시했다,불편해했다,그는 그녀를 응시했다. 따라서 주변사람들은 불쾌한 것을 느꼈다,그는 그녀를 응시했다. 따라서 주변사람들이 느꼈던 것은 불쾌해하는 것이다,"주변 사람들은 당혹스러워하는 것을 느꼈는데, 왜냐하면 그가 그녀를 응시했기 때문이다"
1982,그는 새로운 친구를 만났다,신뢰감을 느꼈다,그는 새로운 친구를 만났다. 따라서 주변사람들은 기쁘게 생각하는 것을 느꼈다,그는 새로운 친구를 만났다. 따라서 주변사람들이 느꼈던 것은 기쁨이다,"주변 사람들은 기쁜 것을 느꼈는데, 왜냐하면 그가 새로운 친구를 만났기 때문이다"
1983,그는 친구에게 문자를 보내었다,기뻤다,그는 친구에게 문자를 보내었다. 따라서 주변사람들은 기쁘다는 것을 느꼈다,그는 친구에게 문자를 보내었다. 따라서 주변사람들이 느꼈던 것은 소중히 여기는 것이다,"주변 사람들은 기쁜 것을 느꼈는데, 왜냐하면 그가 친구에게 문자를 보내었기 때문이다"
1984,그는 신용 카드를 신청했다,기대했다,그는 신용 카드를 신청했다. 따라서 주변사람들은 그의 경제적 안정을 느꼈다,그는 신용 카드를 신청했다. 따라서 주변사람들이 느꼈던 것은 경계하는 것이다,"주변 사람들은 놀라워하는 것을 느꼈는데, 왜냐하면 그가 신용 카드를 신청했기 때문이다"
1985,그는 경찰차를 봤다,놀랐다,그는 경찰차를 봤다. 따라서 주변사람들은 불안한 것을 느꼈다,그는 경찰차를 봤다. 따라서 주변사람들이 느꼈던 것은 불안한 것이다,"주변 사람들은 불안한 것을 느꼈는데, 왜냐하면 그가 경찰차를 봤기 때문이다"
1986,그는 보고서를 제출했다,의무감을 느꼈다,그는 보고서를 제출했다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 보고서를 제출했다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 안심하는 것을 느꼈는데, 왜냐하면 그가 보고서를 제출했기 때문이다"
1987,그는 그녀에게 그것을 줬다,감동했다,그는 그녀에게 그것을 줬다. 따라서 주변사람들은 놀라운 것을 느꼈다,그는 그녀에게 그것을 줬다. 따라서 주변사람들이 느꼈던 것은 감동하는 것이다,"주변 사람들은 감동한 것을 느꼈는데, 왜냐하면 그가 그녀에게 그것을 줬기 때문이다"
1988,그의 코가 부러졌다,주변 사람들은 걱정스러워했다,그의 코가 부러졌다. 따라서 주변사람들은 걱정스러운 것을 느꼈다,그의 코가 부러졌다. 따라서 주변사람들이 느꼈던 것은 걱정하는 것이다,"주변 사람들은 안타까운 것을 느꼈는데, 왜냐하면 그의 코가 부러졌기 때문이다"
1989,그는 더 잘 먹었다,부러워했다,그는 더 잘 먹었다. 따라서 주변사람들은 그가 배고프다는 것을 느꼈다,그는 더 잘 먹었다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 만족하는 것을 느꼈는데, 왜냐하면 그가 더 잘 먹었기 때문이다"
1990,그는 그의 말이 일리가 있었다,이해했다,그는 그의 말이 일리가 있었다. 따라서 주변사람들은 이해하는 것을 느꼈다,그는 그의 말이 일리가 있었다. 따라서 주변사람들이 느꼈던 것은 이해하는 것이다,"주변 사람들은 이해하는 것을 느꼈는데, 왜냐하면 그가 그의 말이 일리가 있었기 때문이다"
1991,그는 점점 추워지고 있었다,불안했다,그는 점점 추워지고 있었다. 따라서 주변사람들은 걱정스러운 것을 느꼈다,그는 점점 추워지고 있었다. 따라서 주변사람들이 느꼈던 것은 걱정스러운 것이다,"주변 사람들은 걱정스러워하는 것을 느꼈는데, 왜냐하면 그가 점점 추워지고 있었기 때문이다"
1992,그는 독감에 걸렸다,걱정했다,그는 독감에 걸렸다. 따라서 주변사람들은 걱정하는 것을 느꼈다,그는 독감에 걸렸다. 따라서 주변사람들이 느꼈던 것은 걱정스러워하는 것이다,"주변 사람들은 걱정스러운 것을 느꼈는데, 왜냐하면 그가 독감에 걸렸기 때문이다"
1993,그는 여동생에게 전화했다,안심했다,그는 여동생에게 전화했다. 따라서 주변사람들은 친근한 것을 느꼈다,그는 여동생에게 전화했다. 따라서 주변사람들이 느꼈던 것은 관심을 표하는 것이다,"주변 사람들은 걱정되는 것을 느꼈는데, 왜냐하면 그가 여동생에게 전화했기 때문이다"
1994,그는 바나나를 먹었다,깜짝 놀랐다,그는 바나나를 먹었다. 따라서 주변사람들은 그의 건강을 걱정하는 것을 느꼈다,그는 바나나를 먹었다. 따라서 주변사람들이 느꼈던 것은 궁금해하는 것이다,"주변 사람들은 신기해하는 것을 느꼈는데, 왜냐하면 그가 바나나를 먹었기 때문이다"
1995,그는 최근에 이혼했다,슬펐다,그는 최근에 이혼했다. 따라서 주변사람들은 안타까운 것을 느꼈다,그는 최근에 이혼했다. 따라서 주변사람들이 느꼈던 것은 안타까워하는 것이다,"주변 사람들은 안타까운 것을 느꼈는데, 왜냐하면 그가 최근에 이혼했기 때문이다"
1996,그는 신문을 받았다,기뻤다,그는 신문을 받았다. 따라서 주변사람들은 그가 흥분하는 것을 느꼈다,그는 신문을 받았다. 따라서 주변사람들이 느꼈던 것은 축하하는 것이다,"주변 사람들은 기쁜 것을 느꼈는데, 왜냐하면 그가 신문을 받았기 때문이다"
1997,그는 페이스북에서 게임을 찾았다,흥분했다,그는 페이스북에서 게임을 찾았다. 따라서 주변사람들은 그가 즐거워하는 것을 느꼈다,그는 페이스북에서 게임을 찾았다. 따라서 주변사람들이 느꼈던 것은 놀라워하는 것이다,"주변 사람들은 놀라운 것을 느꼈는데, 왜냐하면 그가 페이스북에서 게임을 찾았기 때문이다"
1998,그는 연주를 시작했다,감동을 받았다,그는 연주를 시작했다. 따라서 주변사람들은 감동하는 것을 느꼈다,그는 연주를 시작했다. 따라서 주변사람들이 느꼈던 것은 감탄하는 것이다,"주변 사람들은 감동적인 것을 느꼈는데, 왜냐하면 그가 연주를 시작했기 때문이다"
1999,그는 바로 왔다,기쁘게 놀랐다,그는 바로 왔다. 따라서 주변사람들은 놀란 것을 느꼈다,그는 바로 왔다. 따라서 주변사람들이 느꼈던 것은 놀라워하는 것이다,"주변 사람들은 놀라는 것을 느꼈는데, 왜냐하면 그가 바로 왔기 때문이다"
2000,그는 최근에 만났다,신기하게 생각했다,그는 최근에 만났다. 따라서 주변사람들은 놀란 것을 느꼈다,그는 최근에 만났다. 따라서 주변사람들이 느꼈던 것은 놀라워하는 것이다,"주변 사람들은 신기한 것을 느꼈는데, 왜냐하면 그가 최근에 만났기 때문이다"
2001,그는 새 애완동물이 생겼다,기쁘게 생각했다,그는 새 애완동물이 생겼다. 따라서 주변사람들은 놀랍거나 기쁜 것을 느꼈다,그는 새 애완동물이 생겼다. 따라서 주변사람들이 느꼈던 것은 기쁘게 여기는 것이다,"주변 사람들은 기쁜 것을 느꼈는데, 왜냐하면 그가 새 애완동물이 생겼기 때문이다"
2002,그는 미소를 지었다,주변 사람들은 기뻐했다,그는 미소를 지었다. 따라서 주변사람들은 행복해하는 것을 느꼈다,그는 미소를 지었다. 따라서 주변사람들이 느꼈던 것은 기분이 좋아하는 것이다,"주변 사람들은 행복해하는 것을 느꼈는데, 왜냐하면 그가 미소를 지었기 때문이다"
2003,그는 직장에서 해고당했다,놀랐다,그는 직장에서 해고당했다. 따라서 주변사람들은 안타까운 것을 느꼈다,그는 직장에서 해고당했다. 따라서 주변사람들이 느꼈던 것은 안타까운 것이다,"주변 사람들은 안타까워하는 것을 느꼈는데, 왜냐하면 그가 직장에서 해고당했기 때문이다"
2004,그는 그녀와 함께 놀았다,즐거워했다,그는 그녀와 함께 놀았다. 따라서 주변사람들은 그들이 즐거워하는 것을 느꼈다,그는 그녀와 함께 놀았다. 따라서 주변사람들이 느꼈던 것은 즐거워하는 것이다,"주변 사람들은 즐거워하는 것을 느꼈는데, 왜냐하면 그가 그녀와 함께 놀았기 때문이다"
2005,그는 다음 날 등교했다,안도했다,그는 다음 날 등교했다. 따라서 주변사람들은 놀란 것을 느꼈다,그는 다음 날 등교했다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 안도하는 것을 느꼈는데, 왜냐하면 그가 다음 날 등교했기 때문이다"
2006,그는 뉴욕으로 카메라를 가져갔다,호기심을 느꼈다,그는 뉴욕으로 카메라를 가져갔다. 따라서 주변사람들은 흥미로워하는 것을 느꼈다,그는 뉴욕으로 카메라를 가져갔다. 따라서 주변사람들이 느꼈던 것은 부러워하는 것이다,"주변 사람들은 흥분하는 것을 느꼈는데, 왜냐하면 그가 뉴욕으로 카메라를 가져갔기 때문이다"
2007,그는 섹터에서 차량을 발견했다,놀라워했다,그는 섹터에서 차량을 발견했다. 따라서 주변사람들은 놀라는 것을 느꼈다,그는 섹터에서 차량을 발견했다. 따라서 주변사람들이 느꼈던 것은 놀라워하는 것이다,"주변 사람들은 안도하는 것을 느꼈는데, 왜냐하면 그가 섹터에서 차량을 발견했기 때문이다"
2008,그는 제품이나 서비스를 마케팅하고 판매했다,열정적으로 일했다,그는 제품이나 서비스를 마케팅하고 판매했다. 따라서 주변사람들은 성공적인 것을 느꼈다,그는 제품이나 서비스를 마케팅하고 판매했다. 따라서 주변사람들이 느꼈던 것은 그의 열정과 전문성을 느끼는 것이다,"주변 사람들은 성공적인 것을 느꼈는데, 왜냐하면 그가 제품이나 서비스를 마케팅하고 판매했기 때문이다"
2009,그는 정말 화가 났다,주변 사람들은 두려워했다,그는 정말 화가 났다. 따라서 주변사람들은 두려워하는 것을 느꼈다,그는 정말 화가 났다. 따라서 주변사람들이 느꼈던 것은 긴장되는 것이다,"주변 사람들은 불안한 것을 느꼈는데, 왜냐하면 그가 정말 화가 났기 때문이다"
2010,그는 자신에 대해 이야기하고 있었다,관심을 가졌다,그는 자신에 대해 이야기하고 있었다. 따라서 주변사람들은 호기심을 느꼈다,그는 자신에 대해 이야기하고 있었다. 따라서 주변사람들이 느꼈던 것은 호기심을 느끼는 것이다,"주변 사람들은 호기심을 느꼈는데, 왜냐하면 그가 자신에 대해 이야기하고 있었기 때문이다"
2011,그는 경고를 받았다,불안했다,그는 경고를 받았다. 따라서 주변사람들은 걱정하는 것을 느꼈다,그는 경고를 받았다. 따라서 주변사람들이 느꼈던 것은 걱정스러워하는 것이다,"주변 사람들은 걱정하는 것을 느꼈는데, 왜냐하면 그가 경고를 받았기 때문이다"
2012,그는 좋아하는 밴드의 콘서트를 보러 갔다,기뻤다,그는 좋아하는 밴드의 콘서트를 보러 갔다. 따라서 주변사람들은 흥분하는 것을 느꼈다,그는 좋아하는 밴드의 콘서트를 보러 갔다. 따라서 주변사람들이 느꼈던 것은 그가 행복해하는 것이다,"주변 사람들은 흥분하는 것을 느꼈는데, 왜냐하면 그가 좋아하는 밴드의 콘서트를 보러 갔기 때문이다"
2013,그는 드디어 찾았다,안도했다,그는 드디어 찾았다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 드디어 찾았다. 따라서 주변사람들이 느꼈던 것은 안도하는 것이다,"주변 사람들은 안도하는 것을 느꼈는데, 왜냐하면 그가 드디어 찾았기 때문이다"
2014,그는 바닥에 맥주를 엎질렀다,주변 사람들은 당황스러웠다,그는 바닥에 맥주를 엎질렀다. 따라서 주변 사람들은 놀라는 것을 느꼈다,그는 바닥에 맥주를 엎질렀다. 따라서 주변사람들이 느꼈던 것은 당황스러워하는 것이다,"주변 사람들은 당황하는 것을 느꼈는데, 왜냐하면 그가 바닥에 맥주를 엎질렀기 때문이다"
2015,그는 더 건강해졌다,기쁘게 생각했다,그는 더 건강해졌다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 더 건강해졌다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 안심하는 것을 느꼈는데, 왜냐하면 그가 더 건강해졌기 때문이다"
2016,그는 죄를 사했다,흐뭇했다,그는 죄를 사했다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 죄를 사했다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 안심하는 것을 느꼈는데, 왜냐하면 그가 죄를 사했기 때문이다"
2017,그는 예쁘게 생겼다,주변 사람들은 그를 부러워했다,그는 예쁘게 생겼다. 따라서 주변사람들은 부러워하는 것을 느꼈다,그는 예쁘게 생겼다. 따라서 주변사람들이 느꼈던 것은 부러워하는 것이다,"주변 사람들은 감탄하는 것을 느꼈는데, 왜냐하면 그가 예쁘게 생겼기 때문이다"
2018,그는 쥐를 잡았다,놀랐다,그는 쥐를 잡았다. 따라서 주변사람들은 놀란 것을 느꼈다,그는 쥐를 잡았다. 따라서 주변사람들이 느꼈던 것은 놀라워하는 것이다,"주변 사람들은 안도하는 것을 느꼈는데, 왜냐하면 그가 쥐를 잡았기 때문이다"
2019,그는 쿠키를 먹었다,만족했다,그는 쿠키를 먹었다. 따라서 주변사람들은 부러워하는 것을 느꼈다,그는 쿠키를 먹었다. 따라서 주변사람들이 느꼈던 것은 부러워하는 것이다,"주변 사람들은 기뻐하는 것을 느꼈는데, 왜냐하면 그가 쿠키를 먹었기 때문이다"
2020,그는 딸과 대화를 나눴다,따뜻함을 느꼈다,그는 딸과 대화를 나눴다. 따라서 주변사람들은 화목한 것을 느꼈다,그는 딸과 대화를 나눴다. 따라서 주변사람들이 느꼈던 것은 가족을 소중히 여기는 것이다,"주변 사람들은 감동하는 것을 느꼈는데, 왜냐하면 그가 딸과 대화를 나눴기 때문이다"
2021,그는 테스트 결과가 나올 때까지 기다렸다,걱정했다,그는 테스트 결과가 나올 때까지 기다렸다. 따라서 주변사람들은 그의 걱정을 느꼈다,그는 테스트 결과가 나올 때까지 기다렸다. 따라서 주변사람들이 느꼈던 것은 걱정하는 것이다,"주변 사람들은 걱정하는 것을 느꼈는데, 왜냐하면 그가 테스트 결과가 나올 때까지 기다렸기 때문이다"
2022,그는 그녀에게 매우 못되게 굴었다,화가 났다,그는 그녀에게 매우 못되게 굴었다. 따라서 주변사람들은 불쾌해하는 것을 느꼈다,그는 그녀에게 매우 못되게 굴었다. 따라서 주변사람들이 느꼈던 것은 분노하는 것이다,"주변 사람들은 불쾌한 것을 느꼈는데, 왜냐하면 그가 그녀에게 매우 못되게 굴었기 때문이다"
2023,그는 인터넷을 확인했다,놀랐다,그는 인터넷을 확인했다. 따라서 주변사람들은 궁금해하는 것을 느꼈다,그는 인터넷을 확인했다. 따라서 주변사람들이 느꼈던 것은 궁금해하는 것이다,"주변 사람들은 놀라는 것을 느꼈는데, 왜냐하면 그가 인터넷을 확인했기 때문이다"
2024,그는 그녀에게 빚을 졌다,죄책감을 느꼈다,그는 그녀에게 빚을 졌다. 따라서 주변사람들은 걱정스러워하는 것을 느꼈다,그는 그녀에게 빚을 졌다. 따라서 주변사람들이 느꼈던 것은 책임감을 느끼는 것이다,"주변 사람들은 미안해하는 것을 느꼈는데, 왜냐하면 그가 그녀에게 빚을 졌기 때문이다"
2025,그는 잠을 잘 자지 못했다,걱정했다,그는 잠을 잘 자지 못했다. 따라서 주변사람들은 그의 피곤함을 느꼈다,그는 잠을 잘 자지 못했다. 따라서 주변사람들이 느꼈던 것은 걱정스러운 것이다,"주변 사람들은 걱정하는 것을 느꼈는데, 왜냐하면 그가 잠을 잘 자지 못했기 때문이다"
2026,그는 멋진 하루를 보내었다,주변 사람들은 그를 부러워했다,그는 멋진 하루를 보내었다. 따라서 주변사람들은 행복해하는 것을 느꼈다,그는 멋진 하루를 보내었다. 따라서 주변사람들이 느꼈던 것은 부러워하는 것이다,"주변 사람들은 기쁜 것을 느꼈는데, 왜냐하면 그가 멋진 하루를 보내었기 때문이다"
2027,그는 어젯밤에 잠이 들었다,안심했다,그는 어젯밤에 잠이 들었다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 어젯밤에 잠이 들었다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 안심하는 것을 느꼈는데, 왜냐하면 그가 어젯밤에 잠이 들었기 때문이다"
2028,그는 경고와 함께 폭죽을 터뜨렸다,놀랐다,그는 경고와 함께 폭죽을 터뜨렸다. 따라서 주변사람들은 놀라는 것을 느꼈다,그는 경고와 함께 폭죽을 터뜨렸다. 따라서 주변사람들이 느꼈던 것은 놀라웠던 것이다,"주변 사람들은 놀라는 것을 느꼈는데, 왜냐하면 그가 경고와 함께 폭죽을 터뜨렸기 때문이다"
2029,그는 그날 밤 집으로 돌아갔다,안심했다,그는 그날 밤 집으로 돌아갔다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 그날 밤 집으로 돌아갔다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 안심하는 것을 느꼈는데, 왜냐하면 그가 그날 밤 집으로 돌아갔기 때문이다"
2030,그는 스스로를 질책했다,자책했다,그는 스스로를 질책했다. 따라서 주변사람들은 그의 자비하는 것을 느꼈다,그는 스스로를 질책했다. 따라서 주변사람들이 느꼈던 것은 안타까워하는 것이다,"주변 사람들은 유감스러운 것을 느꼈는데, 왜냐하면 그가 스스로를 질책했기 때문이다"
2031,그는 어젯밤에 책을 다 읽었다,만족스러워했다,그는 어젯밤에 책을 다 읽었다. 따라서 주변사람들은 놀라는 것을 느꼈다,그는 어젯밤에 책을 다 읽었다. 따라서 주변사람들이 느꼈던 것은 놀라워하는 것이다,"주변 사람들은 놀라는 것을 느꼈는데, 왜냐하면 그가 어젯밤에 책을 다 읽었기 때문이다"
2032,그는 참석하고 싶어 했다,기대했다,그는 참석하고 싶어 했다. 따라서 주변사람들은 그의 열정을 느꼈다,그는 참석하고 싶어 했다. 따라서 주변사람들이 느꼈던 것은 그를 지지하는 것이다,"주변 사람들은 실망하는 것을 느꼈는데, 왜냐하면 그가 참석하고 싶어 했기 때문이다"
2033,그는 덜 먹었다,아쉬워했다,그는 덜 먹었다. 따라서 주변사람들은 걱정스러워하는 것을 느꼈다,그는 덜 먹었다. 따라서 주변사람들이 느꼈던 것은 걱정스러워하는 것이다,"주변 사람들은 걱정하는 것을 느꼈는데, 왜냐하면 그가 덜 먹었기 때문이다"
2034,그는 결국 포기했다,실망스러워했다,그는 결국 포기했다. 따라서 주변사람들은 실망하는 것을 느꼈다,그는 결국 포기했다. 따라서 주변사람들이 느꼈던 것은 안타까운 것이다,"주변 사람들은 실망하는 것을 느꼈는데, 왜냐하면 그가 결국 포기했기 때문이다"
2035,그는 나무를 두드렸다,지루해했다,그는 나무를 두드렸다. 따라서 주변사람들은 시끄러운 것을 느꼈다,그는 나무를 두드렸다. 따라서 주변사람들이 느꼈던 것은 시끄러운 것이다,"주변 사람들은 놀라는 것을 느꼈는데, 왜냐하면 그가 나무를 두드렸기 때문이다"
2036,그는 여행을 좋아했다,즐거워했다,그는 여행을 좋아했다. 따라서 주변사람들은 그가 모험을 즐기는 것을 느꼈다,그는 여행을 좋아했다. 따라서 주변사람들이 느꼈던 것은 그가 모험을 즐기는 것이다,"주변 사람들은 흥분하는 것을 느꼈는데, 왜냐하면 그가 여행을 좋아했기 때문이다"
2037,그는 학교 갈 준비를 했다,불안했다,그는 학교 갈 준비를 했다. 따라서 주변사람들은 그가 열심히 하는 것을 느꼈다,그는 학교 갈 준비를 했다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 걱정하는 것을 느꼈는데, 왜냐하면 그가 학교 갈 준비를 했기 때문이다"
2038,그는 화난 것 같았다,걱정스러워했다,그는 화난 것 같았다. 따라서 주변사람들은 걱정스러워하는 것을 느꼈다,그는 화난 것 같았다. 따라서 주변사람들이 느꼈던 것은 걱정스러워하는 것이다,"주변 사람들은 불안해하는 것을 느꼈는데, 왜냐하면 그가 화난 것 같았기 때문이다"
2039,그는 웨이터에게 물었다,호기심을 느꼈다,그는 웨이터에게 물었다. 따라서 주변사람들은 호기심을 느꼈다,그는 웨이터에게 물었다. 따라서 주변사람들이 느꼈던 것은 궁금해하는 것이다,"주변 사람들은 배려심 있는 것을 느꼈는데, 왜냐하면 그가 웨이터에게 물었기 때문이다"
2040,그는 개구리를 발견했다,놀라워했다,그는 개구리를 발견했다. 따라서 주변사람들은 놀라는 것을 느꼈다,그는 개구리를 발견했다. 따라서 주변사람들이 느꼈던 것은 궁금해하는 것이다,"주변 사람들은 놀라는 것을 느꼈는데, 왜냐하면 그가 개구리를 발견했기 때문이다"
2041,그는 몇 시간 동안 플레이했다,지루해했다,그는 몇 시간 동안 플레이했다. 따라서 주변사람들은 그의 열정을 느꼈다,그는 몇 시간 동안 플레이했다. 따라서 주변사람들이 느꼈던 것은 그가 즐거워하는 것이다,"주변 사람들은 피곤한 것을 느꼈는데, 왜냐하면 그가 몇 시간 동안 플레이했기 때문이다"
2042,그는 집에 피자를 배달했다,주변 사람들은 놀라워했다,그는 집에 피자를 배달했다. 따라서 주변사람들은 기뻐하는 것을 느꼈다,그는 집에 피자를 배달했다. 따라서 주변사람들이 느꼈던 것은 감사하는 것이다,"주변 사람들은 신기해하는 것을 느꼈는데, 왜냐하면 그가 집에 피자를 배달했기 때문이다"
2043,그는 맛있었다고 했다,놀라워했다,그는 맛있었다고 했다. 따라서 주변사람들은 놀라는 것을 느꼈다,그는 맛있었다고 했다. 따라서 주변사람들이 느꼈던 것은 호감을 가지는 것이다,"주변 사람들은 배부르다고 하는 것을 느꼈는데, 왜냐하면 그가 맛있었다고 했기 때문이다"
2044,그는 함께 퍼즐을 맞추고 있었다,즐거워했다,그는 함께 퍼즐을 맞추고 있었다. 따라서 주변사람들은 즐거운 것을 느꼈다,그는 함께 퍼즐을 맞추고 있었다. 따라서 주변사람들이 느꼈던 것은 즐거워하는 것이다,"주변 사람들은 즐거워하는 것을 느꼈는데, 왜냐하면 그가 함께 퍼즐을 맞추고 있었기 때문이다"
2045,그는 수업 용지를 제공했다,감사했다,그는 수업 용지를 제공했다. 따라서 주변사람들은 감사하는 것을 느꼈다,그는 수업 용지를 제공했다. 따라서 주변사람들이 느꼈던 것은 감사하는 것이다,"주변 사람들은 감사하는 것을 느꼈는데, 왜냐하면 그가 수업 용지를 제공했기 때문이다"
2046,그는 집에 가는 길에 초콜릿을 살았다,기쁘게 느꼈다,그는 집에 가는 길에 초콜릿을 살았다. 따라서 주변사람들은 달콤한 향을 느꼈다,그는 집에 가는 길에 초콜릿을 살았다. 따라서 주변사람들이 느꼈던 것은 달콤한 것이다,"주변 사람들은 당황스러워하는 것을 느꼈는데, 왜냐하면 그가 집에 가는 길에 초콜릿을 살았기 때문이다"
2047,그는 새 책을 읽었다,지루했다,그는 새 책을 읽었다. 따라서 주변사람들은 지식이 풍부해진 것을 느꼈다,그는 새 책을 읽었다. 따라서 주변사람들이 느꼈던 것은 지식을 넓히는 것이다,"주변 사람들은 지식을 즐기는 것을 느꼈는데, 왜냐하면 그가 새 책을 읽었기 때문이다"
2048,그는 제 지갑을 찾았다,안도했다,그는 제 지갑을 찾았다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 제 지갑을 찾았다. 따라서 주변사람들이 느꼈던 것은 안도하는 것이다,"주변 사람들은 안심하는 것을 느꼈는데, 왜냐하면 그가 제 지갑을 찾았기 때문이다"
2049,그는 가방을 챙겼다,안심했다,그는 가방을 챙겼다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 가방을 챙겼다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 안심하는 것을 느꼈는데, 왜냐하면 그가 가방을 챙겼기 때문이다"
2050,그는 비용을 절감했다,만족했다,그는 비용을 절감했다. 따라서 주변사람들은 안도하는 것을 느꼈다,그는 비용을 절감했다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 경탄하는 것을 느꼈는데, 왜냐하면 그가 비용을 절감했기 때문이다"
