,input,A,B,B2,B3
1866,그는 새 소파를 필요로 했다,집을 꾸미고 싶어서다,그는 새 소파를 필요로 했다. 왜냐하면 그가 집에서 편안하게 쉬기를 원했기 때문이다,그는 새 소파를 필요로 했다. 왜냐하면 그가 원했던 것은 집을 꾸미는 것이기 때문이다,"그는 편안한 휴식을 원했기에, 새 소파를 필요로 했다"
1867,그는 레스토랑을 열었다,사람들에게 맛있는 음식을 제공하고 싶어서다,그는 레스토랑을 열었다. 왜냐하면 그가 요리를 사랑하기를 원했기 때문이다,그는 레스토랑을 열었다. 왜냐하면 그가 원했던 것은 맛있는 음식을 제공하는 것이기 때문이다,"그는 요리를 사랑하기를 원했기에, 레스토랑을 열었다"
1868,그는 멋진 휴가를 보내고 있었다,스트레스를 풀고 싶어서다,그는 멋진 휴가를 보내고 있었다. 왜냐하면 그가 스트레스를 풀기를 원했기 때문이다,그는 멋진 휴가를 보내고 있었다. 왜냐하면 그가 원했던 것은 스트레스를 풀고 즐거운 시간을 보내는 것이기 때문이다,"그는 휴식을 취하기를 원했기에, 멋진 휴가를 보내고 있었다"
1869,그는 웃겨 보였다,주변 사람들을 웃게 하고 싶어서다,그는 웃겨 보였다. 왜냐하면 그가 주변 사람들을 웃게 하기를 원했기 때문이다,그는 웃겨 보였다. 왜냐하면 그가 원했던 것은 주변 사람들을 기쁘게 만드는 것이기 때문이다,"그는 웃음을 유발하기를 원했기에, 웃겨 보였다"
1870,그는 배고팠다,먹고 싶어서다,그는 배고팠다. 왜냐하면 그가 음식을 먹기를 원했기 때문이다,그는 배고팠다. 왜냐하면 그가 원했던 것은 맛있는 음식을 먹는 것이기 때문이다,"그는 맛있는 음식을 먹기를 원했기에, 배고팠다"
1871,그는 양손을 모두 사용했다,더 빨리 작업을 완료하고 싶어서다,그는 양손을 모두 사용했다. 왜냐하면 그가 더 많은 일을 처리하기를 원했기 때문이다,그는 양손을 모두 사용했다. 왜냐하면 그가 원했던 것은 일을 빨리 끝내는 것이기 때문이다,"그는 빨리 짐을 옮기기를 원했기에, 양손을 모두 사용했다"
1872,그는 거의 다 왔다,목적지에 도착하고 싶어서다,그는 거의 다 왔다. 왜냐하면 그가 목적지에 도착하기를 원했기 때문이다,그는 거의 다 왔다. 왜냐하면 그가 원했던 것은 목적지에 도착하는 것이기 때문이다,"그는 목적지에 도착하기를 원했기에, 거의 다 왔다"
1873,그는 감기가 심했다,건강을 회복하고 싶어서다,그는 감기가 심했다. 왜냐하면 그가 일을 쉬기를 원했기 때문이다,그는 감기가 심했다. 왜냐하면 그가 원했던 것은 휴식을 취하는 것이기 때문이다,"그는 따뜻한 날씨를 원했기에, 감기가 심했다"
1874,그는 헤어스타일을 바꿨다,새로운 변화를 원했기 때문이다,그는 헤어스타일을 바꿨다. 왜냐하면 그가 새로운 변화를 원했기 때문이다,그는 새로운 변화를 가져오는 것이기 때문이다,"그는 새로운 모습을 원했기에, 헤어스타일을 바꿨다"
1875,그는 기분이 매우 좋았다,자신의 성취를 기뻐해서다,그는 기분이 매우 좋았다. 왜냐하면 그가 성공을 원했기 때문이다,그는 기분이 매우 좋았다. 왜냐하면 그가 원했던 것은 좋은 소식을 듣는 것이기 때문이다,"그는 사랑을 받기를 원했기에, 기분이 매우 좋았다"
1876,그는 정말 좋아했다,그가 그 사람을 좋아했기 때문이다,그는 정말 좋아했다. 왜냐하면 그가 그 사람과 함께 시간을 보내기를 원했기 때문이다,그는 정말 좋아했다. 왜냐하면 그가 원했던 것은 사랑을 느끼는 것이기 때문이다,"그는 자유를 원했기에, 정말 좋아했다"
1877,그는 이메일을 받았다,소식을 알고 싶어서다,그는 이메일을 받았다. 왜냐하면 그가 소식을 듣기를 원했기 때문이다,그는 이메일을 받았다. 왜냐하면 그가 원했던 것은 중요한 소식을 알고 싶었기 때문이다,"그는 좋은 소식을 받기를 원했기에, 이메일을 받았다"
1878,그는 귀를 쫑긋 세웠다,주변 소리에 관심이 있어서다,그는 귀를 쫑긋 세웠다. 왜냐하면 그가 주변 소리에 집중하기를 원했기 때문이다,그는 주변 소리를 듣기 위해서였다,"그는 주인의 명령을 기다리기를 원했기에, 귀를 쫑긋 세웠다"
1879,그는 단편 소설을 쓰고 있었다,자신의 이야기를 전하고 싶어서다,그는 단편 소설을 쓰고 있었다. 왜냐하면 그가 자신의 이야기를 전파하기를 원했기 때문이다,그는 단편 소설을 쓰고 있었다. 왜냐하면 그가 원했던 것은 자신의 이야기를 표현하는 것이기 때문이다,"그는 작가가 되기를 원했기에, 단편 소설을 쓰고 있었다"
1880,그는 밖에 나가서 놀았다,스트레스를 풀고 싶어서다,그는 밖에 나가서 놀았다. 왜냐하면 그가 신선한 공기를 마시기를 원했기 때문이다,그는 밖에 나가서 놀았다. 왜냐하면 그가 원했던 것은 즐거운 시간을 보내는 것이기 때문이다,"그는 스트레스를 풀기를 원했기에, 밖에 나가서 놀았다"
1881,그는 내일 수학 시험이 있었다,시험을 잘 보고 싶어서다,그는 내일 수학 시험이 있었다. 왜냐하면 그가 좋은 성적을 받기를 원했기 때문이다,그는 내일 수학 시험이 있었다. 왜냐하면 그가 원했던 것은 좋은 성적을 얻는 것이기 때문이다,"그는 시험에 통과하기를 원했기에, 내일 수학 시험이 있었다"
1882,그는 길 잃은 개를 발견했다,다른 사람을 돕고 싶어서다,그는 길 잃은 개를 발견했다. 왜냐하면 그가 자비심을 품기를 원했기 때문이다,그는 길 잃은 개를 발견했다. 왜냐하면 그가 원했던 것은 동물을 도와주는 것이기 때문이다,"그는 동물을 구하기를 원했기에, 길 잃은 개를 발견했다"
1883,그는 휴대폰을 꺼내었다,연락을 받고 싶어서다,그는 휴대폰을 꺼내었다. 왜냐하면 그가 전화를 걸기를 원했기 때문이다,그는 휴대폰을 꺼내었다. 왜냐하면 그가 원했던 것은 메시지를 확인하는 것이기 때문이다,"그는 사진을 찍기를 원했기에, 휴대폰을 꺼내었다"
1884,그는 친구에게 가르쳐 달라고 부탁했다,도움을 받고 싶어서다,그는 친구에게 가르쳐 달라고 부탁했다. 왜냐하면 그가 시험을 통과하기를 원했기 때문이다,그는 친구에게 가르쳐 달라고 부탁했다. 왜냐하면 그가 원했던 것은 새로운 기술을 배우는 것이기 때문이다,"그는 새로운 언어를 배우기를 원했기에, 친구에게 가르쳐 달라고 부탁했다"
1885,그는 전화를 걸었다,누군가와 소통하고 싶어서다,그는 전화를 걸었다. 왜냐하면 그가 친구와 이야기하기를 원했기 때문이다,그는 전화를 걸었다. 왜냐하면 그가 원했던 것은 친구와 대화하는 것이다,"그는 친구와 이야기하기를 원했기에, 전화를 걸었다"
1886,그는 그녀를 닮았다,자신을 더 많이 사랑하고 싶어서다,그는 그녀를 닮았다. 왜냐하면 그가 그녀를 사랑하기를 원했기 때문이다,그가 원했던 것은 그녀와 더 가까워지는 것이기 때문이다,"그는 자신을 찾기를 원했기에, 그녀를 닮았다"
1887,그는 드디어 시작했다,목표를 이루고 싶어서다,그는 드디어 시작했다. 왜냐하면 그가 꿈을 이루기를 원했기 때문이다,그는 드디어 시작했다. 왜냐하면 그가 원했던 것은 꿈을 이루기 위한 행동이기 때문이다,"그는 꿈을 이루기를 원했기에, 드디어 시작했다"
1888,그는 주차할 장소를 찾았다,차를 주차하고 싶어서다,그는 주차할 장소를 찾았다. 왜냐하면 그가 차를 놓을 곳을 원했기 때문이다,그는 주차할 장소를 찾았다. 왜냐하면 그가 원했던 것은 목적지에 도착하는 것이기 때문이다,"그는 빨리 집에 도착하기를 원했기에, 주차할 장소를 찾았다"
1889,그는 체력을 회복했다,건강을 회복하고 싶어서다,그는 체력을 회복했다. 왜냐하면 그가 다시 운동하기를 원했기 때문이다,그는 체력을 회복했다. 왜냐하면 그가 원했던 것은 다시 운동을 시작하는 것이기 때문이다,"그는 피로를 풀기를 원했기에, 체력을 회복했다"
1890,그는 친구들에게 자랑했다,자신을 인정받고 싶어서다,그는 친구들에게 자랑했다. 왜냐하면 그가 인정받기를 원했기 때문이다,그는 친구들에게 자랑했다. 왜냐하면 그가 원했던 것은 자신의 성취를 공유하는 것이기 때문이다,"그는 새로운 차를 사기를 원했기에, 친구들에게 자랑했다"
1891,그는 마침내 확인했다,진실을 알고 싶어서다,그는 마침내 확인했다. 왜냐하면 그가 확실함을 얻기를 원했기 때문이다,그는 마침내 확인했다. 왜냐하면 그가 원했던 것은 확실한 정보를 얻는 것이기 때문이다,"그는 진실을 원했기에, 마침내 확인했다"
1892,그는 최근에 구입했다,자신을 보상하고 싶어서다,그는 최근에 구입했다. 왜냐하면 그가 새로운 차를 원했기 때문이다,그는 최근에 구입했다. 왜냐하면 그가 원했던 것은 새로운 차를 가지는 것이기 때문이다,"그는 새로운 차를 원했기에, 최근에 구입했다"
1893,그는 반지를 찾았다,결혼하고 싶어서다,그는 반지를 찾았다. 왜냐하면 그가 결혼을 하기를 원했기 때문이다,그는 반지를 찾았다. 왜냐하면 그가 원했던 것은 결혼하는 것이기 때문이다,"그는 사랑하는 여자에게 프러포즈하기를 원했기에, 반지를 찾았다"
1894,그는 팔을 심하게 다쳤다,운동을 하고 싶어서다,그는 팔을 심하게 다쳤다. 왜냐하면 그가 스포츠에서 우승하기를 원했기 때문이다,그는 팔을 심하게 다쳤다. 왜냐하면 그가 원했던 것은 스포츠를 즐기는 것이기 때문이다,"그는 농구를 하기를 원했기에, 팔을 심하게 다쳤다"
1895,그는 시리얼 한 그릇을 먹었다,배가 고파서다,그는 시리얼 한 그릇을 먹었다. 왜냐하면 그가 아침에 빠르게 식사하기를 원했기 때문이다,그는 시리얼 한 그릇을 먹었다. 왜냐하면 그가 원했던 것은 아침을 건강하게 시작하는 것이기 때문이다,"그는 아침을 먹기를 원했기에, 시리얼 한 그릇을 먹었다"
1896,그는 타이어를 교체했다,차량이 안전하게 이동할 수 있도록 하기 위해서다,그는 타이어를 교체했다. 왜냐하면 그가 안전운전을 원했기 때문이다,그는 타이어를 교체했다. 왜냐하면 그가 원했던 것은 안전운전을 하는 것이기 때문이다,"그는 안전운전을 하기를 원했기에, 타이어를 교체했다"
1897,그는 공과금 납부에 어려움을 겪고 있었다,돈이 부족해서다,그는 공과금 납부에 어려움을 겪고 있었다. 왜냐하면 그가 돈을 절약하기를 원했기 때문이다,그는 돈을 절약하는 것이기 때문이다,"그는 절약하기를 원했기에, 공과금 납부에 어려움을 겪고 있었다"
1898,그는 그것을 온라인에 게시했다,자랑하고 싶어서다,그는 그것을 온라인에 게시했다. 왜냐하면 그가 주변 사람들과 자신의 취향을 공유하기를 원했기 때문이다,그는 그것을 온라인에 게시했다. 왜냐하면 그가 원했던 것은 주목받는 것이기 때문이다,"그는 주목받기를 원했기에, 그것을 온라인에 게시했다"
1899,그는 문자를 보내었다,친구에게 연락하고 싶어서다,그는 문자를 보내었다. 왜냐하면 그가 친구에게 연락하기를 원했기 때문이다,그는 문자를 보내었다. 왜냐하면 그가 원했던 것은 소식을 전하는 것이기 때문이다,"그는 도움을 요청하기를 원했기에, 문자를 보내었다"
1900,그는 스스로에게 친절했다,자신을 사랑하고 싶어서다,그는 스스로에게 친절했다. 왜냐하면 그가 자신을 사랑하기를 원했기 때문이다,그는 스스로에게 친절했다. 왜냐하면 그가 원했던 것은 자신을 이해하고 사랑하는 것이기 때문이다,"그는 사랑받기를 원했기에, 스스로에게 친절했다"
1901,그는 첫날을 멋지게 보내었다,새로운 시작을 좋게 보내고 싶어서다,그는 첫날을 멋지게 보내었다. 왜냐하면 그가 새로운 시작을 원했기 때문이다,그는 첫날을 멋지게 보내었다. 왜냐하면 그가 원했던 것은 좋은 인상을 남기는 것이기 때문이다,"그는 새로운 시작을 원했기에, 첫날을 멋지게 보내었다"
1902,그는 칙령을 내렸다,질서를 유지하고 싶어서다,그는 칙령을 내렸다. 왜냐하면 그가 질서를 유지하기를 원했기 때문이다,그는 칙령을 내렸다. 왜냐하면 그가 원했던 것은 질서와 안전을 유지하는 것이기 때문이다,"그는 조용한 시간을 원했기에, 칙령을 내렸다"
1903,그는 내 얼굴을 핥았다,나를 안심시키고 싶어서다,그는 내 얼굴을 핥았다. 왜냐하면 그가 나에게 주의를 끌기를 원했기 때문이다,그는 내 얼굴을 핥았다. 왜냐하면 그가 원했던 것은 나에게 주의를 끌기 위한 것이기 때문이다,"그는 나를 안아주기를 원했기에, 내 얼굴을 핥았다"
1904,그는 팔로 그녀를 감쌌다,그녀를 보호하고 싶어서다,그는 팔로 그녀를 감쌌다. 왜냐하면 그가 보호받기를 원했기 때문이다,그는 팔로 그녀를 감쌌다. 왜냐하면 그가 원했던 것은 보호받는 것이기 때문이다,"그는 안전을 원했기에, 팔로 그녀를 감쌌다"
1905,그는 집안 곳곳을 뛰어다녔다,스트레스를 풀고 싶어서다,그는 집안 곳곳을 뛰어다녔다. 왜냐하면 그가 스트레스를 풀기를 원했기 때문이다,그는 집안 곳곳을 뛰어다녔다. 왜냐하면 그가 원했던 것은 무언가를 찾는 것이기 때문이다,"그는 무언가를 찾기를 원했기에, 집안 곳곳을 뛰어다녔다"
1906,그는 결국 매우 즐거워했다,그가 원하는 것을 얻었기 때문이다,그는 결국 매우 즐거워했다. 왜냐하면 그가 친구들과 함께 시간을 보내기를 원했기 때문이다,그는 결국 매우 즐거워했다. 왜냐하면 그가 원했던 것은 성공을 거두었기 때문이다,"그는 자유롭기를 원했기에, 결국 매우 즐거워했다"
1907,그는 곧 집에 돌아왔다,가족과 함께 시간을 보내고 싶어서다,그는 곧 집에 돌아왔다. 왜냐하면 그가 피곤해서 쉬기를 원했기 때문이다,그는 가족과 함께 시간을 보내는 것이기 때문이다,"그는 피곤하기를 원했기에, 곧 집에 돌아왔다"
1908,그는 청바지를 입은 채로 사정했다,편안하고 자유로워 보이고 싶어서다,그는 청바지를 입은 채로 사정했다. 왜냐하면 그가 편안한 옷차림으로 나가기를 원했기 때문이다,그는 편안한 옷을 입은 채로 사정했다. 왜냐하면 그가 원했던 것은 편안함과 스타일을 동시에 갖는 것이기 때문이다,"그는 편안한 모습으로 나가기를 원했기에, 청바지를 입은 채로 사정했다"
1909,그는 스스로를 구석에 몰아넣었다,자신을 혼내고 싶어서다,그는 스스로를 구석에 몰아넣었다. 왜냐하면 그가 혼자 있기를 원했기 때문이다,그는 스스로를 구석에 몰아넣었다. 왜냐하면 그가 원했던 것은 혼자 있는 것이기 때문이다,"그는 혼자 있기를 원했기에, 스스로를 구석에 몰아넣었다"
1910,그는 점점 더 아파갔았다,병을 치료하고 싶어서다,그는 점점 더 아파갔았다. 왜냐하면 그가 치료를 받기를 원했기 때문이다,그는 건강해지는 것이기 때문이다,"그는 치료를 받기를 원했기에, 점점 더 아파갔았다"
1911,그는 소포를 우편으로 보내었다,물건을 보내고 싶어서다,그는 소포를 우편으로 보내었다. 왜냐하면 그가 선물을 보내기를 원했기 때문이다,그는 소포를 우편으로 보내었다. 왜냐하면 그가 원했던 것은 먼 곳에 사는 친구에게 선물을 보내는 것이기 때문이다,"그는 선물을 보내기를 원했기에, 소포를 우편으로 보내었다"
1912,그는 가장 친한 친구를 초대했다,친구와 함께 시간을 보내고 싶어서다,그는 가장 친한 친구를 초대했다. 왜냐하면 그가 즐거운 시간을 보내기를 원했기 때문이다,그는 가장 친한 친구를 초대했다. 왜냐하면 그가 원했던 것은 함께 시간을 보내는 것이기 때문이다,"그는 생일 파티를 열기를 원했기에, 가장 친한 친구를 초대했다"
1913,그는 혼자서 놀 수 있었다,자신만의 시간을 가지고 싶어서다,그는 혼자서 놀 수 있었다. 왜냐하면 그가 조용한 시간을 원했기 때문이다,그는 혼자서 놀 수 있었다. 왜냐하면 그가 원했던 것은 조용한 시간을 보내는 것이기 때문이다,"그는 조용한 시간을 원했기에, 혼자서 놀 수 있었다"
1914,그는 자동차 열쇠를 분실했다,자동차를 도둑맞지 않고 싶어서다,그는 자동차 열쇠를 분실했다. 왜냐하면 그가 걸어다니기를 원했기 때문이다,그는 자동차를 타고 집에 빨리 도착하는 것이기 때문이다,"그는 스트레스를 풀기를 원했기에, 자동차 열쇠를 분실했다"
1915,그는 함께 시청했다,사람들과 함께 시간을 보내고 싶어서다,그는 함께 시청했다. 왜냐하면 그가 즐거움을 공유하기를 원했기 때문이다,좋은 시간을 보내는 것이기 때문이다,"그는 즐거운 경험을 원했기에, 함께 시청했다"
1916,그는 고양이를 동물병원에 데려갔다,고양이의 건강을 돌보고 싶어서다,그는 고양이를 동물병원에 데려갔다. 왜냐하면 그가 고양이의 건강을 회복하기를 원했기 때문이다,그는 고양이를 동물병원에 데려갔다. 왜냐하면 그가 원했던 것은 고양이의 건강을 회복하는 것이기 때문이다,"그는 동물을 치료받기를 원했기에, 고양이를 동물병원에 데려갔다"
1917,그는 학위를 받았다,더 나은 직업을 얻고 싶어서다,그는 학위를 받았다. 왜냐하면 그가 더 나은 직업을 원했기 때문이다,그는 학위를 받았다. 왜냐하면 그가 원했던 것은 더 나은 직업에 취직하는 것이기 때문이다,"그는 성공을 원했기에, 학위를 받았다"
1918,그는 즐거운 하루였다,새로운 경험을 즐기고 싶어서다,그는 즐거운 하루였다. 왜냐하면 그가 친구들과 함께 시간을 보내기를 원했기 때문이다,그는 즐거운 일을 하고 행복한 시간을 보내는 것이기 때문이다,"그는 친구들과 함께 시간을 보내기를 원했기에, 즐거운 하루였다"
1919,그는 새 TV를 구입했다,더 좋은 화질을 즐기고 싶어서다,그는 새 TV를 구입했다. 왜냐하면 그가 더 좋은 홈 엔터테인먼트 경험을 원했기 때문이다,그는 새 TV를 구입했다. 왜냐하면 그가 원했던 것은 더 좋은 홈 엔터테인먼트 경험을 얻는 것이기 때문이다,"그는 더 나은 화질을 원했기에, 새 TV를 구입했다"
1920,그는 지갑을 두고 나갔다,돈을 쓰고 싶어서다,그는 지갑을 두고 나갔다. 왜냐하면 그가 가벼운 산책을 원했기 때문이다,그는 지갑을 두고 나갔다. 왜냐하면 그가 원했던 것은 가벼운 산책을 하는 것이기 때문이다,"그는 돈을 쓰기를 원했기에, 지갑을 두고 나갔다"
1921,그는 첫 발을 내딜었다,도전하고 싶어서다,그는 첫 발을 내딜었다. 왜냐하면 그가 새로운 시작을 원했기 때문이다,그는 첫 발을 내딜었다. 왜냐하면 그가 원했던 것은 새로운 시작을 하는 것이기 때문이다,"그는 세계를 여행하기를 원했기에, 첫 발을 내딜었다"
1922,그는 옷을 입었다,몸을 가리고 싶어서다,그는 옷을 입었다. 왜냐하면 그가 따뜻함을 원했기 때문이다,그는 옷을 입었다. 왜냐하면 그가 원했던 것은 겉으로부터 보기 좋은 것이기 때문이다,"그는 멋지게 보이기를 원했기에, 옷을 입었다"
1923,그는 샐러드를 주문했다,다이어트를 하고 싶어서다,그는 다이어트를 하기를 원했기 때문이다,그는 살이 빠지는 것이기 때문이다,"그는 다이어트를 원했기에, 샐러드를 주문했다"
1924,그는 어느 날 지루함을 느꼈다,새로운 취미를 찾고 싶어서다,그는 어느 날 지루함을 느꼈다. 왜냐하면 그가 새로운 경험을 원했기 때문이다,그는 어느 날 지루함을 느꼈다. 왜냐하면 그가 원했던 것은 새로운 활동이나 취미를 찾는 것이기 때문이다,"그는 새로운 도전을 원했기에, 어느 날 지루함을 느꼈다"
1925,그는 이메일 버튼을 클릭했다,빠른 답변을 받고 싶어서다,그는 이메일 버튼을 클릭했다. 왜냐하면 그가 메시지를 보내기를 원했기 때문이다,그는 이메일을 보내는 것이기 때문이다,"그는 정보를 얻기를 원했기에, 이메일 버튼을 클릭했다"
1926,그는 당일치기 여행을 떠났다,일상을 벗어나고 모험을 즐기고 싶어서다,그는 당일치기 여행을 떠났다. 왜냐하면 그가 스트레스를 풀기를 원했기 때문이다,그는 당일치기 여행을 떠났다. 왜냐하면 그가 원했던 것은 스트레스를 풀고 새로운 곳을 경험하는 것이기 때문이다,"그는 스트레스를 풀기를 원했기에, 당일치기 여행을 떠났다"
1927,그는 눈을 가늘게 떴다,상대방을 의심하고 싶어서다,그는 눈을 가늘게 떴다. 왜냐하면 그가 상대방의 의도를 파악하기를 원했기 때문이다,그는 무엇인가를 발견하는 것이기 때문이다,"그는 승리를 보기를 원했기에, 눈을 가늘게 떴다"
1928,그는 총알을 피했다,살아남고 싶어서다,그는 총알을 피했다. 왜냐하면 그가 살아남기를 원했기 때문이다,그는 살아남는 것이기 때문이다,"그는 살아남기를 원했기에, 총알을 피했다"
1929,그는 새 양말을 구입했다,새로운 스타일을 시도하고 싶어서다,그는 새 양말을 구입했다. 왜냐하면 그가 편안함을 원했기 때문이다,그는 새 양말을 구입했다. 왜냐하면 그가 원했던 것은 편안함과 깨끗한 느낌이기 때문이다,"그는 따뜻한 발을 원했기에, 새 양말을 구입했다"
1930,그는 대화 상대가 필요했다,외로움을 달래고 싶어서다,그는 대화 상대가 필요했다. 왜냐하면 그가 외로움을 달래기를 원했기 때문이다,그는 대화 상대가 필요했다. 왜냐하면 그가 원했던 것은 외로움을 달래는 것이기 때문이다,"그는 외로움을 달래기를 원했기에, 대화 상대가 필요했다"
1931,그는 정신이 팔려있었다,집중력이 부족해서다,그는 정신이 팔려있었다. 왜냐하면 그가 스트레스를 풀기를 원했기 때문이다,그는 정신이 팔려있었다. 왜냐하면 그가 원했던 것은 새로운 경험을 하는 것이기 때문이다,"그는 집중하기를 원했기에, 정신이 팔려있었다"
1932,그는 내 지갑을 잊어버렸다,지갑을 잊어버린 것을 깨달아서다,그는 내 지갑을 잊어버렸다. 왜냐하면 그가 서둘러 집을 나서기를 원했기 때문이다,그는 내 지갑을 잊어버렸다. 왜냐하면 그가 원했던 것은 빨리 집에 돌아가는 것이기 때문이다,"그는 서두르기를 원했기에, 내 지갑을 잊어버렸다"
1933,그는 어린 아들이 있었다,자녀를 키우고 싶어서다,그는 어린 아들이 있었다. 왜냐하면 그가 가정을 이루기를 원했기 때문이다,그는 가정을 이루는 것이기 때문이다,"그는 가족을 키우기를 원했기에, 어린 아들이 있었다"
1934,그는 새 TV를 원했다,더 나은 시청 경험을 원했기 때문이다,그는 새 TV를 원했다. 왜냐하면 그가 좋은 화질을 원했기 때문이다,그는 새 TV를 원했다. 왜냐하면 그가 원했던 것은 더 좋은 홈 엔터테인먼트 경험을 얻기 위해서였다,"그는 더 좋은 화질을 원했기에, 새 TV를 원했다"
1935,그는 바비큐 파티를 준비했다,친구들과 즐거운 시간을 보내고 싶어서다,그는 바비큐 파티를 준비했다. 왜냐하면 그가 친구들과 즐거운 시간을 보내기를 원했기 때문이다,그는 친구들과 함께 시간을 보내는 것이기 때문이다,"그는 친구들과 함께 즐거운 시간을 보내기를 원했기에, 바비큐 파티를 준비했다"
1936,그는 첫 소설을 썼다,좋은 이야기를 전하고 싶어서다,그는 첫 소설을 썼다. 왜냐하면 그가 자신의 이야기를 전파하기를 원했기 때문이다,그는 첫 소설을 썼다. 왜냐하면 그가 원했던 것은 자신의 이야기를 세상과 공유하는 것이기 때문이다,"그는 작가가 되기를 원했기에, 첫 소설을 썼다"
1937,그는 일찍 잠자리에 들었다,내일 일찍 일어나기 위해서다,그는 일찍 잠자리에 들었다. 왜냐하면 그가 내일 일찍 일어나기를 원했기 때문이다,그는 일찍 일어나서 아침 일찍 시작하는 것이기 때문이다,"그는 피곤함을 달래기를 원했기에, 일찍 잠자리에 들었다"
1938,그는 요리를 끝내었다,맛있는 음식을 먹고 싶어서다,그는 요리를 끝내었다. 왜냐하면 그가 배고픔을 해소하기를 원했기 때문이다,그는 요리를 끝내었다. 왜냐하면 그가 원했던 것은 배고픔을 달래는 것이기 때문이다,"그는 맛있는 저녁을 원했기에, 요리를 끝내었다"
1939,그는 음료를 주문했다,목말라서다,그는 음료를 주문했다. 왜냐하면 그가 목마름을 해소하기를 원했기 때문이다,그는 음료를 주문했다. 왜냐하면 그가 원했던 것은 갈증을 해소하는 것이기 때문이다,"그는 목이 말랐기를 원했기에, 음료를 주문했다"
1940,그는 착해보였다,다른 사람들에게 호감을 얻고 싶어서다,그는 착해보였다. 왜냐하면 그가 친구들에게 좋은 인상을 주기를 원했기 때문이다,그는 착해보였다. 왜냐하면 그가 원했던 것은 주변 사람들의 호감을 얻는 것이기 때문이다,"그는 친구들에게 인정받기를 원했기에, 착해보였다"
1941,그는 돈을 줬다,다른 사람을 돕고 싶어서다,그는 돈을 줬다. 왜냐하면 그가 친구를 도와주기를 원했기 때문이다,그는 돈을 줬다. 왜냐하면 그가 원했던 것은 도와주는 것이기 때문이다,"그는 친구를 기쁘게 하기를 원했기에, 돈을 줬다"
1942,그는 한 통의 전화를 받았다,누군가와 소통하고 싶어서다,그는 한 통의 전화를 받았다. 왜냐하면 그가 소식을 듣기를 원했기 때문이다,그는 한 통의 전화를 받았다. 왜냐하면 그가 원했던 것은 소식을 듣는 것이기 때문이다,"그는 연인의 소식을 듣기를 원했기에, 한 통의 전화를 받았다"
1943,그는 조깅을 하러 갔다,건강을 유지하고 싶어서다,그는 조깅을 하러 갔다. 왜냐하면 그가 건강을 유지하기를 원했기 때문이다,그는 조깅을 하러 갔다. 왜냐하면 그가 원했던 것은 건강을 유지하는 것이다,"그는 건강해지기를 원했기에, 조깅을 하러 갔다"
1944,그는 총을 발견했다,안전을 위해 자신을 지키고 싶어서다,그는 총을 발견했다. 왜냐하면 그가 자신을 방어하기를 원했기 때문이다,그는 총을 발견했다. 왜냐하면 그가 원했던 것은 자신을 방어하는 것이기 때문이다,"그는 안전을 지키기를 원했기에, 총을 발견했다"
1945,그는 구슬을 가지고 놀았다,보석을 감상하고 싶어서다,그는 구슬을 가지고 놀았다. 왜냐하면 그가 즐겁게 놀기를 원했기 때문이다,그는 구슬을 가지고 놀았다. 왜냐하면 그가 원했던 것은 재미있는 시간을 보내는 것이기 때문이다,"그는 재미있는 시간을 보내기를 원했기에, 구슬을 가지고 놀았다"
1946,그는 그녀의 머리를 쓰다듬었다,사랑을 표현하고 싶어서다,그는 그녀의 머리를 쓰다듬었다. 왜냐하면 그가 그녀를 안심시키기를 원했기 때문이다,그는 그녀의 머리를 쓰다듬었다. 왜냐하면 그가 원했던 것은 그녀에게 안락함을 주는 것이기 때문이다,"그는 그녀를 달래기를 원했기에, 그녀의 머리를 쓰다듬었다"
1947,그는 파티에 참석했다,즐겁게 시간을 보내고 싶어서다,그는 파티에 참석했다. 왜냐하면 그가 즐거운 시간을 원했기 때문이다,그는 파티에 참석했다. 왜냐하면 그가 원했던 것은 즐거운 시간을 보내는 것이기 때문이다,"그는 즐거움을 찾기를 원했기에, 파티에 참석했다"
1948,그는 버스를 타고 뉴욕으로 향했다,새로운 도시를 경험하고 싶어서다,그는 버스를 타고 뉴욕으로 향했다. 왜냐하면 그가 여행을 원했기 때문이다,그는 버스를 타고 뉴욕으로 향했다. 왜냐하면 그가 원했던 것은 여행을 즐기는 것이기 때문이다,"그는 대도시에서 삶을 시작하기를 원했기에, 버스를 타고 뉴욕으로 향했다"
1949,그는 절대 그럴 리가 없었다,자신을 변명하고 싶어서다,그는 절대 그럴 리가 없었다. 왜냐하면 그가 자신의 명예를 지키기를 원했기 때문이다,그는 절대 그럴 리가 없었다. 왜냐하면 그가 원했던 것은 다른 방법으로 문제를 해결하는 것이기 때문이다,"그는 자유를 갖기를 원했기에, 절대 그럴 리가 없었다"
1950,그는 그녀의 냄새를 맡았다,그녀를 그리워해서다,그는 그녀의 냄새를 맡았다. 왜냐하면 그가 행복한 기억을 떠올리기를 원했기 때문이다,그는 그녀의 냄새를 맡았다. 왜냐하면 그가 원했던 것은 사랑하는 사람과 가까이 있는 것이기 때문이다,"그는 꽃 향기를 원했기에, 그녀의 냄새를 맡았다"
