,input,A,B,B2,B3
2041,그는 몇 시간 동안 플레이했다,건강한 사람이라면 그는 몇 시간 동안 플레이하지 않을 수 있다.,"그는 몇 시간 동안 플레이했다. 이는 중독되었다면, 일어나지 않을 수 있다.",그의 열정과 게임에 대한 집중력이었다.,"만약 그가 일찍 일어났다면,그가 몇 시간 동안 플레이했던 일은 일어나지 않았을 것이다."
2042,그는 집에 피자를 배달했다,그는 집에 피자를 배달하지 않았다.,"그는 배고프지 않았다면, 일어나지 않을 수 있다.",집안에 머리카락이 섞인 음식물 쓰레기더라도 치우지 않는 것이었다.,"만약 그가 주문을 하지 않았다면, 그가 집에 피자를 배달했던 일은 일어나지 않았을 것이다."
2043,그는 맛있었다고 했다,음식이 맛있지 않았을 수도 있다.,"그가 맛있었다고 했다. 이는 사실이라면, 일어나지 않을 수 있다.",그의 신뢰할 수 있는 평가였다. 그의 말을 믿지 않는 것이었다.,"만약 그가 거짓말을 했다면, 그가 맛있었다고 했던 일은 일어나지 않았을 것이다."
2044,그는 함께 퍼즐을 맞추고 있었다,그는 혼자 있었기 때문에 함께 퍼즐을 맞추지 않았을 수도 있다.,"그는 혼자서 퍼즐을 맞추고 있었다. 이는 함께 했다면, 일어나지 않을 수 있다",그의 집중력과 흥분이었다.,"그가 도와주지 않았다면, 그가 함께 퍼즐을 맞추고 있었던 일은 일어나지 않았을 것이다."
2045,그는 수업 용지를 제공했다,학생들이 필요로 하는 수업 용지를 제공하지 않을 수 있다.,"그는 학생들이 필요한 자료를 제공했다면, 일어나지 않을 수 있다.", 그의 열정과 전달력이었다.,"만약 그가 부재했다면, 그가 수업 용지를 제공했던 일은 일어나지 않았을 것이다."
2046,그는 집에 가는 길에 초콜릿을 살았다,그는 돈이 없어서 초콜릿을 살 수 없을 수도 있다.,"그는 집에 가는 길에 초콜릿을 살았다. 이는 유혹이었다면, 일어나지 않을 수 있다.",그의 신체적인 피로와 먹고 싶은 욕구일 것이다.,그가 집에 가는 길에 초콜릿을 살 았던 일은 일어나지 않았을 것이다.
2047,그는 새 책을 읽었다,그는 시간이 없어서 새 책을 읽지 못할 수 있다.,"책을 읽지 않았다면, 일어나지 않을 수 있다.",책의 흥미로운 이야기와 몰입도 높은 스토리텔링이었다.,"만약 그가 바빴다면, 그가 새 책을 읽었던 일은 일어나지 않았을 것이다."
2048,그는 제 지갑을 찾았다,그는 지갑을 분실하지 않았다.,놀랍게, 무엇일까? 그는 제 지갑을 찾았다. 이를 일어나지 않게 하는 것은 불안한 마음이었다.,"만약 그가 나와 함께 가지 않았다면,그가 제 지갑을 찾았던 일은 일어나지 않았을 것이다."
2049,그는 가방을 챙겼다,그는 가방을 챙기지 않았다.,"그는 가방을 챙겼다. 이는 만약 했다면, 일어나지 않을 수 있다",그는 가방을 챙겼다. 이를 일어나지 않게 하는 것은 그의 무거운 짐 때문이었다.,"만약 그가 지갑을 챙겼다면, 그가 가방을 챙겼던 일은 일어나지 않았을 것이다."
2050,그는 비용을 절감했다,그는 비용을 절감하지 않았다.,노력하여, 효율적인 자원 활용과 과잉 지출을 줄이는 것이 중요하다.,"그가 그것을 하지 않았다면, 그가 비용을 절감했던 일은 일어나지 않았을 것이다."
2051,그는 견인차를 불렀다,그는 견인차를 불렀지만 아무도 응답하지 않았다.,무거운 물건을 옮기는 것, 무거운 짐을 옮기는 데 도움이 되었다.,"만약 그가 도와주지 않았다면, 그가 견인차를 불렀던 일은 일어나지 않았을 것이다."
2052,그는 시리얼을 먹었다,그는 시리얼을 먹지 않았다.,과식,그의 심한 알러지 반응이었다.,"그가 늦지 않았다면, 그가 시리얼을 먹었던 일은 일어나지 않았을 것이다."
2053,그는 울음을 그쳤다,그는 기쁨으로 인해 울음을 그쳤다.,"그가 울음을 그친다면, 일어나지 않을 수 있다.",그의 마음을 위로해주는 것이었다.,"만약 그가 울지 않았다면, 그가 울음을 그쳤던 일은 일어나지 않았을 것이다."
2054,그는 길고양이 한 마리를 발견했다,그는 사람이 아니기 때문에 길고양이를 발견할 수 없다.,죽은 상태, 그의 주먹을 이용하여 길고양이를 끌어내었다.,"만약 그가 집에 머물렀다면, 그가 길고양이 한 마리를 발견했던 일은 일어나지 않았을 것이다."
2055,그는 방망이를 휘둘렀다,그는 폭력적인 성향이 없다면 방망이를 휘둘리지 않을 수 있다.,"치명적인 충격을 받았다면, 일어나지 않을 수 있다.",무엇인가요? 추가 정보를 알려주세요.,"만약 그가 제 때 도와주었다면, 그가 방망이를 휘둘렀던 일은 일어나지 않았을 것이다."
2056,그는 학교에 가야 했다,그는 질병으로 인해 학교에 가지 않을 수 있다.,"그는 강제로 가야 했다면, 일어나지 않을 수 있다.",그의 침대에서 나오는 것이었다.,"만약 그가 늦지 않았다면,그가 학교에 가야 했던 일은 일어나지 않았을 것이다."
2057,그는 남자 친구를 초대했다,그는 남자 친구가 없을 수도 있다.,"그는 늦게까지 일했다면, 일어나지 않을 수 있다",그는 그녀가 더 이상 자신에게 관심을 보이지 않는다고 생각했기 때문이었다.,"그가 여자 친구를 초대했다면, 그가 남자 친구를 초대했던 일은 일어나지 않았을 것이다."
2058,그는 자외선 차단제를 발랐다,그는 자외선 차단제를 발르지 않았다.,피부암,자외선 차단제를 발랐다. 이를 일어나지 않게 하는 것은 그의 피부를 태양으로부터 보호하는 데 도움이 되었다.,"만약 그가 자외선 차단제를 발랐다면, 그가 자외선 차단제를 발랐던 일은 일어나지 않았을 것이다."
2059,그는 자위했다,그는 다른 사람이나 외부 요인에 의해 자위하는 것을 막을 수 없다.,자기,그의 의지와 자제력이다.,"그가 경계했다면, 그가 자위했던 일은 일어나지 않았을 것이다."
2060,그는 새 문신을 새겼다,의지나 선택에 의해 일어나지 않을 수 없다.,"자신을 다시 태어나게 했다면, 일어나지 않을 수 있다",그의 결심과 의지였다.,"만약 그가 신중했다면, 그가 새 문신을 새겼던 일은 일어나지 않았을 것이다."
2061,그는 대신 낮잠을 자고 있었다,그는 대신 일을 하고 있었다.,"그는 밤새 일을 했다면, 일어나지 않을 수 있다.",그는 너무 피곤해서 누군가가 그를 깨우지 않도록 조용히 하고 있었다.,"만약 그가 일찍 일어났다면, 그가 대신 낮잠을 자고 있었던 일은 일어나지 않았을 것이다."
2062,그는 그것을 그녀의 엄마에게 줬다,그 사람이 그녀의 엄마가 아닐 경우에는 일어나지 않을 수 있다.,"그것을 그녀의 엄마에게 준다면, 일어나지 않을 수 있다",그녀가 아프거나 피곤해서 그것을 필요로 할 때까지 기다리는 것이었다.,"만약 그가 그것을 그녀의 엄마에게 주지 않았다면, 그 일은 일어나지 않았을 것이다."
2063,그는 드디어 돌아왔다,그는 사망했기 때문에 돌아올 수 없다.,"그가 돌아오지 않았다면, 일어나지 않을 수 있다.",그의 강한 의지와 결연한 마음이었다.,"만약 그가 실망하지 않았다면, 그가 드디어 돌아왔던 일은 일어나지 않았을 것이다."
2064,그는 집을 떠나 이사를 갔다,그는 집을 떠나지 않고 그대로 살 수도 있다.,"그는 적극적으로 나아갔다면, 일어나지 않을 수 있다",그의 가족과의 갈등이었다.,"만약 그가 도와주지 않았다면,그가 집을 떠나 이사를 갔던 일은 일어나지 않았을 것이다."
2065,그는 그녀를 실격처리했다,그는 그녀를 실격처리하지 않았다.,"그녀가 그의 행동을 용서하지 않는 한, 일어나지 않을 수 있다.", 그의 결정에 따라 더 이상 그녀가 참가할 수 없게 했다.,"만약 그가 그녀를 실격처리하지 않았다면, 그녀는 대회에서 계속해서 경기를 할 수 있었을 것이다."
2066,그는 자고 싶어 했다,그는 자고 싶어 했지만 잠을 이루지 못했다.,"그는 피곤해서 자고 싶어 했다. 이는 그가 너무 피곤해서였다면, 일어나지 않을 수 있다.", 그의 몸이 지쳐있었기 때문이었다.,"만약 그가 일찍 잤다면, 그가 자고 싶어 했던 일은 일어나지 않았을 것이다."
2067,그는 머리를 잘랐다,그는 머리를 잘라서 피를 보았다.,출혈,그가 슬픔에 잠겨있기 때문이었다.,"만약 그가 머리를 자르지 않았다면,그가 머리를 잘랐던 일은 일어나지 않았을 것이다."
2068,그는 그 사람에게 말했다,그 사람이 그를 듣지 않을 수 있다.,"그가 그 사람에게 말했다. 이는 해야 했다면, 일어나지 않을 수 있다", 그 사람의 결정이었다.,"만약 그가 그 사람에게 거짓말을 하지 않았다면, 그가 그 사람에게 말했던 일은 일어나지 않았을 것이다."
2069,그는 동영상을 업로드했다,인터넷 연결이 끊겨 있을 때.,실제로 그렇게 함으로써 발생한 결과, 무엇인가?,그가 동영상을 업로드했던 일은 일어나지 않았을 것이다.
2070,그는 드디어 돈을 모았다,그는 돈을 모으지 않았다.,노력, 그의 강한 의지와 끈질긴 노력이었다.,"그가 게으름을 했다면, 그가 드디어 돈을 모았던 일은 일어나지 않았을 것이다."
2071,그는 어젯밤에 잠을 잤다,불면증에 의해 일어나지 않을 수 있다.,무엇이든지,그는 너무 피곤해서 잠을 설치지 못했던 스트레스와 걱정이었다.,"만약 그가 커피를 마셨다면, 그가 어젯밤에 잠을 잤던 일은 일어나지 않았을 것이다."
2072,그는 문제를 해결했다,그는 문제를 해결하지 못했다.,"그의 노력과 지혜가 필요하지 않았다면, 일어나지 않을 수 있다.", 그 문제를 발생시키는 근본적인 이유를 찾아 해결하는 것이 중요하다.,"만약 그가 도와주지 않았다면, 그가 문제를 해결했던 일은 일어나지 않았을 것이다."
2073,그는 음료수를 엎질렀다,음료수를 엎지 않았다면.,무엇이든지(clean up) 치워야 한다.,"쓰레기통을 가리키며 ""거기다 버리세요"" 라고 말하는 것이었다.","그가 조심했다면, 그가 음료수를 엎질렀던 일은 일어나지 않았을 것이다."
2074,그는 총알을 맞았다,그는 방탄조끼를 입고 있었다.,치명적인 상처를 입었을,의료진의 신속한 응급처치와 수술이었다.,"만약 그가 방패를 들었다면, 그가 총알을 맞았던 일은 일어나지 않았을 것이다."
2075,그는 소 잃고 외양간을 고쳤다,그는 소를 잃지 않고 외양간을 고칠 수도 있다.,무엇을 잃었는지, 그의 경험과 지혜를 통해 비슷한 실수를 다시 저지르지 않도록 하는 것이다.,"만약 그가 미리 삼십을 했다면,그가 소 잃고 외양간을 고쳤던 일은 일어나지 않았을 것이다."
2076,그는 학교를 마치고 집으로 돌아갔다,교통 사고로 인해 일어나지 않을 수 있다.,피곤해서,그의 지쳐있는 상태와 그날의 바쁜 일정이었다.,"만약 그가 학교에 가지 않았다면,그가 학교를 마치고 집으로 돌아갔던 일은 일어나지 않았을 것이다."
2077,그는 예약을 했다,그는 예약을 했지만 예약이 취소될 수 있다.,"그는 예약을 했다. 이는 미리 했다면, 일어나지 않을 수 있다", 그의 결정이었다.,"만약 그가 전화를 받지 않았다면, 그가 예약을 했던 일은 일어나지 않았을 것이다."
2078,그는 친구들과 함께 놀았다,그는 친구들과 함께 놀지 않았다.,"술을 마신다면, 일어나지 않을 수 있다.", 그의 친구들과의 즐거운 시간이었다. 그러나 그를 일어나지 않게 하는 것은 너무 피곤해서 누워있는 것이었다.,"만약 그가 집에 있었다면, 그가 친구들과 함께 놀았던 일은 일어나지 않았을 것이다."
2079,그는 암 진단을 받았다,그는 건강검진을 받지 않았다면 암 진단을 받지 못했을 것이다.,"빠르게 치료를 받았다면, 일어나지 않을 수 있다",그의 의지와 긍정적인 마음가짐이었다. 그는 가족과 친구들의 지지를 받아 힘든 시기를 극복할 수 있었다.,"만약 그가 조기에 건강 검진을 받았다면, 그가 암 진단을 받았던 일은 일어나지 않았을 것이다."
2080,그는 직불 카드를 사용했다,그는 은행 계좌에 돈이 없어서 일어나지 않을 수 있다.,도난당하지, 그는 현금을 사용하는 것보다 편리했다. 하지만 이를 일어나지 않게 하는 것은 신용카드를 사용하는 것이다.,"만약 그가 현금을 사용했다면, 그가 직불 카드를 사용했던 일은 일어나지 않았을 것이다."
2081,그는 아이처럼 느껴졌다,그는 아이처럼 느껴지지 않을 수도 있다.,"그의 부모가 없었다면, 일어나지 않을 수 있다.",그의 부모님의 엄격한 통제와 제약이었다.,"만약 그가 성숙했다면, 그가 아이처럼 느껴졌던 일은 일어나지 않았을 것이다."
2082,그는 잘 맞았다,그는 잘 맞았다는 사건은 우연에 의해 일어나지 않을 수 있다.,"그는 잘 맞았다. 이는 만일 피할 수 없었다면, 일어나지 않을 수 있다.", 그의 강한 의지와 결연한 노력이었다.,"만약 그가 노력하지 않았다면, 그가 잘 맞았던 일은 일어나지 않았을 것이다."
2083,그는 마침내 왔다,그는 교통체증 때문에 일어나지 않을 수 있다.,"그가 오지 않았다면, 일어나지 않을 수 있다.", 그의 강력한 매력과 자신감이었다.,"만약 그가 늦지 않았다면,그가 마침내 왔던 일은 일어나지 않았을 것이다."
2084,그는 중얼거렸다,청각 장애에 의해 듣지 못할 수 있다.,"그는 심장마비했다면, 일어나지 않을 수 있다.",내가 그의 말을 끊었기 때문이다.,"만약 그가 조심했다면,그가 중얼거렸던 일은 일어나지 않았을 것이다."
2085,그는 가족을 방문했다,그는 교통사고로 인해 가족을 방문하지 못할 수도 있다.,"그는 가족을 방문했다. 이는 만약 그가 그렇게 하지 않았다면, 일어나지 않을 수 있다.", 그의 엄마의 갑작스러운 병으로 인한 것이었다.,"만약 그가 시간이 없었다면, 그가 가족을 방문했던 일은 일어나지 않았을 것이다."
2086,그는 친구들과 볼링을 치러 갔다,그는 자동차 고장으로 인해 볼링을 치러 갈 수 없을 수도 있다.,스트레스를 해소,그는 코로나 바이러스의 전파를 막기 위해 안전 거리를 유지하고 마스크를 착용하는 것이었다.,"만약 그가 바빴다면, 그가 친구들과 볼링을 치러 갔던 일은 일어나지 않았을 것이다."
2087,그는 최근에 등록했다,그는 최근에 등록하지 않았을 수도 있다.,노력,그의 건강 상태와 일상적인 운동 부족이다.,"만약 그가 그것을 하지 않았다면, 그가 최근에 등록했던 일은 일어나지 않았을 것이다."
2088,그는 운전 면허증을 갱신했다,그는 운전 면허증을 갱신하지 않았다.,사고를, 그의 무지함과 무능력이었다.,"그가 술을 마시지 않았다면, 그가 운전 면허증을 갱신했던 일은 일어나지 않았을 것이다."
2089,그는 셔츠를 구입했다,그는 셔츠를 구입하지 않았다.,신중하게 생각하여,셔츠를 입지 않는 것이다.,"만약 그가 돈을 가지고 있었다면,그가 셔츠를 구입했던 일은 일어나지 않았을 것이다."
2090,그는 엄마한테 전화했다,그는 휴대전화가 없어서 전화를 할 수 없을 수도 있다.,"그는 엄마한테 전화하지 않았다면, 일어나지 않을 수 있다","엄마의 목소리였다. 그는 엄마의 따뜻한 목소리를 듣고 싶었지만, 동시에 자신의 결심을 굳히고 싶었다.","만약 그가 엄마한테 전화하지 않았다면,그가 엄마한테 전화했던 일은 일어나지 않았을 것이다."
2091,그는 숨바꼭질을 했다,그는 다른 사람들이 그를 찾지 않을 경우에만 숨바꼭질을 했다.,죽은 척,그의 호흡소리를 찾지 못하게 하는 것이었다.,"만약 그가 시간을 지켰다면, 그가 숨바꼭질을 했던 일은 일어나지 않았을 것이다."
2092,그는 관심이 있어 보였다,다음의 사건은 무엇에 의해 일어나지 않을 수 있는가? 그는 관심이 있어 보였다: 다른 사람들의 무관심으로 인해 일어나지 않을 수 있다.,노력한다면, 그의 눈에 띄는 행동이나 말투였다.,"만약 그가 관심을 보였다면,그가 관심이 있어 보였던 일은 일어나지 않았을 것이다."
2093,그는 지갑을 떨어뜨렸다,그는 지갑을 주머니에 넣지 않았다면 떨어뜨리지 않았을 것이다.,무엇(might have),그를 도와주는 것이었다.,"그가 지갑을 주머니에 넣었다면, 그가 지갑을 떨어뜨렸던 일은 일어나지 않았을 것이다."
2094,그는 새 영화를 시청했다,그는 새 영화를 시청하지 않았다.,"그는 새 영화를 시청했다. 이는 재미있었다면, 일어나지 않을 수 있다",그의 흥미진진한 줄거리와 몰입도 높은 연기였다.,"만약 그가 집에 머물렀다면, 그가 새 영화를 시청했던 일은 일어나지 않았을 것이다."
2095,그는 덩크슛을 터뜨렸다,그는 키가 너무 작아서 덩크슛을 터뜨리지 못할 수도 있다.,"그는 뛰어난 스프링을 가지고 있다면, 일어나지 않을 수 있다.", 그의 강력한 힘과 뛰어난 기술이었다.,"그가 점프하지 않았다면, 그가 덩크슛을 터뜨렸던 일은 일어나지 않았을 것이다."
2096,그는 다음날 찾아왔다,그는 다음날 찾아오지 않을 수도 있다.,"그의 도움이 없었다면, 일어나지 않을 수 있다","그는 내게 무언가를 말하려고 했지만, 나는 그의 말을 듣고 싶지 않았다. 나에게는 이미 충분한 고통이 있었고, 그의 말은 더 이상 받아들일 수 없었다. 나를 일어나지 않게 하는 것은 내 안의 상처였다.","만약 그가 진실을 말했다면,그가 다음날 찾아왔던 일은 일어나지 않았을 것이다."
2097,그는 숙제를 잊어버렸다,그는 숙제를 잊어버려서 일어날 수 있다.,중요한 일, 그의 부주의함이었다.,"만약 그가 시간을 잘 관리했다면, 그가 숙제를 잊어버렸던 일은 일어나지 않았을 것이다."
2098,그는 너무 시끄럽었다,그는 조용했다.,집중하기,엄격한 경고나 훈계가 필요하다.,"만약 그가 조용했다면, 그가 너무 시끄럽었던 일은 일어나지 않았을 것이다."
2099,그는 곧 돌아왔다,그는 사고로 인해 돌아오지 않을 수 있다.,죽었을,그의 강한 의지와 결연한 목표였다.,"만약 그가 실수를 하지 않았다면, 그가 곧 돌아왔던 일은 일어나지 않았을 것이다."
2100,그는 운전하는 법을 배웠다,그는 운전면허를 취득하지 못해서 운전을 할 수 없을 수 있다.,"정확한 지침을 따른다면, 일어나지 않을 수 있다", 안전벨트를 착용하는 것이다.,"그가 운전을 배우지 않았다면,그가 운전하는 법을 배웠던 일은 일어나지 않았을 것이다."
2101,그는 숙제를 돌려받았다,그는 숙제를 제때 제출했기 때문에 돌려받지 않을 수 없다.,노력하지 않았다면,그의 무관심함이었다.,"만약 그가 늦지 않았다면,그가 숙제를 돌려받았던 일은 일어나지 않았을 것이다."
2102,그는 엄마를 찾았다,그는 엄마를 찾지 못했다.,행복한,그녀의 무거운 마음이었다.,"만약 그가 집에 머물렀다면, 그가 엄마를 찾았던 일은 일어나지 않았을 것이다."
2103,그는 그냥 눈을 데굴데굴 굴렸다,그는 그냥 눈을 데굴데굴 굴리는 것이 아니라 다른 사람의 도움으로 인해 일어날 수 없다.,그만큼 심한 상황,그의 귀찮음과 무관심함이었다.,"만약 그가 노력했다면,그가 그냥 눈을 데굴데굴 굴렸던 일은 일어나지 않았을 것이다."
2104,그는 애완동물을 키우고 싶어했다,그는 애완동물을 키울 수 있는 환경이 없어서 일어나지 않을 수 있다.,"그는 애완동물을 키우고 싶어했다. 이는 가능하다면, 일어나지 않을 수 있다",그의 아파트 규정이었다.,"만약 그가 알레르기가 없었다면, 그가 애완동물을 키우고 싶어했던 일은 일어나지 않았을 것이다."
2105,그는 바이올린 연주법을 배웠다,그는 천재적인 음악적 재능을 가지고 있지 않을 수 있다.,노력하지 않았다면, 그의 열정과 끈기였다.,"만약 그가 노력하지 않았다면, 그가 바이올린 연주법을 배웠던 일은 일어나지 않았을 것이다."
2106,그는 나무 위의 집을 지었다,중력에 의해 일어나지 않을 수 있다.,"높이가 너무 높았다면, 일어나지 않을 수 있다",나무 위의 집에 올라가는 것이었다.,"그가 나무를 베지 않았다면, 그가 나무 위의 집을 지었던 일은 일어나지 않았을 것이다."
2107,그는 무대 위로 걸어갔다,그는 무대 위로 걸어가지 않을 수 없다.,죽었다,"그의 자신감과 연기력이었다. 그는 관중들을 사로잡으며 뛰어난 연기를 선보였고, 모두가 그의 매력에 푹 빠져들었다.","만약 그가 두 발을 잃었다면, 그가 무대 위로 걸어갔던 일은 일어나지 않았을 것이다."
2108,그는 불을 가지고 놀았다,화재 예방 규정에 의해 일어나지 않을 수 있다.,화재,불 안전 규칙을 따르는 것이다.,"만약 그가 조심했다면, 그가 불을 가지고 놀았던 일은 일어나지 않았을 것이다."
2109,그는 정말 이상한 기분을 느꼈다,그는 정상적인 상황에서도 이상한 기분을 느끼지 않을 수 있다.,"무엇인가 좋지 않은 일이 발생했다면, 일어나지 않을 수 있다",그의 몸이 떨리고 마음이 두근거리는 것이었다. 그를 일어나지 않게 하는 것은 자신에 대한 두려움과 불안감 때문이었다.,"그가 그렇게 행동하지 않았다면,그가 정말 이상한 기분을 느꼈던 일은 일어나지 않았을 것이다."
2110,그는 친구들과 수영하러 갔다,그는 수영을 싫어해서 일어나지 않을 수 있다.,"물에 빠져서 목숨을 잃었다면, 일어나지 않을 수 있다.",그의 물에 대한 두려움 때문이었다.,"만약 그가 바빴다면, 그가 친구들과 수영하러 갔던 일은 일어나지 않았을 것이다."
2111,그는 발언자를 공격했다,그는 발언자를 공격하지 않았다.,언제나 그랬듯이., 우호적인 대화와 상호 존중이다.,"만약 그가 분노하지 않았다면, 그가 발언자를 공격했던 일은 일어나지 않았을 것이다."
2112,그는 아이스크림 트럭 소리를 들었다,그는 귀가 먼 경우에 일어나지 않을 수 있다.,"그는 아이스크림 트럭 소리를 들었다. 이는 유혹일지라도, 일어나지 않을 수 있다.",그는 뜨거운 날씨에도 불구하고 다이어트 중이었기 때문이다.,"만약 그가 빠르게 달려왔다면, 그가 아이스크림 트럭 소리를 들었던 일은 일어나지 않았을 것이다."
2113,그는 간식을 먹었다,그는 간식을 먹지 않았다.,과식,그의 불안한 마음이었다.,"만약 그가 집에 있었다면,그가 간식을 먹었던 일은 일어나지 않았을 것이다."
2114,그는 공을 되찾았다,그는 공을 되찾지 못했다.,"만약 그가 포기했다면, 일어나지 않을 수 있다.", 그의 빠른 반응과 뛰어난 기술이었다.,"만약 그가 더 빠르게 움직였다면, 그가 공을 되찾았던 일은 일어나지 않았을 것이다."
2115,그는 쥐를 애완동물로 키웠다,쥐를 애완동물로 키우는 것은 대부분의 사람들에게는 일어나지 않을 수 있다.,"그는 고양이를 키웠다면, 일어나지 않을 수 있다.","그의 주요 관심사였다. 그는 쥐가 자유롭게 돌아다니는 것을 원치 않았고, 그를 안전하게 유지하기 위해 많은 노력을 기울였다.","만약 그가 고양이를 키웠다면, 그가 쥐를 애완동물로 키웠던 일은 일어나지 않았을 것이다."
2116,그는 어른이 된 기분였다,그는 어른이 된 것처럼 느껴졌지만 실제로 어른이 되지 않았다.,"그의 결정을 했다면, 일어나지 않을 수 있다",자유로움과 책임감이었다.,"그가 그 일을 하지 않았다면,그가 어른이 된 기분였던 일은 일어나지 않았을 것이다."
2117,그는 그녀에게 이유를 설명했다,그녀가 그의 이유를 거부했다.,"그녀가 그를 이해하지 못한다면, 일어나지 않을 수 있다.", 그녀의 안전을 지키기 위해서였다.,"만약 거짓말을 했다면, 그가 그녀에게 이유를 설명했던 일은 일어나지 않았을 것이다."
2118,그는 누군가에게 물었다,그 사람이 외로운 곳에 있지 않는다면 누군가에게 물어보지 않을 수 있다.,"그가 그렇게 했다면, 일어나지 않을 수 있다."," 무엇입니까? 그는 대답했다. ""자신의 두려움과 불안 때문에 일어나지 않게 됩니다.""","만약 그가 그를 믿었다면,그가 누군가에게 물었던 일은 일어나지 않았을 것이다."
2119,그는 새 신발 한 켤레를 선물받았다,그는 벗은 발로 다니지 않을 수 있다.,"그는 매우 감사했다면, 일어나지 않을 수 있다",새 신발을 더럽히지 않기 위해 먼지가 많은 곳에 보관하는 것이다.,"그가 그 파티에 가지 않았다면,그가 새 신발 한 켤레를 선물받았던 일은 일어나지 않았을 것이다."
2120,그는 사진을 게시했다,그는 사진을 게시하지 않았다.,"그는 사진을 게시했다. 이는 한 번 퍼지면, 일어나지 않을 수 있다",그의 자신감과 용기였다.,"만약 그가 그렇게 했다면,그가 사진을 게시했던 일은 일어나지 않았을 것이다."
2121,그는 시리얼을 먹고 싶어했다,음식 알레르기에 의해 일어나지 않을 수 있다.,"그는 배가 고팠기 때문에 그랬다면, 일어나지 않을 수 있다","그의 근심이었다. 그는 시리얼을 먹고 싶어했지만, 그의 근심 때문에 일어나지 않았다.","그가 아침을 먹지 않았다면, 그가 시리얼을 먹고 싶어했던 일은 일어나지 않았을 것이다."
2122,그는 친구들과 함께 춤을 추웠다,건강상의 이유로 일어나지 않을 수 있다.,술에 취해서,무거운 발이었다.,"만약 그가 부상을 했다면, 그가 친구들과 함께 춤을 추웠던 일은 일어나지 않았을 것이다."
2123,그는 금요일에 수학 시험이 있었다,그는 수학 시험이 없었다.,"""그는 열심히 공부를 ___했다면, 일어나지 않을 수 있다.""", 미리 공부를 충분히 하지 않았기 때문이었다.,"만약 그가 공부를 했다면, 그가 금요일에 수학 시험이 있었던 일은 일어나지 않았을 것이다."
2124,그는 반지를 들고 있었다,그는 반지를 들고 있었지만 그것이 미끄러져 떨어지지 않을 수 없다.,"그는 반지를 들고 있었다. 이는 만약 놓았다면, 일어나지 않을 수 있다.",그의 손가락에 감긴 깊은 상처였다.,"만약 그가 거짓말을 하지 않았다면, 그가 반지를 들고 있었던 일은 일어나지 않았을 것이다."
2125,그는 데이트 상대에게 키스했다,상대방이 거부했을 경우.,"그는 용서를 받지 않았다면, 일어나지 않을 수 있다.",상대의 의사를 존중하는 것이 중요하다. 만약 상대가 키스하기를 원하지 않는다면 강제로 하지 말아야 한다. 그리고 상대의 의견을 듣고 존중하는 것이 중요하다.,"만약 그가 거부했다면, 그가 데이트 상대에게 키스했던 일은 일어나지 않았을 것이다."
2126,그는 알람을 설정했다,알람이 울리지 않을 수 있다.,"""그는 알람을 설정했다. 이는 만약에 깨어있지 않았다면, 일어나지 않을 수 있다.""", 그의 의지와 결단력이었다.,"만약 그가 일찍 일어났다면,그가 알람을 설정했던 일은 일어나지 않았을 것이다."
2127,그는 케이크를 만들고 싶어 했다,그는 케이크를 만들 재료가 부족해서 케이크를 만들지 못할 수도 있다.,"그는 케이크를 만들고 싶어 했다. 이는 그가 레시피를 따랐다면, 일어나지 않을 수 있다.",그의 부족한 조리 경험이었다.,"만약 그가 재료를 샀다면, 그가 케이크를 만들고 싶어 했던 일은 일어나지 않았을 것이다."
2128,그는 스케이트를 신었다,그는 스케이트를 신지 않았다.,미끄러질,빙판 위의 얼음이었다.,"만약 그가 깨끗한 신발을 신었다면, 그가 스케이트를 신었던 일은 일어나지 않았을 것이다."
2129,그는 운동을 좀 했다,건강 상태나 다른 사정에 의해 일어나지 않을 수 있습니다.,죽었을,무거운 일을 하고 나서 근육이 아프다는 것이었다.,"만약 그가 게으름을 했다면, 그가 운동을 좀 했던 일은 일어나지 않았을 것이다."
2130,그는 애완 고양이가 있었다,"고양이 알레르기를 가지고 있지 않다면, 그는 애완 고양이를 키울 수 없을 것이다.",고양이가 털을 잃었더라도," 그의 취향이었다. 그는 고양이를 품에 안고 자주 쓰다듬었지만, 때로는 고양이가 일어나지 않게 하는 것을 좋아했다.","만약 그가 애완 고양이를 키우지 않았다면,그가 애완 고양이가 있었던 일은 일어나지 않았을 것이다."
2131,그는 괴롭힘을 당했다,그는 다른 사람들에게 존중받고 배려받는 환경에서 괴롭힘을 당하지 않을 수 있다.,상처를 입었다," 그의 자존감을 훼손시키고, 정신적으로 상처를 입히는 것이었다.","만약 그가 조심했다면, 그가 괴롭힘을 당했던 일은 일어나지 않았을 것이다."
2132,그는 동굴을 발견했다,그는 동굴을 발견하지 못했다.,"그는 우연히 발견했다. 이는 우연히 했다면, 일어나지 않을 수 있다.",그것이 너무 깊고 어두워서였다.,"만약 우리가 그를 도와주지 않았다면, 그가 동굴을 발견했던 일은 일어나지 않았을 것이다."
2133,그는 체중이 약간 줄었다,그는 운동을 하지 않아서 일어나지 않을 수 있다.,"식사량을 줄였다면, 일어나지 않을 수 있다.", 식이요법과 운동이었다.,운동을
