,input,A,B,B2,B3
2230,그는 문신을 새겼다,그는 피부에 문신을 새겨야 한다.,문신을 새기기 위해 그는 피부에 칼로 자국을 내야 했어야 했다.,"피부를 깨끗이 닦고, 문신을 원하는 디자인과 위치를 신중히 선택하는 것이었다. 또한, 안전하고 위생적인 환경에서 전문가에게 문신을 새기도록 하는 것이 중요했다.","용기를 가져야 했는데, 이는 그는 문신을 새기기 위해서였다."
2231,그는 제 머리를 잘랐다,이미 일어난 사건이기 때문에 그는 이미 제 머리를 잘랐다.,이를 위해 그는 이발사에게 가야 했어야 했다., 먼저 머리카락을 적당한 길이로 자르기 위해 가위를 사용하는 것이었다.,머리를 자르기 위해서였다.
2232,그는 약속을 놓쳤다,그는 알람을 설정하고 시간을 잘 지켜야 했다.,미리 계획을 세웠어야 했다.,다른 사람에게 사과하고 약속을 지키기 위해 최선을 다하는 것이었다.,"그는 바쁜 일이 있어야 했는데, 이는 그는 약속을 놓치기 위해서였다."
2233,그는 깜짝 선물을 받았다,그는 다른 사람에게 선물을 준 것이다.,감동적으로 반응했어야 했다.,"선물을 받은 사람에게 감사의 인사를 전하고, 선물을 받았다는 사실에 대해 기쁨을 표현하는 것이다.","기다리어야 했는데, 이는 그는 깜짝 선물을 받기 위해서였다."
2234,그는 정말 재미있었다,그는 좋은 친구들과 함께 시간을 보내거나 취미나 관심사를 즐기는 활동을 해야 했다.,유머러스한 말투와 재치있는 이야기를 해야 했다.,"그의 관심을 끌기 위해 더 많은 이야기를 나누고, 새로운 활동을 제안하는 것이었다.","웃어야 했는데, 이는 그는 정말 재미있기 위해서였다."
2235,그는 초등학교 교사였다,그는 교사 자격을 취득해야 했다.,교육학을 전공하여야 했다.,학생들의 학습을 도와주고 지식을 전달하는 것이었다. 또한 학생들의 특별한 관심사를 발견하고 그에 맞는 교육 방법을 찾아내는 것도 중요했다. 또한 학부모와의 소통과 협력도 필수,"대학에 다녀야 했는데, 이는 그는 초등학교 교사이기 위해서였다."
2236,그는 그녀에게 정말 상처를 줬다,그는 그녀에게 사과하고 자신의 잘못을 인정해야 한다.,사과해야 했다.,그녀에게 사과하고 자신의 잘못을 인정하는 것이었다. 또한 그녀의 감정을 이해하고 그에 맞는 방식으로 행동하는 것이 중요했다.,"그는 사람이어야 했는데, 이는 그는 그녀에게 정말 상처를 주기 위해서였다."
2237,그는 고양이를 구조했다,그는 고양이를 구조하기 위해 도와주기 위해 동물 보호 단체에 연락해야 했다.,동물 보호소에 연락하여 조언을 구해야 했다., 동물 보호소나 구조 단체에 연락하여 도움을 요청하는 것이었다.,"영웅이었어야 했는데, 이는 그는 고양이를 구조하기 위해서였다."
2238,그는 학교를 위해 식료품을 사러 갔다,그는 먼저 돈을 가지고 있어야 한다.,장바구니를 가져가야 했어야 했다.,장바구니를 가져가서 필요한 식료품을 살 것이다.,"늦었어야 했는데, 이는 그는 학교를 위해 식료품을 사러 가기 위해서였다."
2239,그는 욕실을 리모델링했다,그는 욕실 리모델링을 위해 계획을 세우고 자금을 확보하여 전문가를 고용해야 한다.,시공업체를 고용해야 했다.,배관 및 배수 시스템을 업그레이드하는 것이었다. 또한 새로운 타일과 바닥재를 설치하고 샤워부스와 욕조를 교체해야 했다.,"돈을 모아야 했는데, 이는 그는 욕실을 리모델링하기 위해서였다."
2240,그는 새 애완동물을 구입했다,"그는 동물 보호소나 유기동물을 입양하거나, 동물 판매점에서 애완동물을 구입해야 한다.",돈을 지불해야 했다.,"애완동물을 키우기 위해 적합한 공간을 마련하고, 음식과 물을 준비하는 것이었다. 또한 애완동물의 건강을 유지하기 위해 정기적인 방문과 예방접종을 받아야 했다.","저축을 해야 했는데, 이는 그는 새 애완동물을 구입하기 위해서였다."
2241,그가 그녀를 데리러 갔다,그녀와 약속을 잡고 그녀를 만나러 가야한다.,차를 운전,그녀와의 약속 시간과 장소를 정해야 했을 것이다.,"그는 서둘러야 했는데, 이는 그가 그녀를 데리러 가기 위해서였다."
2242,그는 잠을 좀 잤다,그는 휴식을 취해야 한다.,그는 일찍 일어났다. 이를 위해 그는 일찍 자야 했어야 했다.,휴식을 취하고 몸을 푸는 것이었다.,피곤함
2243,그는 그녀를 다시 바라봤다,그는 그녀에게 다시 관심을 표현해야 한다.,노력,그녀와 솔직하게 대화를 나누는 것이었다.,"그는 결혼해야 했는데, 이는 그녀를 다시 바라보기 위해서였다."
2244,그는 그녀의 집에서 파티가 있었다,"그는 그녀에게 파티를 열어도 되냐고 물어보고, 그녀의 동의를 얻어야 했어야 한다.",음식을 준비,음식과 음료를 준비하는 것이었다.,"그는 그녀를 도와야 했는데, 이는 그녀의 집에서 파티가 있기 위해서였다."
2245,그는 그녀의 문을 두드렸다,그는 그녀의 문을 두드려야 한다.,그녀의 주의를 끌기 위해 세심한 계획을 세웠어야 했다.,그녀의 주의를 끌기 위해 세련된 말과 예의 바른 태도를 보여주는 것이었다.,떠나야
2246,그는 밖에서 노는 것을 좋아했다,"그는 밖에서 노는 것을 위해 시간을 내고, 야외 활동에 참여해야 했다.",밖에서 노는 것을 좋아했다. 이를 위해 그는 날씨가 좋았어야 했다.,밖에서 노는 것을 위해 그가 했어야 한 것은 적절한 옷을 입고 외출하는 것이었다.,"집에 있어야 했는데, 이는 그는 밖에서 노는 것을 좋아하기 위해서였다."
2247,그는 그의 구두닦이 박스를 받았다,그는 구두닦이 박스를 받기 위해서 구두닦이를 주문하거나 사야 했다.,구두를 닦는 것을 도와주기 위해 그는 구두닦이 박스를 받았다. 이를 위해 그는 신청서를 작성했어야 했다.,구두를 닦아야 했다.,"
그는 정말로 당황해야 했는데, 이는 그의 구두닦이 박스를 받기 위해서였다."
2248,그는 학교를 마치고 집으로 걸어갔다,그는 학교를 마치고 집으로 걸어가기 위해서는 가방을 챙겨야 한다.,공부를 마쳐야 했다.,"

집으로 돌아가기 위해 그가 해야 했던 것은 길을 잘 찾고 안전하게 걷는 것이었다.","느릴 수밖에 없었어야 했는데, 이는 그는 학교를 마치고 집으로 걸어가기 위해서였다."
2249,그는 스스로 목숨을 끊었다,자살을 하기 위해서는 스스로 목숨을 끊기 위한 행동을 취해야 한다.,결국 자살을 선택했어야 했다.," 자신의 의지와 결단력을 갖추고, 삶의 고난과 어려움을 이겨내는 방법을 찾아야 했다. 또한 가족이나 친구들에게 도움을 요청하거나 전문가의 도움을 받아야 했을 것이다.",절망적이었다.
2250,그는 정말 멋져 보였다,자신감을 가지고 자신의 모습에 만족하며 자신을 잘 어필해야 한다.,옷을 잘 골라 입었어야 했다.,자신감을 가지고 자연스럽게 웃는 것이었다.,"그는 멋져 보이기 위해 노력해야 했는데, 이는 그는 정말 멋져 보이기 위해서였다."
2251,그는 사탕을 원했다,그는 사탕을 사거나 받아야 한다.,상자를 흔들어야 했다.,사탕을 사러 가야 했다.,"그는 거짓말을 해야 했는데, 이는 그는 사탕을 원하기 위해서였다."
2252,그는 그녀에게 너무 비쌌다,그는 그녀에게 미안하다고 말하고 가격을 조정해야 했다.,저렴한 대안을 찾아야 했다.,그가 그녀에게 사과하고 환불해 주는 것이었다.,"절약해야 했는데, 이는 그는 그녀에게 너무 비싸기 위해서였다."
2253,그는 바느질하는 법을 배우고 싶어했다,그는 바느질을 배우기 위해 가르침을 받거나 온라인 자습서를 찾아보아야 했다.,바느질 수업을 들어야 했다.,"바느질을 가르쳐주는 사람을 찾아 수업을 듣거나, 인터넷이나 책을 통해 자습하는 것이었다.","바느질을 배워야 했는데, 이는 그는 바느질하는 법을 배우고 싶어하기 위해서였다."
2254,그는 할머니에게 물어봤다,할머니에게 물어봐야 한다.,그는 할머니에게 물어봤다. 이를 위해 그는 용기를 내어야 했다.,할머니에게 무엇을 도와드릴 수 있는지 물어보는 것이었다.,"그는 방향을 잃어야 했는데, 이는 그는 할머니에게 물어보기 위해서였다."
2255,그는 남자친구와 말다툼을 벌였다,그는 남자친구와 대화를 통해 갈등을 해소하거나 중재자를 찾아야 한다.,이를 위해 그는 이해하고 양보해야 했다.,상대방의 말을 경청하고 이해하는 것이었다. 그리고 자신의 감정을 진실되게 표현하여 상황을 해결하는 데 도움이 되는 대화를 시도해야 했다.,"화가 나야 했어야 했는데, 이는 그는 남자친구와 말다툼을 벌이기 위해서였다."
2256,그는 지푸라기라도 잡는 심정였다,그는 노력하고 끈기를 가지고 일을 꾸준히 해나가야 했다.,열심히 노력해야 했다.,그가 끝까지 포기하지 않고 노력하는 것이었다.,"누구나 외롭지 않아야 했는데, 이는 그는 지푸라기라도 잡는 심정이기 위해서였다."
2257,그는 영화 보러 가고 싶어했다,그는 영화관에 가서 영화를 예매해야 했다.,영화 표를 예약,영화관에 가서 티켓을 예매하는 것이었다.,"돈을 벌어야 했는데, 이는 그는 영화 보러 가고 싶어하기 위해서였다."
2258,그는 병원으로 급히 이송해야 했다,그는 응급 상황이었기 때문에 병원으로 급히 이송되어야 했다.,구급차를 호출해서 응급실로 옮겨야 했다., 응급실에 전화해서 구체적인 상황을 설명하고 의사나 간호사의 지시를 따르는 것이었다.,"아팠어야 했는데, 이는 그는 병원으로 급히 이송해야 하기 위해서였다."
2259,그도 자신을 봤다,자신을 돌아볼 필요가 있다.,노력,"
자신의 강점과 약점을 분석하고 개선할 수 있는 방법을 찾는 것이었다.","그는 용기를 내야 했는데, 이는 그도 자신을 보기 위해서였다."
2260,그는 곧 시험이 있었다,그는 공부를 열심히 해서 시험을 준비해야 했다.,열심히 공부해야 했다.,열심히 공부하는 것이었다.,공부해야
2261,그는 결국 그만뒀다,그는 결국 그만두기 위해서는 회사에 퇴직 신청서를 제출해야 했다.,자신의 건강과 안녕을 위해 휴식을 취해야 했다.,그의 능력과 열정을 유지하면서 새로운 도전을 찾아야 했다.,"그는 계속해야 했는데, 이는 그는 결국 그만두기 위해서였다."
2262,그는 새로운 취미를 찾았다,그는 다양한 활동을 시도하고 관심 있는 분야를 탐구해봐야 한다.,노력해야 했어야 했다.," 관련된 취미에 대해 조사하고 관심 있는 활동을 찾아보는 것이었다. 그는 자신에게 맞는 활동을 찾기 위해 노력했고, 결국 새로운 취미를 발견했다.","무엇을 포기해야 했어야 했는데, 이는 그는 새로운 취미를 찾기 위해서였다."
2263,그는 저녁 식사에 초대했다,그는 음식을 준비하고 손님들을 초대해야 한다.,음식을 준비,식당을 예약하는 것이었다.,초대받은 사람
2264,그는 할아버지와 함께 낚시를 하러 갔다,그는 할아버지와 함께 낚시를 하러 갔다면 미리 필요한 장비와 물고기를 낚을 준비를 해야 했다.,낚시 도구를 준비해야 했다.,낚시 도구와 미끼를 준비하는 것이었다.,"늙은 것 같아 보였어야 했는데, 이는 그는 할아버지와 함께 낚시를 하러 가기 위해서였다."
2265,그는 친구가 많지 않았다,그는 새로운 사람들과 친구를 사귀기 위해 적극적으로 소셜 활동을 해야 했다.,사회적으로 더 활발하게 활동해야 했다.,더 많은 노력을 기울이고 새로운 사람들과 친밀한 관계를 형성하는 것이었다.,"외향적이어야 했는데, 이는 그는 친구가 많지 않기 위해서였다."
2266,그는 어느 날 일을 그만뒀다,"다음의 사건이 일어나기 위해서 그는 무엇을 했어야 하는가? 한 문장으로 답하라: 그는 어느 날 일을 그만뒀다.

그는 어느 날 일을 그만두고 새로운 일을 찾아야 했다.",그는 어느 날 일을 그만뒀다. 이를 위해 그는 결정을 했어야 했다.,그가 했어야 한 것은 자신의 결정에 대해 타인들에게 설명하는 것이었다.,"그는 고생해야 했는데, 이는 그는 어느 날 일을 그만두기 위해서였다."
2267,그는 방과 후에도 학교에 남아 있었다,그는 방과 후에도 학교에 남아 있기 위해서는 교사나 학교 관리자의 허락을 받아야 했어야 한다.,공부,학교에서 공부를 하거나 도서관에서 시간을 보내는 등의 활동을 했어야 했다.,"열심히 공부해야 했는데, 이는 그는 방과 후에도 학교에 남아 있기 위해서였다."
2268,그는 집에 가서 잠자리에 들었다,그는 집에 가서 잠자리에 들기 위해 준비를 하고 외출을 마무리해야 했다.,그는 일을 마치고 집에 가서 잠자리에 들었다. 이를 위해 그는 업무를 처리했어야 했다., 잠옷을 입고 이불을 덮는 것이었다.,지쳐서
2269,그는 새 남자친구가 생겼다,그는 새로운 사람들을 만나고 소셜 활동을 즐기며 자신을 열정적으로 표현해야 한다.,과거의 관계를 정리해야 했어야 했다.,"
이를 위해 그가 했어야 한 것은 이전의 관계를 정리하고 새로운 사랑에 집중하는 것이다.",실망했다
2270,그는 깊은 심호흡을 했다,그는 깊은 심호흡을 했어야 한다.,이완된 상태로 몸을 푼다면 깊은 심호흡을 할 수 있었다.,몸과 마음을 집중시키고 긴장을 풀어야 했다.,"긴장되어야 했는데, 이는 그는 깊은 심호흡을 하기 위해서였다."
2271,그는 새 전자 레인지를 구입했다,그는 새 전자 레인지를 구입하기 위해 상점에 가서 구매해야 한다.,돈을 모아야 했다., 전자 레인지를 선택하는 것이었다. 그는 자신이 필요로 하는 기능과 크기를 고려하여 적합한 모델을 찾아야 했다. 또한 가격과 성능을 비교하여 최상의 선택을 하기 위해 시간을 투자해야 했다.,"돈을 모아야 했는데, 이는 그는 새 전자 레인지를 구입하기 위해서였다."
2272,그는 더 가까워진 느낌였다,그는 상대방과 소통하고 관계를 더 발전시켜야 했다.,그는 그를 더 잘 이해하기 위해 노력했어야 했다.,그가 더 많은 노력을 기울여야 했다. 함께 시간을 보내고 대화를 나누며 서로에게 더 많이 이해하고 신뢰할 수 있는 관계를 구축해야 했다.,"그는 더 가까워져야 했는데, 이는 그는 더 가까워진 느낌이기 위해서였다."
2273,그는 전화벨 소리가 들렸다,그는 전화를 걸어야 한다.,문을 열어야 했다.,전화를 받는 것이었다.,"대답을 듣기 위해 조용해야 했어야 했는데, 이는 그는 전화벨 소리가 들리기 위해서였다."
2274,그는 새 배터리를 구입했다,그는 새 배터리를 차량에 설치해야 한다.,가게에 가서 새 배터리를 사야 했다.,이전 배터리를 제거하고 새로운 배터리를 설치하는 것이었다.,"돈이 필요했어야 했는데, 이는 그는 새 배터리를 구입하기 위해서였다."
2275,그는 목소리를 잃었다,그는 목소리를 잃지 않기 위해 목소리를 지키고 보호해야 했다.,그는 목소리를 잃었다. 이를 위해 그는 음성 치료를 받아야 했어야 했다.,목소리를 되찾기 위해 음성치료사나 언어치료사와 상담하고 목소리를 훈련하는 연습을 해야 했다.,"울어야 했는데, 이는 그는 목소리를 잃기 위해서였다."
2276,그는 함께 노래했다,다음의 사건이 일어나기 위해서는 그가 노래를 함께 해야 한다.,연습,노래 가사를 외워야 했다.,"춤을 추어야 했는데, 이는 그는 함께 노래하기 위해서였다."
2277,그는 고양이에게 먹이를 먹였다,고양이에게 먹이를 주기 위해서는 그가 먹이를 구매하거나 준비해야 한다.,고양이에게 먹이를 먹였다. 이를 위해 그는 밥을 주어야 했어야 했다.,고양이가 먹이를 먹을 수 있도록 그릇에 음식을 담아주는 것이었다.,"그는 배고팠어야 했는데, 이는 그는 고양이에게 먹이를 먹이기 위해서였다."
2278,그는 시간을 확인했다,약속 시간을 확인했어야 한다.,시계를 보거나 스마트폰을 확인해야 했다.,시간이 얼마나 남았는지 확인하는 것이었다.,"늦었어야 했는데, 이는 그는 시간을 확인하기 위해서였다."
2279,그는 함께 함정을 건설했다,그는 함정을 건설하기 위해 필요한 재료와 도구를 구비해야 했다.,공사를 계획하여야 했다., 함정을 숨기고 더 많은 사냥감을 유인하기 위해 미끼를 설치하는 것이었다.,"그는 신중해야 했는데, 이는 그는 함께 함정을 건설하기 위해서였다."
2280,그는 공격을 시작했다,"그는 상대방에 대해 무력한 상황을 만들고, 공격적인 행동을 취했어야 한다.",계획을 세웠어야 했다., 상대방을 정확히 파악하고 약점을 찾아내는 것이었다.,"당연한 선택을 해야 했는데, 이는 그는 공격을 시작하기 위해서였다."
2281,그는 어디에서나 착용했다,그는 어디에서나 안전모를 착용했어야 했다.,옷을 선택,맞는 사이즈와 스타일의 옷을 골라야 했다.,"그는 옷을 사러 가야 했는데, 이는 그는 어디에서나 착용하기 위해서였다."
2282,그는 자신의 의무를 소홀히 했다,그는 자신의 의무를 다하고 책임을 다져야 했다.,책임을 다해야 했다., 자신의 업무에 충실하고 책임감을 갖고 일하는 것이었다.,"책임감이 없었어야 했는데, 이는 그는 자신의 의무를 소홀히 하기 위해서였다."
2283,그는 뮤직 비디오를 시청했다,그는 뮤직 비디오를 시청한 후에 그 노래를 연주하거나 춤을 추어야 한다.,인터넷에 연결하여 온라인으로 뮤직 비디오를 시청했어야 했다.,뮤직 비디오를 시청하기 위해 그가 해야 했던 것은 온라인으로 비디오를 찾아서 재생하는 것이었다.,"그는 바쁜 일정이었어야 했는데, 이는 그가 뮤직 비디오를 시청하기 위해서였다."
2284,그는 그녀에게 개요를 소개했다,그는 그녀에게 개요를 소개하기 위해 그의 아이디어와 계획을 간단하게 설명해야 했다.,그는 그녀에게 개요를 소개했다. 이를 위해 그는 준비를 해야 했어야 했다.,그녀가 이해할 수 있도록 주요 사항을 간결하게 설명하는 것이었다.,"떠나야 했는데, 이는 그는 그녀에게 개요를 소개하기 위해서였다."
2285,그는 읽을 책을 찾았다,그는 도서관이나 서점을 방문하여 읽을 책을 찾아야 한다.,서점에 가야 했어야 했다., 도서관이나 서점을 방문하여 원하는 책을 찾아보는 것이었다.,"서재에 있어야 했는데, 이는 그는 읽을 책을 찾기 위해서였다."
2286,그는 스스로 그만뒀다,스스로를 제어하고 그만두기로 결정해야 한다.,결단력을 발휘하여 행동해야 했다., 자신의 한계를 인정하고 쉬는 것이었다.,계속해야
2287,그는 아마존에서 음악을 주문했다,아마존 웹사이트에 접속하여 음악을 주문해야 한다.,온라인으로 결제해야 했다., 아마존 웹사이트에 접속하여 음악을 검색하고 주문하는 것이었다. 결제 정보를 입력하고 배송 주소를 지정해야 했을 것이다.,"돈이 없었어야 했는데, 이는 그는 아마존에서 음악을 주문하기 위해서였다."
2288,그는 현장 학습 중였다,그는 현장에서 경험을 쌓고 학습을 진행해야 했다.,실제 작업에 참여하여 경험을 쌓고 실무적인 지식을 얻기 위해 노력했어야 했다.,실제 작업 환경에서 필요한 기술과 지식을 습득하기 위해 노력하는 것이었다.,"열심히 공부해야 했는데, 이는 그가 현장 학습 중이기 위해서였다."
2289,그는 엉덩이를 흔들었다,그는 춤을 추기 시작해야 했다.,음악을 틀어야 했다.,바로 춤을 추는 것이었다. 그는 음악에 맞춰 엉덩이를 흔들며 춤을 췄다.,"춤을 추어야 했는데, 이는 그는 엉덩이를 흔들기 위해서였다."
2290,드디어 그의 차례였다,"그는 기다렸던 것을 표현하고, 차례가 돌아오기를 기다려야 했다.",준비되어야,그의 역량을 최대로 발휘하는 것이었다.,"그는 기다려야 했는데, 이는 드디어 그의 차례이기 위해서였다."
2291,그는 그녀의 뒤를 흘끗 쳐다봤다,그녀와 대화를 시작해야 한다.,주의를 기울여야 했다.,그녀에게 미안하다는 말을 하는 것이었다.,"그는 차분해야 했는데, 이는 그는 그녀의 뒤를 흘끗 쳐다보기 위해서였다."
2292,그는 자신의 자리를 찾았다,"그는 자신의 역량과 관심사를 파악하고, 그에 맞는 직업이나 활동을 찾아야 했어야 한다.",노력,자신의 능력과 열정을 발휘하여 자리를 차지하는 데 최선을 다하는 것이었다.,"불안했어야 했는데, 이는 그는 자신의 자리를 찾기 위해서였다."
2293,그는 확인하러 갔다,그는 확인하러 갔다면 그 사건이 일어날 수 있었을 것이다.,일정을 확인하러 갔다. 이를 위해 그는 일정표를 확인했어야 했다., 그가 했어야 한 것은 예약을 확인하고 필요한 모든 정보를 가져오는 것이었다.,"긴장한(reassured)어야 했는데, 이는 그는 확인하러 가기 위해서였다."
2294,그는 사실이라고 하기에는 너무 좋은 사람였다,그는 사실을 왜곡하거나 변형하지 않고 진실을 말해야 했다.,노력하여야 했다.,그가 다른 사람들을 배려하고 도와주는 것이었다.,완벽한 사람
2295,그는 제 머리 위로 떨어졌다,그는 무릎을 꿇어야 했다.,보호자에게 연락해서 도움을 요청해야 했다.,그를 피하기 위해 빠르게 움직이는 것이었다.,"지켜야 했는데, 이는 그는 제 머리 위로 떨어지기 위해서였다."
2296,그는 동물원을 방문했다,그는 동물원에 들어가기 위해 입장료를 지불해야 했다.,입장료를 내고 티켓을 구매해야 했다.,동물원을 방문하기 위해 그가 했어야 한 것은 입장료를 지불하는 것이다.,"지갑을 챙겨야 했는데, 이는 그는 동물원을 방문하기 위해서였다."
2297,그는 그것을 어디에서도 찾을 수 없었다,그는 그것을 찾기 위해 다른 장소들을 더 탐색해야 했다.,노력,그것을 직접 만들거나 창조하는 것이었다.,"그는 더 열심히 노력해야 했는데, 이는 그는 그것을 어디에서도 찾을 수 없기 위해서였다."
2298,그는 함께 플레이했다,다른 사람과 함께 플레이해야 한다.,그는 함께 플레이했다. 이를 위해 그는 협력해야 했어야 했다.,상대방과 소통하고 협력하는 것이었다.,"그는 혼자 있어야 했는데, 이는 그는 함께 플레이하기 위해서였다."
2299,그는 결혼을 앞두고 있었다,그는 결혼식을 준비하고 파트너와의 관계를 유지하는 데 노력해야 했다.,결혼 준비를 해야 했어야 했다.,신중한 결정과 준비를 하고 파트너와의 관계를 강화하는 것이었다.,"결혼식을 준비해야 했는데, 이는 그는 결혼을 앞두고 있기 위해서였다."
2300,그는 그의 다리를 뻗었다,그는 그의 다리를 뻗어서 건물을 지나갈 수 있어야 한다.,스트레칭을 해야 했어야 했다.,다리를 펴고 근육을 이완시키는 것이었다.,일어나
2301,그는 소년에게 물었다,"""그는 소년에게 무슨 일이 있었는지 물어봐야 했다.""",질문을 하려면 권한을 부여받아야 했다.,무엇입니까?,"무엇을 알아야 했어야 했는데, 이는 그는 소년에게 묻기 위해서였다."
2302,그는 검을 들었다,그는 검을 들었다면 전투나 자기 방어를 위해 행동해야 했을 것이다.,훈련을 받아야 했다.,검을 휘두르는 것이었다.,"용감해야 했는데, 이는 그는 검을 들기 위해서였다."
2303,그는 잠을 자려고 했다,그는 침대에 누워서 눈을 감아야 했다.,침대에 누워서 눈을 감아야 했다.,침대에 누워서 눈을 감고 마음을 진정시키는 것이었다.,졸린(con)
2304,그는 집안 곳곳을 살펴봤다,그는 집안 곳곳을 살펴봐야 했다.,탐색,집안 곳곳을 살펴봄으로써 그가 해야 했던 것은 각 방마다의 상태를 확인하고 필요한 수리나 정리를 하거나 관리할 사람에게 연락하는 것이었다.,조사를 따라야 했어
2305,그는 공원에서 공을 찾았다,그는 공원으로 가서 공을 찾아야 한다.,그는 주위를 둘러봐야 했어야 했다.,"

공을 찾기 위해 그가 해야 했던 것은 주변을 잘 살펴보고 땅바닥을 더듬어보며 공이 있는 곳을 찾는 것이었다.","실망해야 했는데, 이는 그는 공원에서 공을 찾기 위해서였다."
2306,그는 농구 덩크슛을 했다,그는 농구공을 잡고 바구니에 덩크슛을 해야 했다.,점프,적절한 자세와 충분한 힘을 가지고 있어야 했다.,"키가 커야 했는데, 이는 그는 농구 덩크슛을 하기 위해서였다."
2307,그는 캐나다를 방문했다,그는 캐나다 비자를 신청하고 승인을 받아야 했다.,비자를 신청,"캐나다의 여행 비자를 신청하는 것이었다. 또한 여행 일정을 계획하고 항공편을 예약해야 했으며, 현지에서 사용할 수 있는 통화를 환전해야 했다. 추가로 숙소를 예약하고 여행 중 필요한 보험","그는 비자를 받아야 했는데, 이는 그는 캐나다를 방문하기 위해서였다."
2308,그는 또한 지켜봤다,그는 또한 지켜봤다.,주의 깊게 관찰해야 했어야 했다.,그 상황을 주의 깊게 관찰하고 분석하는 것이었다.,"그는 안전해야 했는데, 이는 그는 또한 지켜보기 위해서였다."
2309,그는 그의 이름이 찍혔다,그는 신분증이나 서류에 자신의 이름을 찍어야 한다.,신분증을 제시해야, 그의 신분증을 제출하는 것이었다.,"그는 사인해야 했는데, 이는 그는 그의 이름이 찍히기 위해서였다."
2310,그는 새 오토바이를 구입했다,그는 오토바이를 구입하기 위해 돈을 모아야 했다.,돈을 모아야 했다., 오토바이를 등록하고 보험가입하는 것이었다.,"저축을 해야 했어야 했는데, 이는 그는 새 오토바이를 구입하기 위해서였다."
2311,그는 피를 흘리기 시작했다,그는 다른 사람을 공격하거나 자해해야 했어야 한다.,이를 위해 그는 상처를 입혀야 했어야 했다.,의료진에게 도움을 요청하는 것이었다.,"그는 불행했어야 했는데, 이는 그가 피를 흘리기 시작하기 위해서였다."
2312,그는 새 헤드폰을 구입했다,그는 새 헤드폰을 구입한 후에 음악을 듣기 위해 헤드폰을 착용해야 한다.,돈을 지불해야 했다., 헤드폰을 선택하고 가격을 비교하는 것이었다.,"절약해야 했는데, 이는 그는 새 헤드폰을 구입하기 위해서였다."
2313,그는 가능성을 높였다,그는 노력하여 자신의 능력을 향상시켜야 했다.,노력, 노력하고 자신의 능력을 최대한 발휘하는 것이었다.,노력해야
2314,그는 룸메이트에게 물어봤다,"""그는 룸메이트에게 물어봐야 했다.""",그는 룸메이트에게 물어봤다. 이를 위해 그는 용기를 내어야 했다.,먼저 자세히 계획을 세우고 룸메이트와의 시간을 조율하는 것이었다.,무엇을 가져야 했어
2315,그는 그녀에게 혀를 내밀었다,그는 그녀와의 관계에 대해 동의를 구하고 그녀가 편안해하는지 확인해야 했다.,입술을 살짝 벌려야 했다.,그녀의 허락을 받는 것이었다.,"망설이지 않았어야 했는데, 이는 그는 그녀에게 혀를 내밀기 위해서였다."
2316,그는 그녀를 노려봤다,그는 그녀에게 관심을 표현하거나 대화를 시작해야 했다.,그녀를 노려볼 수 있었으려면 그는 주의를 기울여야 했다.,그녀에게 관심을 보이고 대화를 시작하는 것이었다.,"웃어야 했는데, 이는 그녀를 노려보기 위해서였다."
2317,그는 음식을 주문했다,음식을 주문하기 위해서 그는 음식점에 전화하거나 온라인으로 주문해야 한다.,음식을 주문했다. 이를 위해 그는 메뉴를 선택했어야 했다.,메뉴를 살펴보고 원하는 음식을 선택하는 것이었다.,"배고프어야 했는데, 이는 그는 음식을 주문하기 위해서였다."
2318,그는 그녀를 태워버렸다,그는 그녀를 차에 태워야 했다.,그는 운전면허를 취득해야 했다.,그녀의 허락을 받는 것이었다.,"미안해야 했는데, 이는 그는 그녀를 태워버리기 위해서였다."
2319,그는 클라리넷을 연주했다,그는 클라리넷을 연주하기 위해 연습하고 노력해야 했다.,연습,클라리넷을 연주하기 위해 그가 해야 했던 것은 악보를 읽고 음악을 연습하는 것이었다. 또한 호흡과 기교를 향상시키기 위해 계속 연습하는 것도 중요했다.,"음악가여야 했는데, 이는 그는 클라리넷을 연주하기 위해서였다."
2320,그는 온라인 데이트를 시도했다,그는 온라인 데이트 앱에 가입해야 한다.,프로필을 작성해야 했다.,온라인 데이트 앱을 다운로드하고 프로필을 만들어야 했다. 또한 자신의 관심사나 취향에 맞는 상대를 찾기 위해 검색과 필터링을 해야 했다. 그리고 마지막으로는 상대방과 연락을 취해야 했다.,싱글(single)
2321,그는 신용 카드를 받았다,신용 카드를 받으려면 은행이나 신용카드 발급 기관에 신청서를 제출해야 한다.,신용 카드를 받기 위해 그는 신청서를 작성했어야 했다.,신용 카드를 받기 위해 그가 했어야 한 것은 은행에서 신용 카드 신청서를 작성하고 필요한 서류를 제출하는 것이었다.,부자여야
2322,그는 파티에 가려고 했다,그는 파티에 초대를 받거나 혹은 주최자에게 연락하여 초대를 받아야 한다.,옷을 골라야 했다.,파티에 가기 위해 그가 해야 했던 것은 옷을 골라 입는 것이었다.,"가만히 있어야 했는데, 이는 그는 파티에 가려고 하기 위해서였다."
2323,그는 휴대폰을 두고 갔다,그는 휴대폰을 두고 가서 다시 찾아가거나 도와주는 사람에게 연락해야 한다.,그는 휴대폰을 두고 갔다. 이를 위해 그는 잊었어야 했다.,휴대폰을 두고 간 것을 깨닫고 다시 돌아가서 휴대폰을 찾아야 했을 것이다.,"빠르게 도착해야 했는데, 이는 그는 휴대폰을 두고 가기 위해서였다."
