,input,A,B,B2,B3
1955,그는 바닥에 물을 엎질렀다,그의 컵에 물이 없었다,실수로 쓰러졌다,새로 색칠한 바닥이었다,주위에 물이 없었다
1956,그는 학교를 결석했다,그는 학교에 등록되어 있지 않았다,아프다고 말하고 있었다,감기에 걸리다,아침에 버스를 놓쳤다
1957,그는 완벽한 집을 찾았다,그는 돈이 없었다,예산을 초과하는 가격이었다,예산이 부족하다,예산을 초과했다
1958,그는 일찍 왔다,그는 늦게 도착했다,교통체증 때문에 늦게 도착했다,교통체증이 없다,교통체증에 빠졌다
1959,그는 온라인에서 한 여자를 만났다,그는 인터넷에 접속할 수 없었다,그녀가 실제로는 사기꾼이었다,그녀가 거짓 정보를 제공하다,집에 갇혀 있었다
1960,그는 어쨌든 그는 노력했다,그는 아무것도 하지 않았다,자신을 돌보지 않았다,불가능한 임무에 도전한다,결국 포기했다
1961,그에게서는 헛간 냄새가 났다,그 주변에 헛간이 없었다,시골에서 자랐다,그의 아버지가 목장을 운영하고 있다,도시에서만 지냈다
1962,그는 누수를 해결했다,그는 수도꼭지를 닫았다,수리 기술을 잘 알지 못했다,정확한 수리 및 점검을 하지 않다,수도꼭지를 제대로 닫지 않았다
1963,그는 새 것이 필요했다,그는 이미 모든 것을 가지고 있었다,이미 가지고 있는 것을 만족하지 않았다,돈이 부족하다,이미 모든 것을 가지고 있었다
1964,그는 휴대폰을 잊어버렸다,그는 항상 휴대폰을 손에 쥐고 다녔다,항상 휴대폰을 가지고 다녔다,친구들이 모두 연락처를 알고 있기 때문에 걱정하지 않아도 된다,바쁜 일정을 가지고 있었다
1965,그는 자신을 홍보했다,그는 사회적 불명예를 당했다,자만심이 없었다,그의 제품이 부실하다는 소문이 퍼진다,자신에 대한 자신감이 없었다
1966,그는 고양이를 키우고 싶어했다,그는 알레르기가 있었다,그는 고양이 알레르기가 있었다,그는 알러지가 있다,애완동물을 키울 수 없었다
1967,그는 누군가를 보내었다,그는 외로운 섬에 살고 있었다,그 사람을 정말 사랑한다,그 사람이 이미 다른 곳으로 떠났기 때문이다,직접 가서 해결했다
1968,그는 시험에 떨어졌다,그는 시험을 쉽게 통과했다,공부를 전혀 하지 않았다,그는 더 열심히 공부한다,더 열심히 공부했다
1969,그는 정시에 도착했다,그는 차가 고장났다,교통체증이 심했다,교통체증이 없다,자전거를 타고 출근했다
1970,그는 열쇠를 잃어버렸다,그는 열쇠를 주머니에 넣어두지 않았다,문을 열고 나갔다,문이 자동으로 열린다,주머니에 넣어두었다
1971,그는 책에 대해 자세히 설명했다,그는 책을 읽지 않았다,책을 한 권도 읽지 않았다,독자들이 관심을 가지지 않다,책을 읽지 않았다
1972,그는 휴대폰을 분실했다,그는 항상 주머니에 휴대폰을 넣었다,주머니에 넣지 않았다,백업이 되어 있지 않다,주머니에 휴대폰을 넣지 않았다
1973,그는 실수로 액체를 부었다,그는 액체를 부을 기회가 없었다,안전경고를 무시했다,조심하지 않다,뚜껑을 닫지 않았다
1974,그는 가방을 들고 학교에 갔다,그는 학교에 갈 일이 없었다,집에 가는 길에 친구를 만나서 늦게 도착했다,가방이 너무 무겁거나 부자연스럽다,책을 잊었다
1975,그는 새 집을 구입했다,그는 신용 점수가 매우 낮았다,대출을 거부당했다,금융적인 어려움이 없다,돈이 없었다
1976,그는 무사히 착륙했다,그 비행기는 엔진 고장으로 추락했다,그의 비행기가 기관 고장이 있었다,비상 상황이 발생하지 않다,비행기 조종사의 지시를 무시했다
1977,그는 좋아하는 노래를 들었다,그의 이어폰이 고장나서 소리가 나지 않았다,귀가 먼저 망가졌다,스피커가 고장난다,귀를 다쳤다
1978,그는 아이스크림을 받았다,그는 라크토스프리가 알레르기 반응을 일으켰다,라이프스타일에 대해 걱정하지 않았다,냉장고가 고장난다,다른 사람에게 먼저 줬다
1979,그는 책을 가져왔다,그는 독서에 관심이 없었다,독해를 못했다,도서관에 가는 것을 깜빡하다,시험을 보러 가는 것을 잊었다
1980,그는 스스로 청소했다,그는 청소 도구가 없었다,청결을 중요시하지 않았다,청소가 끝나자마자 다시 더러워진다,청소를 싫어했다
1981,그는 그녀를 응시했다,그녀가 눈을 감았다,눈이 나빠서 흐릿하게 보였다,그가 자신에게 불쾌한 짓을 하고 있다,그녀를 본 적이 없었다
1982,그는 새로운 친구를 만났다,그는 사회적인 활동을 하지 않았다,집에 머물러야 했다,코로나 바이러스로 모임을 자제해야 한다,집에만 있었다
1983,그는 친구에게 문자를 보내었다,그는 휴대전화를 잃어버렸다,전화번호를 잘못 입력했다,친구가 전화를 끊다,휴대전화를 분실했다
1984,그는 신용 카드를 신청했다,그는 신용 점수가 너무 낮아서 거절당했다,그의 신용 점수가 매우 낮았다,신용 점수가 너무 낮다,신용 등급이 낮았다
1985,그는 경찰차를 봤다,그는 외국에 있었다,속도 위반을 저질렀다,교통법규를 준수한다,눈이 아프게 밝은 오후에 있었다
1986,그는 보고서를 제출했다,그는 문서를 작성하지 않았다,중요한 문서를 놓쳤다,잘못된 파일을 첨부하다,늦잠을 잤다
1987,그는 그녀에게 그것을 줬다,그녀는 이미 그것을 가지고 있었다,자신의 욕망을 억누르지 않았다,그녀가 이미 그것을 가지고 있다,그녀를 싫어했다
1988,그의 코가 부러졌다,그는 무사히 사고를 피했다,농구를 하지 않았다,의료진이 신속하게 처치한다,안전모를 착용했다
1989,그는 더 잘 먹었다,그는 식욕을 잃었다,식욕이 없었다,식욕이 없다,식욕 억제제를 복용했다
1990,그는 그의 말이 일리가 있었다,그는 사실이 아니었다,상대방이 논리적으로 반박할 수 있는 근거가 없었다,상대방이 너무 화가 나 있다,사실을 왜곡했다
1991,그는 점점 추워지고 있었다,그는 온도가 상승하고 있었다,따뜻한 옷을 입지 않았다,따뜻한 옷을 입지 않다,밖에서 옷을 입지 않았다
1992,그는 독감에 걸렸다,그는 매년 독감 예방주사를 맞았다,예방접종을 맞았다,의사의 처방을 따른다,매일 비타민을 복용했다
1993,그는 여동생에게 전화했다,그의 여동생은 전화를 받지 않았다,그녀가 평소와 다르게 대답했다,여동생이 휴대전화를 잃어버리다,여동생과 심각한 다툼을 했다
1994,그는 바나나를 먹었다,그는 바나나를 싫어했다,알러지가 있었다,알러지 반응이 나타난다,바나나 알러지가 있었다
1995,그는 최근에 이혼했다,그는 결혼을 하지 않았다,부부 상담을 받지 않았다,서로의 갈등을 해결하지 않고 그냥 이혼한다,부부 갈등을 해결하는 방법을 찾았다
1996,그는 신문을 받았다,그는 소년 시절부터 놀라운 속도로 읽기를 배웠다,구독을 취소했다,디지털 뉴스에 의존한다,구독을 취소했다
1997,그는 페이스북에서 게임을 찾았다,그는 인터넷에 접속할 수 없었다,인터넷 연결이 끊겼다,중요한 업무를 처리해야 한다,인터넷을 사용하지 않았다
1998,그는 연주를 시작했다,그는 손가락을 다쳤다,손가락을 다쳤다,손가락이 다쳐서 연주를 할 수 없다,손가락을 다쳤다
1999,그는 바로 왔다,그는 집에 갇혀 있었다,차에 갇혀 있었다,교통체증이 없다,늦게 일어났다
2000,그는 최근에 만났다,그는 그 사람을 이미 알고 있었다,시간이 없어서 만날 수 없었다,코로나19 격리 중이다,해외로 이사를 갔다
2001,그는 새 애완동물이 생겼다,그는 애완동물을 키울 수 있는 공간이 없었다,애완동물에 알레르기가 있었다,아파트에서 반려동물을 키울 수 없는 규정이다,애완동물에 알레르기가 있었다
2002,그는 미소를 지었다,그는 어떤 이유로 인해 슬퍼하고 있었다,슬픈 일이 있었다,그는 누군가에게 상처를 주는 것을 막기 위해 미소를 짓고 있었다,슬픈 소식을 들었다
2003,그는 직장에서 해고당했다,그는 사장의 친척이었다,회사의 최고 경영진과 가족이었다,새로운 일자리를 찾다,성과를 내지 않았다
2004,그는 그녀와 함께 놀았다,그녀는 다른 사람과 시간을 보내고 있었다,다른 약속이 있었다,그녀가 다른 사람과 사귄다는 소문이 퍼지다,바둑을 몰랐다
2005,그는 다음 날 등교했다,그는 학교에 등록되지 않았다,갑자기 아팠다,밤 늦게까지 공부하다,열이 나서 병원에 입원했다
2006,그는 뉴욕으로 카메라를 가져갔다,그는 카메라를 가지고 오는 것을 잊었다,사진을 찍지 않았다,카메라를 잊고 오다,사진을 찍는 것을 싫어했다
2007,그는 섹터에서 차량을 발견했다,그는 차량을 발견하는 임무를 맡지 않았다,잘못된 주소로 안내를 받았다,그 차량이 주인 없이 버려져 있다,도보로 이동 중이었다
2008,그는 제품이나 서비스를 마케팅하고 판매했다,그는 제품이나 서비스를 생산하지 않았다,경쟁사에 의해 방해받았다,경쟁사의 침입과 유사한 제품이나 서비스가 시장에 들어온다,사회적인 상호작용을 피하고 있었다
2009,그는 정말 화가 났다,그는 자기 자신에게 미움을 품고 있었다,항상 참을성이 많았다,깊은 호흡을 하며 자신을 진정시킨다,실수를 인정했다
2010,그는 자신에 대해 이야기하고 있었다,그는 다른 사람들에 의해 중단되고 있었다,자만심에 사로잡혀 있었다,자신의 불안감과 자존심 문제이다,자신에 대해 자만심을 느꼈다
2011,그는 경고를 받았다,그는 이미 그 행동을 하지 않기로 결심했다,경고를 무시했다,같은 실수를 반복하지 않으려 했다,더 주의를 기울였다
2012,그는 좋아하는 밴드의 콘서트를 보러 갔다,그는 티켓을 사지 못했다,표를 사지 않았다,티켓을 분실하다,그날 일을 했다
2013,그는 드디어 찾았다,그는 잘못된 주소를 가지고 있었다,포기하지 않았다,그것이 이미 다른 사람에 의해 발견되었다,잃어버린 지갑이 다른 사람에게 주워졌다
2014,그는 바닥에 맥주를 엎질렀다,그는 전혀 술을 마시지 않았다,마시지 않았다,신발을 벗고 집안으로 들어온다,주위에 아무도 없었다
2015,그는 더 건강해졌다,그는 계속해서 체중이 늘었다,운동을 하지 않았다,꾸준한 운동과 건강한 식습관을 유지한다,계속 흡연을 했다
2016,그는 죄를 사했다,그는 무죄 판결을 받았다,무죄임을 입증할 수 있는 증거를 갖고 있었다,자신의 행동에 대한 책임을 질 수 있는 성숙함을 갖고 있다,범인이 아니었다
2017,그는 예쁘게 생겼다,그는 거울을 보지 않았다,자신에 대해 자만심을 가지고 있지 않았다,자신에 대한 자신감이 없다,심각한 사고를 당했다
2018,그는 쥐를 잡았다,그는 고양이를 키우고 있지 않았다,함께 사는 고양이가 없었다,함부로 손을 넣지 않다,쥐 알레르기가 있었다
2019,그는 쿠키를 먹었다,그는 쿠키를 싫어했다,당뇨병이 있었다,당뇨병이 있다,당뇨병이 있었다
2020,그는 딸과 대화를 나눴다,그의 딸이 아직 태어나지 않았다,바쁜 출장 중이었다,딸이 스마트폰을 들고 계속해서 SNS를 하고 있다,출장 중이었다
2021,그는 테스트 결과가 나올 때까지 기다렸다,그는 테스트를 신청하지 않았다,다른 일을 하러 가버렸다,불안과 걱정 때문에 잠을 이루지 못한다,시간이 없었다
2022,그는 그녀에게 매우 못되게 굴었다,그녀가 그를 용서했다,진심으로 뉴스를 전달하고 있었다,그가 자신의 행동을 반성하고 변화하기를 원하지 않다,그녀를 진심으로 사랑했다
2023,그는 인터넷을 확인했다,그는 전기가 나갔다,전기 요금을 내지 않았다,무제한으로 데이터를 사용할 수 없다,와이파이가 끊겼다
2024,그는 그녀에게 빚을 졌다,그녀가 돈을 빌려줄 수 없었다,돈을 벌 수 없었다,돈이 없다,그녀에게 돈을 빌려줄 수 없었다
2025,그는 잠을 잘 자지 못했다,그는 수면장애가 있었다,스트레스를 많이 받았다,그는 스트레스와 불안으로 잠을 잘 자지 못했다,스트레스를 받았다
2026,그는 멋진 하루를 보내었다,그는 장애로 인해 침대에 묶여 있었다,심각한 머리통증이 있었다,갑자기 발생한 사고로 인해 병원에 실려간다,하루 종일 비가 오고 있었다
2027,그는 어젯밤에 잠이 들었다,그는 카페인을 섭취하지 않았다,카페인 중독이었다,약물을 복용하다,카페인을 많이 마셨다
2028,그는 경고와 함께 폭죽을 터뜨렸다,그는 귀가 먼 사람이었다,안전거리를 유지하지 않았다,안전규정을 무시한다,근처에 사람들이 많이 있었다
2029,그는 그날 밤 집으로 돌아갔다,그는 그날 밤 친구의 집에서 잤다,친구와 함께 술을 마셨다,교통체증 때문에 집에 가기 힘들다,술에 취해서 길을 잃었다
2030,그는 스스로를 질책했다,그는 자기 자신을 이해하지 못했다,자신에게 너무 관대했다,자기 자신을 이해하고 용서한다,자신에게 너무 관대했다
2031,그는 어젯밤에 책을 다 읽었다,그는 책을 어젯밤에 사지 않았다,새로운 소설을 사랑한다,너무 흥미로운 이야기였기 때문이다,책을 읽는 것을 싫어했다
2032,그는 참석하고 싶어 했다,그는 사고로 다리를 다쳤다,다른 일정이 있었다,다른 중요한 일정이 있어서 시간이 안 된다,다른 일정이 있었다
2033,그는 덜 먹었다,그는 배가 부르지 않았다,배고픔을 참지 못했다,식욕이 없다,배가 부르다고 말했다
2034,그는 결국 포기했다,그는 끈질긴 의지를 가지고 있었다,끈질긴 성격을 가지고 있었다,너무 많은 실패와 좌절감이었다,더 많은 지원을 받았다
2035,그는 나무를 두드렸다,그는 나무를 찾지 못했다,망치를 잊었다,그의 도끼가 마구잡이로 날카롭지 않다,망치를 잃어버렸다
2036,그는 여행을 좋아했다,그는 공항에 입국을 거부당했다,집에 갇혀 있는 것을 싫어했다,현재의 경제적 상황이 어려워서 여행을 갈 수 없다,비행기를 탈 수 없었다
2037,그는 학교 갈 준비를 했다,그는 방학 중이었다,아침을 일찍 일어나지 않았다,집에 머무르게 하는 폭풍우가 있었기 때문이다,밤새 게임을 하고 있었다
2038,그는 화난 것 같았다,그는 성질이 좋았다,오늘 아침에 일어나지 않았다,그의 친구들이 긍정적인 방향으로 대화를 바꾼다,승진을 받았다
2039,그는 웨이터에게 물었다,웨이터가 그를 이해하지 못했다,목이 마르지 않았다,음식이 맛이 없다,천연가스를 맡았다
2040,그는 개구리를 발견했다,그는 사막에 있었다,애완동물을 키우고 싶었다,개구리가 도망가는 것을 막다,비가 오고 있었다
2041,그는 몇 시간 동안 플레이했다,그는 게임기가 고장났다,게임 중독자였다,중요한 회의에 참석해야 한다,게임 콘솔을 고치기 위해 바빠서다
2042,그는 집에 피자를 배달했다,그는 돈이 없었다,다이어트 중이었다,돈을 지갑에 깜빡 잊다,요리를 못했다
2043,그는 맛있었다고 했다,그는 식욕이 없었다,식당에 가서 먹었다,식당 주인이 그에게 무료 음식을 제공했기 때문이다,식당의 주방 위생 상태를 보았다
2044,그는 함께 퍼즐을 맞추고 있었다,그는 손가락을 다쳤다,그들이 시간 내에 완성하지 못했다,퍼즐 조각이 하나 빠져있다,친구를 만나러 갔다
2045,그는 수업 용지를 제공했다,그는 종이가 다 떨어졌다,학생들과의 관계를 끊었다,학생들이 필요로 하는 문구류를 구매할 돈이 없다,병원에 입원 중이었다
2046,그는 집에 가는 길에 초콜릿을 살았다,그는 지갑을 잃어버렸다,다이어트 중이었다,다이어트 중인 것을 잊고 있다,당뇨병이 있다
2047,그는 새 책을 읽었다,그는 시력이 너무 안 좋아서 책을 읽을 수 없었다,독해 장애가 있었다,시간이 부족하다,시력이 없었다
2048,그는 제 지갑을 찾았다,그 지갑은 이미 다른 사람에게 주워졌다,집에 두고 온 것이 아니다,다른 사람이 그의 지갑을 훔쳐가다,집을 나갔다
2049,그는 가방을 챙겼다,그는 집을 나갈 때 잊지 않았다,집에 열쇠를 두고 나왔다,가방에 무언가를 넣어두고 나온 것을 잊다,집을 나서다
2050,그는 비용을 절감했다,그는 돈을 낭비했다,낭비를 하던 중이었다,회사의 경영 상황이 좋지 않다,낭비를 즐기는 습관이 없었다
2051,그는 견인차를 불렀다,그의 차가 고장나지 않았다,그의 차가 고장이 나지 않았다,자동차 엔진이 고장난다,자동차를 가지고 있었다
2052,그는 시리얼을 먹었다,그는 시리얼을 사러 가지 않았다,우유가 없었다,식탁에 음식물이 없다,우유를 다 마셨다
2053,그는 울음을 그쳤다,그는 감정을 느끼지 않았다,감정을 억누르지 않았다,친구들이 그를 위로해 주었기 때문이다,계속 상처를 입었다
2054,그는 길고양이 한 마리를 발견했다,그는 애완동물을 키울 수 없는 아파트에 살고 있었다,알레르기가 있었다,애완동물을 키울 수 없는 아파트에 살고 있다,알레르기가 있었다
2055,그는 방망이를 휘둘렀다,그는 방망이를 가지고 있지 않았다,경기에서 승리하기 위해 모든 것을 다하고 있었다,상대방이 더 강력한 무기를 가지고 있다,폭력적인 성향이 없었다
2056,그는 학교에 가야 했다,그는 학교가 휴교일이었다,아침을 건너뛰었다,집에 갇혀 있다,아침을 일찍 일어나지 않았다
2057,그는 남자 친구를 초대했다,그는 여자 친구만을 가지고 있었다,여자 친구와 싸웠다,그의 남자 친구가 다른 약속이 있다,여자 친구만 있었다
2058,그는 자외선 차단제를 발랐다,그는 밖에 나가지 않았다,피부암에 걸려있었다,피부암에 걸릴 위험이 있다,피부 알레르기가 있었다
2059,그는 자위했다,그는 손을 잃었다,심각한 신체적 제약이 있었다,침실 문이 열려있다,다른 사람들과 함께 있었다
2060,그는 새 문신을 새겼다,그는 피부암이 있었다,바늘에 알레르기가 있었다,피부 알러지 반응이 있다,바늘에 대한 공포증이 있었다
2061,그는 대신 낮잠을 자고 있었다,그는 카페인 중독이었다,밤새 술을 마셨다,밤새 술을 마셔서 정신이 없다,대신 일을 하러 나갔다
2062,그는 그것을 그녀의 엄마에게 줬다,그녀의 엄마가 이미 사망했다,그것을 자신이 필요로 했다,그녀가 이미 동일한 선물을 가지고 있다,그것을 스스로 가장하고 싶었다
2063,그는 드디어 돌아왔다,그는 사망했다,영구적으로 사라졌다,비행기가 결항되다,실종된 지 10년이 지났다
2064,그는 집을 떠나 이사를 갔다,그는 집에 갇혀있었다,새 집에 키를 깜빡하고 왔다,새로운 장소에 적응하는 것이 어렵다,새로운 직장을 찾지 못했다
2065,그는 그녀를 실격처리했다,그녀가 대회에 참가하지 않았다,그녀가 경쟁자보다 우수한 성적을 거뒀다,그녀가 경쟁자와 사적인 관계를 가지고 있었기 때문이다,그녀를 심판 중이었다
2066,그는 자고 싶어 했다,그는 카페인을 많이 섭취했기 때문에 잠을 못 자고 있었다,카페인 중독이었다,커피를 마시다,카페인을 마셨다
2067,그는 머리를 잘랐다,그는 머리카락이 없었다,머리카락이 아주 짧았다,미용사가 없다,머리카락이 없었다
2068,그는 그 사람에게 말했다,그 사람은 청각장애가 있었다,청력이 없었다,그 사람이 귀가 멀다,그 사람을 싫어했다
2069,그는 동영상을 업로드했다,그는 인터넷 연결이 끊겼다,인터넷 연결이 끊겼다,인터넷 연결이 끊긴다,인터넷 연결이 끊겼다
2070,그는 드디어 돈을 모았다,그는 로또에 당첨되었다,돈을 낭비하는 데에 중독되었다,지출이 늘어난다,돈을 낭비하는 습관이 있었다
2071,그는 어젯밤에 잠을 잤다,그는 불면증이 있었다,카페인 중독이었다,카페인을 너무 많이 마시다,카페인을 많이 마셨다
2072,그는 문제를 해결했다,그는 문제에 대해 아무런 조치를 취하지 않았다,도움을 요청하지 않았다,새로운 문제가 발생하는 것을 방지하기 위해 신중하게 계획을 세운다,맞는 정보를 얻지 못했다
2073,그는 음료수를 엎질렀다,그는 주위에 아무도 없었다,바닥이 카펫이 아니었다,뚜껑이 닫혀 있다,탁자 위에 음료수를 두지 않았다
2074,그는 총알을 맞았다,그는 갑자기 심장마비를 일으켜 즉시 사망했다,방탄조끼를 입고 있었다,응급 의료진이 즉시 도착하여 치료를 시작한다,방탄조끼를 입었다
2075,그는 소 잃고 외양간을 고쳤다,그는 소를 가지고 있지 않았다,그는 소를 찾았다,다시 소를 찾다,소를 가지고 있지 않았다
2076,그는 학교를 마치고 집으로 돌아갔다,그는 학교에서 납치당했다,친구들과 함께 놀러 가기로 했다,학교에서 친구들과 싸웠기 때문에 집에 가기 꺼려진다,학교에 결석했다
2077,그는 예약을 했다,그는 호텔이 풀였다,실수로 잘못된 날짜를 선택했다,예약 확인 전화를 받지 못한다,늦게 일어났다
2078,그는 친구들과 함께 놀았다,그는 모든 친구들이 바쁘다고 해서 혼자 집에 있었다,집에 갇혀 있었다,다음날에 중요한 시험이 있다,시험 공부에 몰두하고 있었다
2079,그는 암 진단을 받았다,그는 건강한 상태였다,조기에 발견되지 않았다,조기 발견과 치료를 받다,의사에게 검진을 받지 않았다
2080,그는 직불 카드를 사용했다,그의 계좌에 돈이 없었다,그의 은행 계좌에 돈이 없었다,은행 계좌에 돈이 없다,현금이 없었다
2081,그는 아이처럼 느껴졌다,그는 아이가 아닌 어른으로 느껴졌다,항상 책임감을 가지고 있었다,주변 사람들의 비판과 압박이다,아이에게 폭력을 행사했다
2082,그는 잘 맞았다,그는 알레르기가 있었다,눈을 감고 있었다,상대방의 반격이 없다,안경을 잃어버렸다
2083,그는 마침내 왔다,그는 사고로 다치지 않았다,길을 잃었을 경우,교통체증 때문에 늦게 도착하다,지각했다
2084,그는 중얼거렸다,그는 귓속말을 했다,목소리를 잃었다,그의 혀가 절단되었다,목소리를 잃었다
2085,그는 가족을 방문했다,그의 가족이 모두 다른 나라에 살고 있었다,바빠서 시간이 없었다,코로나19로 인한 여행 제한이다,바쁜 출장이었다
2086,그는 친구들과 볼링을 치러 갔다,그는 볼링장이 폐쇄되었다,손목을 다쳤다,볼링장이 폐쇄되어 있다,볼링공을 던질 수 없었다
2087,그는 최근에 등록했다,그는 이미 졸업했다,이미 그 학교에 다니고 있었다,등록금을 납부하지 못한다,이미 졸업했다
2088,그는 운전 면허증을 갱신했다,그는 범죄를 저질렀다,교통사고를 당했다,범죄 기록이 있다,음주운전으로 체포되었다
2089,그는 셔츠를 구입했다,그는 벌이가 없었다,옷장에 이미 비슷한 색상의 셔츠가 많았다,지갑을 잊고 오다,돈이 없었다
2090,그는 엄마한테 전화했다,그는 전화기가 고장났다,휴대전화를 잃어버렸다,통화 중에 배터리가 다 떨어진다,바쁜 일정이 있었다
2091,그는 숨바꼭질을 했다,그는 혼자 있었지만 다른 사람들이 주변을 돌아다니고 있지 않았다,너무 잘 숨었다,그가 잘 숨었기 때문에 찾지 못한다,아프다
2092,그는 관심이 있어 보였다,그는 완전히 무감각한 상태에 있었다,완전히 무관심했다,그가 실제로는 지루해하고 있다,다른 일에 정신이 팔려 있었다
2093,그는 지갑을 떨어뜨렸다,그는 지갑이 없었다,주변에 친절한 사람들이 없었다,주변에 사람들이 친절하게 도와준다,주머니에 지갑을 넣어두었다
2094,그는 새 영화를 시청했다,그는 시간이 없었다,스토리에 실망했다,시간이 부족하다,넷플릭스 구독을 취소했다
2095,그는 덩크슛을 터뜨렸다,그는 키가 너무 작아서 농구를 할 수 없었다,그는 농구를 한 적이 없었다,상대편 센터의 블로킹이다,부상을 입었다
2096,그는 다음날 찾아왔다,그는 그날 사망했다,미리 예약을 하지 않았다,문을 잠그지 않다,사고를 당했다
2097,그는 숙제를 잊어버렸다,그는 학교에 다녀오지 않았다,항상 철저히 계획을 세우는 사람이었다,친구에게 빌리는 것을 잊다,학교에 늦게까지 머물렀다
2098,그는 너무 시끄럽었다,그는 외로웠다,귀가 먼 사람이었다,귀가 민감해서 소리에 예민하다,귀가 민감했다
2099,그는 곧 돌아왔다,그는 이미 돌아왔다,실종되었다,교통체증 때문에 늦게 도착한다,아직 출발하지 않았다
2100,그는 운전하는 법을 배웠다,그는 시력이 나빠서 운전할 수 없었다,시력이 나빠서 면허증을 받지 못했다,자동차가 없다,시각장애인이었다
2101,그는 숙제를 돌려받았다,그는 숙제를 제출하지 않았다,제출 기한을 놓쳤다,미리 다 해놓다,학교에 늦게 도착했다
2102,그는 엄마를 찾았다,그는 엄마가 이미 죽었다,아직 어린 시절에 잃어버렸다,엄마가 이미 세상을 떠났다,엄마를 잃어버렸다
2103,그는 그냥 눈을 데굴데굴 굴렸다,그는 눈이 없었다,상대방의 말을 듣지 않았다,쓸데없는 말을 피한다,상대방의 어리석은 발언에 화가 났다
2104,그는 애완동물을 키우고 싶어했다,그는 애완동물에 알레르기가 있었다,그의 아파트가 애완동물을 금지하고 있었다,아파트에서 반려동물을 키울 수 없는 규정이다,애완동물에 알레르기가 있었다
2105,그는 바이올린 연주법을 배웠다,그는 귀가 먹었다,음악에 대한 열정을 잃었다,손가락 관절염이 있다,청각 장애가 있었다
2106,그는 나무 위의 집을 지었다,그는 나무를 자를 수 있는 도구가 없었다,높은 곳이 무서워서 내려오지 않았다,안전 문제로 인해 건축 허가를 받지 못한다,높은 곳이 무서워서 계단을 오르지 못했다
2107,그는 무대 위로 걸어갔다,그는 다리를 다친 상태였다,무대 위에서 실수를 한다,무대 위에서 실수한다,무대 위로 걸어갈 수 있는 다리를 잃었다
2108,그는 불을 가지고 놀았다,그는 소방관이나 안전 교육을 받지 않았다,소방관이었다,안전 주의에 어긋나는 행동이다,안전 주의에 민감했다
2109,그는 정말 이상한 기분을 느꼈다,그는 자신이 마약에 중독되었을 것이라고 생각했다,신체적으로나 정신적으로나 아무런 이유 없이 행복했다,음식 중독이 아니다,약을 복용했다
2110,그는 친구들과 수영하러 갔다,그는 수영을 못 했다,물에 떨어질까봐 무서워했다,비가 온다,물에 빠졌다
2111,그는 발언자를 공격했다,그는 분노조절 장애가 있었다,자신을 방어하기 위해 행동했다,정신적인 안정을 찾다,분노를 억누르지 못했다
2112,그는 아이스크림 트럭 소리를 들었다,그는 귀가 들리지 않았다,귀가 먼 경우,그는 돈이 없어서 아이스크림을 살 수 없다,귀가 먼저 막혔다
2113,그는 간식을 먹었다,그는 금식 중이었다,다이어트 중이었다,다이어트 중이기 때문이다,식욕을 잃었다
2114,그는 공을 되찾았다,그는 공이 없었다,그 공을 놓친 것을 깨달았다,다른 사람들이 그의 공을 빼앗아 간다,물 속으로 떨어졌다
2115,그는 쥐를 애완동물로 키웠다,그는 고양이를 키우기로 결심했다,공포증이 있었다,고양이가 집에 있다,고양이 알레르기가 있었다
2116,그는 어른이 된 기분였다,그는 영원히 어린 아이였다,여전히 부모님과 함께 살고 있었다,아직도 부모님이 도와주고 있다,아직 10살이었다
2117,그는 그녀에게 이유를 설명했다,그녀는 그를 이해하지 않았다,거짓말을 했다,그녀가 이미 결정을 내리다,그녀를 만나지 못했다
2118,그는 누군가에게 물었다,그는 혼자 있었다,궁금증을 해소하고 싶지 않았다,종교적인 이유로 물어본 사람이 다른 종교를 가지고 있다,자신의 의견을 이미 결정했다
2119,그는 새 신발 한 켤레를 선물받았다,그는 벗겨진 발이 있었다,이미 너무 많은 신발을 가지고 있었다,그가 신발 사이즈를 틀리게 말하다,발이 다치었다
2120,그는 사진을 게시했다,그의 카메라가 고장났다,인터넷 연결이 끊겼다,그의 계정이 해킹당하다,사생활을 보호하고 싶었다
2121,그는 시리얼을 먹고 싶어했다,그는 시리얼이 없었다,우유를 다 마셨다,냉장고에 우유가 없다,당뇨병이 있었다
2122,그는 친구들과 함께 춤을 추웠다,그는 음악을 들을 수 없었다,음악을 듣지 않았다,음악이 멈춘다,춤을 못 추었다
2123,그는 금요일에 수학 시험이 있었다,그는 학교에 늦게 도착했다,미리 공부를 하지 않았다,시험을 잊고 놀다가 시간이 부족해진다,학교에 등록되지 않았다
2124,그는 반지를 들고 있었다,그는 결혼을 한 적이 없었다,결혼을 하지 않았다,손가락이 부어있다,손을 잃었다
2125,그는 데이트 상대에게 키스했다,그는 실수로 다른 사람을 키스했다,심장이 멈추었다,상대방이 그에게 관심이 없다,먼저 가정했다
2126,그는 알람을 설정했다,그는 잠에서 깨지 않았다,깊은 잠에 빠져 있었다,잠이 너무 깊어서 알람 소리를 듣지 못한다,밤새 출장을 준비했다
2127,그는 케이크를 만들고 싶어 했다,그는 밀가루와 설탕이 다 떨어졌다,주방을 청소해야 했다,오븐이 고장났다,밀가루를 다 썼다
2128,그는 스케이트를 신었다,그는 다리를 다쳤다,얼음이 녹았다,얼음이 녹아서 미끄러운 상태이다,다리를 다쳤다
